timestamp,m1_speed_baseband,m1_speed_am_demodulated,o7_valve_baseband,o7_valve_am_demodulated,o8_compressor_baseband,o8_compressor_am_demodulated,current_task_baseband,current_task_am_demodulated,current_task_duration_baseband,current_task_duration_am_demodulated,current_sub_task_baseband,current_sub_task_am_demodulated,i1_light_barrier_baseband,i1_light_barrier_am_demodulated,i3_light_barrier_baseband,i3_light_barrier_am_demodulated,i2_color_sensor_baseband,i2_color_sensor_am_demodulated,i6_light_barrier_baseband,i6_light_barrier_am_demodulated,i7_light_barrier_baseband,i7_light_barrier_am_demodulated,i8_light_barrier_baseband,i8_light_barrier_am_demodulated,o5_valve_baseband,o5_valve_am_demodulated,current_state_binary
2023-02-06 14:25:42,0.915621,0.79456,0.0,0.443338,0.151421,0.52385,0.0,0.412168,0.089556,0.52075,0.0,0.431937,0.0,0.42913,0.0,0.450078,0.870647,0.765689,0.0,0.418705,0.0,0.423868,0.0,0.409675,0.0,0.450423,1
2023-02-06 14:25:44,0.915621,0.760885,0.0,0.414187,0.151421,0.492286,0.0,0.384377,0.089556,0.48816,0.0,0.402825,0.0,0.402245,0.0,0.419663,0.873134,0.737197,0.0,0.390717,0.0,0.395615,0.0,0.382539,0.0,0.421357,1
2023-02-06 14:25:46,0.915621,0.854672,0.0,0.495237,0.151421,0.578626,0.0,0.46042,0.089556,0.577755,0.0,0.483268,0.0,0.47999,0.0,0.502944,0.875622,0.821096,0.0,0.467762,0.0,0.473513,0.0,0.457014,0.0,0.503181,1
2023-02-06 14:25:48,0.915621,0.83672,0.0,0.481271,0.151421,0.563505,0.0,0.447144,0.089556,0.561926,0.0,0.467383,0.0,0.465643,0.0,0.487909,0.875622,0.805778,0.0,0.454024,0.0,0.459894,0.0,0.44558,0.0,0.489212,1
2023-02-06 14:25:50,0.915621,0.811442,0.0,0.457754,0.151421,0.539708,0.0,0.425672,0.089556,0.536722,0.0,0.443719,0.0,0.441257,0.0,0.464212,0.879353,0.78345,0.0,0.431932,0.0,0.437574,0.0,0.424871,0.0,0.464982,1
2023-02-06 14:25:52,0.915621,0.824428,0.0,0.468439,0.151421,0.551933,0.0,0.436121,0.089556,0.549007,0.0,0.45349,0.0,0.449777,0.0,0.475378,0.879353,0.793917,0.0,0.442179,0.0,0.448017,0.0,0.435791,0.0,0.475409,1
2023-02-06 14:25:54,0.915621,0.796925,0.0,0.44389,0.151421,0.526053,0.0,0.412859,0.089556,0.521858,0.0,0.427475,0.0,0.425641,0.0,0.449532,0.875622,0.768519,0.0,0.418442,0.0,0.424232,0.0,0.41431,0.0,0.450795,1
2023-02-06 14:25:56,0.915621,0.87278,0.0,0.509602,0.151421,0.596125,0.0,0.474664,0.089556,0.594594,0.0,0.493015,0.0,0.488524,0.0,0.517271,0.870647,0.83363,0.0,0.481047,0.0,0.487477,0.0,0.474581,0.0,0.517007,1
2023-02-06 14:25:58,0.915621,0.867344,0.0,0.505736,0.151421,0.591018,0.0,0.470347,0.089556,0.589602,0.0,0.488759,0.0,0.486344,0.0,0.512555,0.870647,0.830049,0.0,0.476924,0.0,0.483396,0.0,0.470645,0.0,0.513669,1
2023-02-06 14:26:00,0.915621,0.800401,0.0,0.447437,0.151421,0.528946,0.0,0.416074,0.089556,0.525513,0.0,0.433921,0.0,0.43146,0.0,0.4538,0.875622,0.771702,0.0,0.422247,0.0,0.427722,0.0,0.415122,0.0,0.454504,1
2023-02-06 14:26:02,0.915621,0.83549,0.0,0.478375,0.151421,0.561107,0.0,0.444806,0.089556,0.559296,0.0,0.465796,0.0,0.462808,0.0,0.485587,0.873134,0.802465,0.0,0.45167,0.0,0.457351,0.0,0.442278,0.0,0.486006,1
2023-02-06 14:26:04,0.915621,0.763944,0.0,0.416963,0.151421,0.495137,0.0,0.386955,0.089556,0.491112,0.0,0.405642,0.0,0.405051,0.0,0.422474,0.873134,0.739572,0.0,0.393297,0.0,0.398253,0.0,0.384983,0.0,0.424218,1
2023-02-06 14:26:06,0.915621,0.738722,0.0,0.395457,0.151421,0.472709,0.0,0.367651,0.089556,0.467935,0.0,0.386671,0.0,0.383854,0.0,0.401759,0.879353,0.71661,0.0,0.373715,0.0,0.378123,0.0,0.364225,0.0,0.401821,1
2023-02-06 14:26:08,0.915621,0.814202,0.0,0.460499,0.151421,0.541666,0.0,0.427722,0.089556,0.539186,0.0,0.447459,0.0,0.446045,0.0,0.466782,0.875622,0.784079,0.0,0.4344,0.0,0.439987,0.0,0.426002,0.0,0.468218,1
2023-02-06 14:26:10,0.915621,0.762824,0.0,0.414804,0.151421,0.494416,0.0,0.385709,0.089556,0.489672,0.0,0.402178,0.0,0.399921,0.0,0.420669,0.873134,0.736809,0.0,0.391479,0.0,0.39652,0.0,0.384914,0.0,0.421356,1
2023-02-06 14:26:12,0.915621,0.762381,0.0,0.41402,0.151421,0.494372,0.0,0.385408,0.089556,0.489292,0.0,0.400759,0.0,0.397543,0.0,0.420125,0.873134,0.735704,0.0,0.390892,0.0,0.395965,0.0,0.385168,0.0,0.420182,1
2023-02-06 14:26:14,0.915621,0.819807,0.0,0.463847,0.151421,0.547178,0.0,0.431365,0.089556,0.543821,0.0,0.446718,0.0,0.444832,0.0,0.469761,0.873134,0.787539,0.0,0.437282,0.0,0.443318,0.0,0.432958,0.0,0.47107,1
2023-02-06 14:26:16,0.915621,0.810839,0.0,0.455457,0.151421,0.538926,0.0,0.424271,0.089556,0.53524,0.0,0.440391,0.0,0.436249,0.0,0.462331,0.870647,0.778693,0.0,0.43005,0.0,0.435721,0.0,0.42442,0.0,0.461986,1
2023-02-06 14:26:18,0.915621,0.831806,0.0,0.474473,0.151421,0.558082,0.0,0.441229,0.089556,0.555379,0.0,0.458219,0.0,0.456031,0.0,0.4808,0.875622,0.799763,0.0,0.447463,0.0,0.45351,0.0,0.441829,0.0,0.481907,1
2023-02-06 14:26:20,0.915621,0.829307,0.0,0.472835,0.151421,0.555687,0.0,0.439663,0.089556,0.553317,0.0,0.458635,0.0,0.456123,0.0,0.479546,0.875622,0.797627,0.0,0.44617,0.0,0.451985,0.0,0.438589,0.0,0.48034,1
2023-02-06 14:26:22,0.915621,0.810561,0.0,0.456602,0.151421,0.538066,0.0,0.424587,0.089556,0.535364,0.0,0.444805,0.0,0.441887,0.0,0.463521,0.875622,0.781005,0.0,0.431139,0.0,0.436533,0.0,0.421946,0.0,0.463888,1
2023-02-06 14:26:24,0.915621,0.855196,0.0,0.496429,0.151421,0.579178,0.0,0.460907,0.089556,0.578304,0.0,0.482834,0.0,0.481751,0.0,0.503106,0.875622,0.82298,0.0,0.468158,0.0,0.474218,0.0,0.458645,0.0,0.50496,1
2023-02-06 14:26:26,0.915621,0.873154,0.0,0.511336,0.151421,0.59559,0.0,0.475516,0.089556,0.595306,0.0,0.499179,0.0,0.495694,0.0,0.51932,0.875622,0.837195,0.0,0.482875,0.0,0.488889,0.0,0.471647,0.0,0.519532,1
2023-02-06 14:26:28,0.915621,0.839513,0.0,0.482237,0.151421,0.564792,0.0,0.447995,0.089556,0.56311,0.0,0.468541,0.0,0.466892,0.0,0.488864,0.875622,0.808594,0.0,0.454881,0.0,0.460782,0.0,0.446219,0.0,0.490278,1
2023-02-06 14:26:30,0.915621,0.837183,0.0,0.479503,0.151421,0.562827,0.0,0.445897,0.089556,0.560697,0.0,0.46511,0.0,0.462473,0.0,0.486339,0.879353,0.806545,0.0,0.452471,0.0,0.458375,0.0,0.444814,0.0,0.487087,1
2023-02-06 14:26:32,0.915621,0.846092,0.0,0.486559,0.151421,0.571262,0.0,0.452916,0.089556,0.569061,0.0,0.47102,0.0,0.467358,0.0,0.493727,0.875622,0.812071,0.0,0.459281,0.0,0.465329,0.0,0.452612,0.0,0.493822,1
2023-02-06 14:26:34,0.915621,0.808386,0.0,0.453953,0.151421,0.536731,0.0,0.422094,0.089556,0.533012,0.0,0.436957,0.0,0.435188,0.0,0.4597,0.873134,0.778277,0.0,0.427986,0.0,0.433865,0.0,0.423943,0.0,0.46102,1
2023-02-06 14:26:36,0.915621,0.824992,0.0,0.469228,0.151421,0.553179,0.0,0.437101,0.089556,0.550201,0.0,0.453583,0.0,0.449333,0.0,0.476306,0.875622,0.790703,0.0,0.443068,0.0,0.448906,0.0,0.437378,0.0,0.475918,1
2023-02-06 14:26:38,0.915621,0.870776,0.0,0.509171,0.151421,0.594651,0.0,0.473464,0.089556,0.593402,0.0,0.491556,0.0,0.489272,0.0,0.515937,0.870647,0.83276,0.0,0.480153,0.0,0.486679,0.0,0.474321,0.0,0.517149,1
2023-02-06 14:26:40,0.915621,0.834662,0.0,0.477432,0.151421,0.560664,0.0,0.444,0.089556,0.55844,0.0,0.462983,0.0,0.460315,0.0,0.484242,0.875622,0.802356,0.0,0.450524,0.0,0.456407,0.0,0.443012,0.0,0.484954,1
2023-02-06 14:26:42,0.915621,0.819236,0.0,0.464846,0.151421,0.546622,0.0,0.432295,0.089556,0.544273,0.0,0.452716,0.0,0.449755,0.0,0.471858,0.875622,0.788901,0.0,0.438868,0.0,0.444406,0.0,0.429655,0.0,0.472257,1
2023-02-06 14:26:44,0.915621,0.823113,0.0,0.468677,0.151421,0.549745,0.0,0.435099,0.089556,0.547742,0.0,0.45602,0.0,0.455055,0.0,0.474963,0.875622,0.793489,0.0,0.441975,0.0,0.447681,0.0,0.432792,0.0,0.476796,1
2023-02-06 14:26:46,0.915621,0.800289,0.0,0.448257,0.151421,0.528721,0.0,0.416907,0.089556,0.52592,0.0,0.438225,0.0,0.434995,0.0,0.455368,0.875622,0.772314,0.0,0.423411,0.0,0.428584,0.0,0.412879,0.0,0.455455,1
2023-02-06 14:26:48,0.915621,0.817432,0.0,0.463524,0.151421,0.544745,0.0,0.430534,0.089556,0.542371,0.0,0.450574,0.0,0.449133,0.0,0.469857,0.875622,0.788065,0.0,0.437205,0.0,0.442861,0.0,0.428631,0.0,0.471342,1
2023-02-06 14:26:50,0.915621,0.820908,0.0,0.465406,0.151421,0.547885,0.0,0.432785,0.089556,0.545203,0.0,0.451483,0.0,0.44891,0.0,0.472048,0.875622,0.790083,0.0,0.439191,0.0,0.444899,0.0,0.431692,0.0,0.472768,1
2023-02-06 14:26:52,0.915621,0.822854,0.0,0.466462,0.151421,0.549966,0.0,0.434202,0.089556,0.546998,0.0,0.451472,0.0,0.447967,0.0,0.473323,0.879353,0.79204,0.0,0.440354,0.0,0.446115,0.0,0.433998,0.0,0.473402,1
2023-02-06 14:26:54,0.915621,0.844697,0.0,0.485526,0.151421,0.570181,0.0,0.451391,0.089556,0.567752,0.0,0.467369,0.0,0.465508,0.0,0.491697,0.873134,0.811759,0.0,0.457764,0.0,0.464053,0.0,0.453458,0.0,0.493093,1
2023-02-06 14:26:56,0.915621,0.811045,0.0,0.455924,0.151421,0.539404,0.0,0.424687,0.089556,0.53583,0.0,0.440605,0.0,0.436519,0.0,0.46278,0.875622,0.778913,0.0,0.430549,0.0,0.436182,0.0,0.425071,0.0,0.4624,1
2023-02-06 14:26:58,0.915621,0.78313,0.0,0.432083,0.151421,0.513297,0.0,0.401706,0.089556,0.508929,0.0,0.416845,0.0,0.414974,0.0,0.437761,0.875622,0.756181,0.0,0.407549,0.0,0.412995,0.0,0.402748,0.0,0.438846,1
2023-02-06 14:27:00,0.915621,0.796927,0.0,0.444513,0.151421,0.525856,0.0,0.413371,0.089556,0.522309,0.0,0.431044,0.0,0.428565,0.0,0.450843,0.875622,0.768557,0.0,0.419501,0.0,0.424936,0.0,0.412464,0.0,0.451516,1
2023-02-06 14:27:02,0.915621,0.809117,0.0,0.455541,0.151421,0.53687,0.0,0.423686,0.089556,0.534093,0.0,0.443902,0.0,0.440926,0.0,0.462454,0.875622,0.779674,0.0,0.430094,0.0,0.435509,0.0,0.420821,0.0,0.462806,1
2023-02-06 14:27:04,0.915621,0.831574,0.0,0.475775,0.151421,0.557273,0.0,0.441697,0.089556,0.5555,0.0,0.463064,0.0,0.462058,0.0,0.482174,0.875622,0.802059,0.0,0.44863,0.0,0.454453,0.0,0.439225,0.0,0.484048,1
2023-02-06 14:27:06,0.915621,0.835926,0.0,0.478925,0.151421,0.561237,0.0,0.445515,0.089556,0.559589,0.0,0.468108,0.0,0.464656,0.0,0.48649,0.875622,0.803876,0.0,0.452274,0.0,0.457893,0.0,0.441196,0.0,0.486606,1
2023-02-06 14:27:08,0.915621,0.802442,0.0,0.450274,0.151421,0.530889,0.0,0.418286,0.089556,0.527906,0.0,0.437643,0.0,0.436098,0.0,0.456464,0.875622,0.775102,0.0,0.424732,0.0,0.430226,0.0,0.416476,0.0,0.457829,1
2023-02-06 14:27:10,0.915621,0.771326,0.0,0.422165,0.151421,0.502211,0.0,0.392551,0.089556,0.497763,0.0,0.409334,0.0,0.407036,0.0,0.42814,0.875622,0.745684,0.0,0.398421,0.0,0.403558,0.0,0.391741,0.0,0.428835,1
2023-02-06 14:27:12,0.915621,0.801862,0.0,0.448251,0.151421,0.530703,0.0,0.417255,0.089556,0.527033,0.0,0.433722,0.0,0.430334,0.0,0.454836,0.875622,0.771352,0.0,0.423208,0.0,0.428709,0.0,0.417173,0.0,0.454885,1
2023-02-06 14:27:14,0.915621,0.853143,0.0,0.492891,0.151421,0.578007,0.0,0.458158,0.089556,0.575909,0.0,0.474304,0.0,0.47248,0.0,0.499143,0.873134,0.817893,0.0,0.464735,0.0,0.471101,0.0,0.460504,0.0,0.500577,1
2023-02-06 14:27:16,0.915621,0.828304,0.0,0.470946,0.151421,0.555338,0.0,0.438663,0.089556,0.5524,0.0,0.455026,0.0,0.450873,0.0,0.478003,0.873134,0.792609,0.0,0.444736,0.0,0.450553,0.0,0.439153,0.0,0.477623,1
2023-02-06 14:27:18,0.915621,0.822018,0.0,0.465985,0.151421,0.549178,0.0,0.433187,0.089556,0.54619,0.0,0.449557,0.0,0.447563,0.0,0.472127,0.873134,0.78933,0.0,0.43951,0.0,0.445406,0.0,0.434378,0.0,0.473284,1
2023-02-06 14:27:20,0.915621,0.875678,0.0,0.513061,0.151421,0.598296,0.0,0.4771,0.089556,0.597516,0.0,0.49765,0.0,0.494886,0.0,0.520364,0.870647,0.836543,0.0,0.484081,0.0,0.490445,0.0,0.475941,0.0,0.521191,1
2023-02-06 14:27:22,0.915621,0.82453,0.0,0.470414,0.151421,0.552079,0.0,0.437605,0.089556,0.550069,0.0,0.458955,0.0,0.455737,0.0,0.477659,0.875622,0.792272,0.0,0.444136,0.0,0.449733,0.0,0.434063,0.0,0.477929,1
2023-02-06 14:27:24,0.915621,0.754945,0.0,0.409104,0.151421,0.486669,0.0,0.379656,0.089556,0.482197,0.0,0.398574,0.0,0.397951,0.0,0.41455,0.875622,0.735195,0.0,0.385763,0.0,0.3907,0.0,0.377169,0.0,0.416377,1
2023-02-06 14:27:26,0.915621,0.804628,0.0,0.451587,0.151421,0.532297,0.0,0.420178,0.089556,0.529512,0.0,0.441854,0.0,0.438458,0.0,0.458793,0.875622,0.774558,0.0,0.426486,0.0,0.431753,0.0,0.415566,0.0,0.458835,1
2023-02-06 14:27:28,0.915621,0.798046,0.0,0.446901,0.151421,0.527201,0.0,0.415164,0.089556,0.524101,0.0,0.434425,0.0,0.432856,0.0,0.453063,0.873134,0.772145,0.0,0.421544,0.0,0.427005,0.0,0.413314,0.0,0.454407,1
2023-02-06 14:27:30,0.915621,0.737285,0.0,0.392893,0.151421,0.471181,0.0,0.365307,0.089556,0.465582,0.0,0.380772,0.0,0.378669,0.0,0.398413,0.875622,0.715221,0.0,0.370824,0.0,0.375573,0.0,0.364728,0.0,0.399095,1
2023-02-06 14:27:32,0.915621,0.764439,0.0,0.415495,0.151421,0.496156,0.0,0.386798,0.089556,0.491171,0.0,0.401799,0.0,0.398564,0.0,0.421598,0.875622,0.731082,0.0,0.392365,0.0,0.397409,0.0,0.386922,0.0,0.42157,1
2023-02-06 14:27:34,0.915621,0.810568,0.0,0.455833,0.151421,0.538854,0.0,0.423583,0.089556,0.535304,0.0,0.438075,0.0,0.436542,0.0,0.461514,1.0,0.786706,0.0,0.429839,0.0,0.435681,0.0,0.426386,0.0,0.462931,1
2023-02-06 14:27:36,0.915621,0.809886,0.0,0.455193,0.151421,0.538635,0.0,0.424006,0.089556,0.535131,0.0,0.439574,0.0,0.435525,0.0,0.461994,0.875622,0.790006,0.0,0.429918,0.0,0.4355,0.0,0.424682,0.0,0.461584,1
2023-02-06 14:27:38,0.915621,0.761154,0.0,0.413529,0.151421,0.493516,0.0,0.384345,0.089556,0.488522,0.0,0.398771,0.0,0.397047,0.0,0.418947,0.875622,0.736424,0.0,0.390116,0.0,0.395269,0.0,0.385636,0.0,0.420004,1
2023-02-06 14:27:40,0.915621,0.751991,0.0,0.40557,0.151421,0.484646,0.0,0.377158,0.089556,0.47955,0.0,0.393203,0.0,0.390901,0.0,0.41134,0.875622,0.728457,0.0,0.382811,0.0,0.387716,0.0,0.376399,0.0,0.411935,1
2023-02-06 14:27:42,0.915621,0.830658,0.0,0.475069,0.151421,0.557302,0.0,0.441954,0.089556,0.555328,0.0,0.46298,0.0,0.459838,0.0,0.482267,0.875622,0.799163,0.0,0.448451,0.0,0.454168,0.0,0.438798,0.0,0.482639,1
2023-02-06 14:27:44,0.915621,0.858761,0.0,0.499409,0.151421,0.582188,0.0,0.463677,0.089556,0.581287,0.0,0.486358,0.0,0.48521,0.0,0.5062,0.870647,0.823548,0.0,0.470842,0.0,0.477026,0.0,0.460826,0.0,0.508141,1
2023-02-06 14:27:46,0.915621,0.862247,0.0,0.50176,0.151421,0.585316,0.0,0.466963,0.089556,0.584507,0.0,0.49082,0.0,0.48706,0.0,0.509724,0.875622,0.826707,0.0,0.473738,0.0,0.47971,0.0,0.461839,0.0,0.509802,1
2023-02-06 14:27:48,0.915621,0.861522,0.0,0.501789,0.151421,0.585309,0.0,0.466207,0.089556,0.584357,0.0,0.487837,0.0,0.486002,0.0,0.508757,0.875622,0.826813,0.0,0.473245,0.0,0.479462,0.0,0.464087,0.0,0.510206,1
2023-02-06 14:27:50,0.915621,0.780246,0.0,0.430457,0.151421,0.51088,0.0,0.400242,0.089556,0.506804,0.0,0.41717,0.0,0.414879,0.0,0.436512,0.875622,0.753688,0.0,0.406223,0.0,0.411482,0.0,0.399627,0.0,0.437253,1
2023-02-06 14:27:52,0.915621,0.794804,0.0,0.442843,0.151421,0.524785,0.0,0.412201,0.089556,0.521025,0.0,0.428334,0.0,0.425046,0.0,0.449305,0.875622,0.766021,0.0,0.418133,0.0,0.423537,0.0,0.412257,0.0,0.449375,1
2023-02-06 14:27:54,0.915621,0.902968,0.0,0.536736,0.151421,0.624332,0.0,0.498737,0.089556,0.624119,0.0,0.516378,0.0,0.514484,0.0,0.543575,0.875622,0.863466,0.0,0.506117,0.0,0.513028,0.0,0.501652,0.0,0.54512,1
2023-02-06 14:27:56,0.915621,0.899912,0.0,0.533388,0.151421,0.621453,0.0,0.496763,0.089556,0.621107,0.0,0.515229,0.0,0.51075,0.0,0.54129,0.875622,0.859135,0.0,0.50364,0.0,0.510264,0.0,0.497429,0.0,0.540969,1
2023-02-06 14:27:58,0.915621,0.852162,0.0,0.492637,0.151421,0.577265,0.0,0.457866,0.089556,0.575452,0.0,0.475314,0.0,0.473233,0.0,0.499173,0.875622,0.81802,0.0,0.464681,0.0,0.470896,0.0,0.459239,0.0,0.500366,1
2023-02-06 14:28:00,0.915621,0.838614,0.0,0.480792,0.151421,0.56416,0.0,0.447079,0.089556,0.562084,0.0,0.466354,0.0,0.46377,0.0,0.487628,0.875622,0.805929,0.0,0.45367,0.0,0.459597,0.0,0.445991,0.0,0.488415,1
2023-02-06 14:28:02,0.915621,0.849187,0.0,0.490203,0.151421,0.573476,0.0,0.456138,0.089556,0.572016,0.0,0.478198,0.0,0.474828,0.0,0.497707,0.875622,0.815244,0.0,0.462718,0.0,0.468636,0.0,0.452353,0.0,0.498021,1
2023-02-06 14:28:04,0.915621,0.841485,0.0,0.484603,0.151421,0.566378,0.0,0.449874,0.089556,0.564869,0.0,0.47227,0.0,0.471243,0.0,0.491211,0.879353,0.811245,0.0,0.456848,0.0,0.462852,0.0,0.446825,0.0,0.493168,1
2023-02-06 14:28:06,0.915621,0.770962,0.0,0.422417,0.151421,0.501322,0.0,0.393274,0.089556,0.497296,0.0,0.414091,0.0,0.410669,0.0,0.429253,0.875622,0.745929,0.0,0.398932,0.0,0.403854,0.0,0.387971,0.0,0.429199,1
2023-02-06 14:28:08,0.915621,0.782196,0.0,0.432999,0.151421,0.512276,0.0,0.402118,0.089556,0.508593,0.0,0.421484,0.0,0.420207,0.0,0.438961,0.875622,0.757908,0.0,0.408352,0.0,0.41365,0.0,0.399831,0.0,0.440456,1
2023-02-06 14:28:10,0.915621,0.842044,0.0,0.483851,0.151421,0.567374,0.0,0.449959,0.089556,0.565433,0.0,0.469441,0.0,0.466749,0.0,0.490768,0.879353,0.810901,0.0,0.45657,0.0,0.462531,0.0,0.448761,0.0,0.491505,1
2023-02-06 14:28:12,0.915621,0.800883,0.0,0.44721,0.151421,0.529795,0.0,0.416328,0.089556,0.526128,0.0,0.432258,0.0,0.428819,0.0,0.453731,0.875622,0.770875,0.0,0.422297,0.0,0.427747,0.0,0.41664,0.0,0.453714,1
2023-02-06 14:28:14,0.915621,0.822377,0.0,0.466765,0.151421,0.550314,0.0,0.43351,0.089556,0.547358,0.0,0.448161,0.0,0.446746,0.0,0.47256,0.875622,0.790963,0.0,0.44021,0.0,0.446146,0.0,0.437049,0.0,0.474041,1
2023-02-06 14:28:16,0.915621,0.880517,0.0,0.51619,0.151421,0.60342,0.0,0.480789,0.089556,0.602396,0.0,0.498257,0.0,0.493837,0.0,0.523801,0.875622,0.839392,0.0,0.48747,0.0,0.49384,0.0,0.481732,0.0,0.523436,1
2023-02-06 14:28:18,0.915621,0.818017,0.0,0.463121,0.151421,0.546006,0.0,0.430331,0.089556,0.543059,0.0,0.446524,0.0,0.444651,0.0,0.469219,0.873134,0.786083,0.0,0.436886,0.0,0.442684,0.0,0.432008,0.0,0.470383,1
2023-02-06 14:28:20,0.915621,0.803837,0.0,0.450426,0.151421,0.532093,0.0,0.418844,0.089556,0.528785,0.0,0.436845,0.0,0.434394,0.0,0.456827,0.873134,0.773514,0.0,0.425061,0.0,0.430575,0.0,0.417873,0.0,0.45755,1
2023-02-06 14:28:22,0.915621,0.808627,0.0,0.455049,0.151421,0.536192,0.0,0.423546,0.089556,0.533314,0.0,0.444452,0.0,0.441165,0.0,0.462091,0.873134,0.77784,0.0,0.429577,0.0,0.435027,0.0,0.4194,0.0,0.462312,1
2023-02-06 14:28:24,0.915621,0.75067,0.0,0.405149,0.151421,0.482412,0.0,0.375955,0.089556,0.477625,0.0,0.395403,0.0,0.39479,0.0,0.410663,0.875622,0.737322,0.0,0.381949,0.0,0.386894,0.0,0.372926,0.0,0.412491,1
2023-02-06 14:28:26,0.915621,0.810695,0.0,0.457744,0.151421,0.538399,0.0,0.426318,0.089556,0.535822,0.0,0.448938,0.0,0.44516,0.0,0.465162,0.968905,0.78479,0.0,0.432201,0.0,0.43762,0.0,0.420211,0.0,0.465089,1
2023-02-06 14:28:28,0.915621,0.83694,0.0,0.479924,0.151421,0.562186,0.0,0.44582,0.089556,0.560266,0.0,0.467012,0.0,0.465369,0.0,0.486621,0.875622,0.799905,0.0,0.452588,0.0,0.458532,0.0,0.443435,0.0,0.488087,1
2023-02-06 14:28:30,0.915621,0.786141,0.0,0.435029,0.151421,0.515821,0.0,0.404513,0.089556,0.511893,0.0,0.421846,0.0,0.419471,0.0,0.441196,0.873134,0.757666,0.0,0.410549,0.0,0.415856,0.0,0.40367,0.0,0.441904,1
2023-02-06 14:28:32,0.915621,0.832075,0.0,0.474396,0.151421,0.558567,0.0,0.441626,0.089556,0.556027,0.0,0.458476,0.0,0.454892,0.0,0.481273,0.875622,0.799452,0.0,0.447932,0.0,0.453739,0.0,0.441995,0.0,0.481305,1
2023-02-06 14:28:34,0.915621,0.81573,0.0,0.461047,0.151421,0.544348,0.0,0.42799,0.089556,0.541208,0.0,0.441969,0.0,0.44077,0.0,0.46668,0.879353,0.785612,0.0,0.434843,0.0,0.440684,0.0,0.432341,0.0,0.468228,1
2023-02-06 14:28:36,0.915621,0.788873,0.0,0.436381,0.151421,0.51908,0.0,0.40657,0.089556,0.514903,0.0,0.420494,0.0,0.416472,0.0,0.442774,0.875622,0.759667,0.0,0.412292,0.0,0.417558,0.0,0.407966,0.0,0.442302,1
2023-02-06 14:28:38,0.915621,0.870534,0.0,0.508321,0.151421,0.594064,0.0,0.472223,0.089556,0.592894,0.0,0.489751,0.0,0.487808,0.0,0.514984,0.875622,0.834465,0.0,0.479484,0.0,0.485894,0.0,0.474523,0.0,0.516293,1
2023-02-06 14:28:40,0.915621,0.870393,0.0,0.50905,0.151421,0.593818,0.0,0.473329,0.089556,0.592938,0.0,0.493922,0.0,0.491266,0.0,0.51629,0.875622,0.834512,0.0,0.480276,0.0,0.48659,0.0,0.472047,0.0,0.517171,1
2023-02-06 14:28:42,0.915621,0.823135,0.0,0.467958,0.151421,0.549714,0.0,0.435692,0.089556,0.547349,0.0,0.457372,0.0,0.453902,0.0,0.47523,0.875622,0.792061,0.0,0.441724,0.0,0.447364,0.0,0.431011,0.0,0.475427,1
2023-02-06 14:28:44,0.915621,0.809682,0.0,0.456528,0.151421,0.536684,0.0,0.423722,0.089556,0.533903,0.0,0.445607,0.0,0.444758,0.0,0.462856,0.875622,0.786922,0.0,0.430334,0.0,0.435998,0.0,0.420295,0.0,0.464747,1
2023-02-06 14:28:46,0.915621,0.841496,0.0,0.483827,0.151421,0.566137,0.0,0.450774,0.089556,0.564476,0.0,0.474675,0.0,0.470628,0.0,0.491655,0.875622,0.808475,0.0,0.456744,0.0,0.462548,0.0,0.444004,0.0,0.491584,1
2023-02-06 14:28:48,0.915621,0.875238,0.0,0.513286,0.151421,0.597434,0.0,0.476841,0.089556,0.596819,0.0,0.499587,0.0,0.497781,0.0,0.520512,0.875622,0.851887,0.0,0.48401,0.0,0.49042,0.0,0.474221,0.0,0.52201,1
2023-02-06 14:28:50,0.915621,0.808169,0.0,0.454641,0.151421,0.536498,0.0,0.422713,0.089556,0.533391,0.0,0.440611,0.0,0.438199,0.0,0.461047,0.945274,0.814509,0.0,0.429022,0.0,0.434604,0.0,0.422112,0.0,0.461823,1
2023-02-06 14:28:52,0.915621,0.806068,0.0,0.451964,0.151421,0.53478,0.0,0.420754,0.089556,0.531401,0.0,0.436578,0.0,0.433139,0.0,0.458464,0.875622,0.790143,0.0,0.426799,0.0,0.43229,0.0,0.421274,0.0,0.458511,1
2023-02-06 14:28:54,0.915621,0.857451,0.0,0.496746,0.151421,0.582319,0.0,0.461,0.089556,0.580616,0.0,0.476196,0.0,0.474928,0.0,0.502871,0.870647,0.822565,0.0,0.468524,0.0,0.474818,0.0,0.465858,0.0,0.504496,1
2023-02-06 14:28:56,0.915621,0.815973,0.0,0.460191,0.151421,0.54425,0.0,0.428742,0.089556,0.541113,0.0,0.443267,0.0,0.439097,0.0,0.466842,0.875622,0.791998,0.0,0.434755,0.0,0.440324,0.0,0.43032,0.0,0.466443,1
2023-02-06 14:28:58,0.915621,0.813502,0.0,0.458667,0.151421,0.541586,0.0,0.425885,0.089556,0.538462,0.0,0.441223,0.0,0.439646,0.0,0.46458,0.875622,0.783491,0.0,0.432712,0.0,0.43843,0.0,0.428788,0.0,0.465851,1
2023-02-06 14:29:00,0.915621,0.842542,0.0,0.484159,0.151421,0.567793,0.0,0.450242,0.089556,0.565841,0.0,0.469524,0.0,0.466861,0.0,0.491052,0.875622,0.809457,0.0,0.45686,0.0,0.462831,0.0,0.449238,0.0,0.491799,1
