timestamp,i1_pos_switch_baseband,i1_pos_switch_fm_demodulated,i2_pos_switch_baseband,i2_pos_switch_fm_demodulated,i3_pos_switch_baseband,i3_pos_switch_fm_demodulated,i4_light_barrier_baseband,i4_light_barrier_fm_demodulated,m1_speed_baseband,m1_speed_fm_demodulated,m2_speed_baseband,m2_speed_fm_demodulated,m3_speed_baseband,m3_speed_fm_demodulated,current_task_baseband,current_task_fm_demodulated,current_task_duration_baseband,current_task_duration_fm_demodulated,current_sub_task_baseband,current_sub_task_fm_demodulated,current_pos_x_baseband,current_pos_x_fm_demodulated,current_pos_y_baseband,current_pos_y_fm_demodulated,target_pos_x_baseband,target_pos_x_fm_demodulated,target_pos_y_baseband,target_pos_y_fm_demodulated,i7_light_barrier_baseband,i7_light_barrier_fm_demodulated,i8_color_sensor_baseband,i8_color_sensor_fm_demodulated,o7_compressor_level_baseband,o7_compressor_level_fm_demodulated,o8_valve_open_baseband,o8_valve_open_fm_demodulated,current_pos_z_baseband,current_pos_z_fm_demodulated,target_pos_z_baseband,target_pos_z_fm_demodulated,current_state_binary
2023-02-06 14:20:14,0.0,0.595972,1.0,0.603788,1.0,0.768326,0.0,0.141443,0.505358,0.444232,0.519965,0.47358,0.489255,0.822165,0.1,0.168752,0.068413,0.083062,0.05,0.199736,0.477009,0.458026,0.177569,0.226703,0.892303,0.779478,0.25679,0.246724,0.0,0.423351,0.909796,0.845159,0.0,0.179154,1.0,0.836331,0.214746,0.428959,0.2719,0.23822,0
2023-02-06 14:20:16,1.0,0.803118,1.0,0.597172,1.0,0.687057,0.0,0.122269,0.504822,0.45826,0.485936,0.442577,0.485396,0.825326,0.0,0.2057,0.112013,0.135971,0.0,0.151324,0.479217,0.482066,0.164162,0.253496,0.890929,0.810835,0.250013,0.290391,0.0,0.46013,0.909796,0.829099,0.0,0.12182,1.0,0.849288,0.214631,0.380213,0.272001,0.225816,1
2023-02-06 14:20:18,1.0,0.799288,1.0,0.634497,1.0,0.684467,0.0,0.198189,0.513928,0.50595,0.450906,0.418747,0.485869,0.815879,0.0,0.15034,0.114927,0.195701,0.0,0.108673,0.477968,0.507313,0.164572,0.211964,0.924643,0.836939,0.250323,0.284318,0.0,0.41975,0.909796,0.828266,0.0,0.138284,1.0,0.844804,0.221534,0.384857,0.278374,0.292199,1
2023-02-06 14:20:20,1.0,0.806412,1.0,0.63186,1.0,0.769985,0.0,0.19672,0.518119,0.526821,0.454826,0.407894,0.488725,0.806782,0.0,0.089061,0.089247,0.161571,0.0,0.156344,0.475874,0.4996,0.174056,0.16689,0.944184,0.829677,0.25476,0.234292,0.0,0.3901,0.909796,0.853518,0.0,0.199485,1.0,0.837258,0.225357,0.439858,0.28171,0.323561,1
2023-02-06 14:20:22,1.0,0.836539,1.0,0.610597,1.0,0.759041,0.0,0.165382,0.513483,0.500045,0.48028,0.429818,0.491581,0.812035,0.0,0.127566,0.074584,0.142105,0.0,0.176634,0.475836,0.478919,0.178499,0.192917,0.932218,0.797681,0.256568,0.235788,0.0,0.416114,0.912706,0.863632,0.0,0.190436,1.0,0.838306,0.222683,0.441703,0.278794,0.293446,1
2023-02-06 14:20:24,1.0,0.791891,1.0,0.628033,1.0,0.713103,0.0,0.166604,0.508678,0.48134,0.490642,0.449143,0.49159,0.814389,0.0,0.127898,0.084248,0.156342,0.0,0.157317,0.477412,0.479972,0.1743,0.195016,0.910728,0.783573,0.254203,0.245303,0.0,0.408275,0.909796,0.858243,0.0,0.168798,1.0,0.835032,0.218246,0.431999,0.274544,0.28376,1
2023-02-06 14:20:26,1.0,0.787446,1.0,0.637293,1.0,0.727721,0.0,0.141743,0.510932,0.512583,0.478684,0.415764,0.487857,0.810363,0.0,0.178179,0.099477,0.132818,0.0,0.152282,0.478169,0.471215,0.169395,0.205521,0.905365,0.819182,0.251853,0.236135,0.0,0.443804,0.912706,0.858247,0.0,0.152061,1.0,0.842848,0.217567,0.436418,0.274544,0.273216,1
2023-02-06 14:20:28,1.0,0.821664,1.0,0.61015,1.0,0.715551,0.0,0.178712,0.515964,0.544101,0.465782,0.389627,0.483987,0.815534,0.0,0.170549,0.101067,0.164805,0.0,0.122803,0.477203,0.438608,0.170003,0.239821,0.918475,0.859876,0.252784,0.270867,0.0,0.425821,0.912706,0.839143,0.0,0.127364,1.0,0.862918,0.220798,0.406274,0.278328,0.23324,1
2023-02-06 14:20:30,1.0,0.781646,1.0,0.60134,1.0,0.699751,0.0,0.187292,0.515186,0.522474,0.467454,0.414096,0.485826,0.819855,0.0,0.137362,0.091367,0.162625,0.0,0.141015,0.476083,0.447247,0.173533,0.213755,0.933383,0.828647,0.255119,0.276358,0.0,0.412301,0.912706,0.817094,0.0,0.160879,1.0,0.845795,0.223654,0.400597,0.280641,0.253892,1
2023-02-06 14:20:32,1.0,0.774554,1.0,0.623919,1.0,0.756129,0.0,0.153605,0.509308,0.488594,0.476861,0.428487,0.493092,0.810803,0.0,0.179425,0.084635,0.115527,0.0,0.170928,0.476455,0.500656,0.17447,0.203559,0.933915,0.768909,0.255119,0.233889,0.0,0.443163,0.912706,0.846045,0.0,0.164048,1.0,0.819709,0.222696,0.439388,0.278283,0.296268,1
2023-02-06 14:20:34,1.0,0.851503,1.0,0.646908,1.0,0.763877,0.0,0.164355,0.507587,0.488461,0.480335,0.426275,0.496308,0.805675,0.0,0.156523,0.087243,0.131139,0.0,0.139982,0.477793,0.512878,0.172218,0.233723,0.919111,0.781076,0.252784,0.230164,0.0,0.418078,0.912706,0.892892,0.0,0.140756,1.0,0.844122,0.219066,0.440183,0.274277,0.292377,1
2023-02-06 14:20:36,1.0,0.810155,1.0,0.61441,1.0,0.685651,0.0,0.142846,0.51466,0.47345,0.475794,0.462791,0.488725,0.82201,0.0,0.170076,0.093612,0.116837,0.0,0.161862,0.478056,0.475304,0.170698,0.194899,0.904691,0.850066,0.251853,0.230422,0.0,0.4498,0.909796,0.842539,0.0,0.170335,1.0,0.864609,0.217268,0.443648,0.274277,0.313026,1
2023-02-06 14:20:38,1.0,0.707508,1.0,0.56693,1.0,0.698731,0.0,0.152304,0.520549,0.42987,0.471554,0.496581,0.477833,0.839259,0.0,0.176791,0.096329,0.108702,0.0,0.124696,0.476679,0.465116,0.172063,0.19871,0.909589,0.826236,0.254203,0.192618,0.0,0.43538,0.912706,0.769086,0.0,0.126598,1.0,0.811939,0.219952,0.472803,0.278962,0.344533,1
2023-02-06 14:20:40,1.0,0.753342,1.0,0.594824,1.0,0.79031,0.0,0.207093,0.514344,0.449604,0.472485,0.451884,0.480631,0.828507,0.0,0.097787,0.093719,0.190874,0.0,0.104334,0.475571,0.488361,0.173812,0.25734,0.932731,0.771001,0.256568,0.219701,0.0,0.391846,0.912706,0.798622,0.0,0.17116,1.0,0.798936,0.224301,0.445519,0.282242,0.290757,1
2023-02-06 14:20:42,1.0,0.873043,1.0,0.674958,1.0,0.735174,0.0,0.188942,0.502418,0.547472,0.475111,0.35955,0.498525,0.797334,0.0,0.060382,0.088944,0.218352,0.0,0.227127,0.47665,0.50045,0.172847,0.215725,0.946193,0.80488,0.25476,0.308096,0.0,0.397367,0.909796,0.891306,0.0,0.255696,1.0,0.861499,0.224275,0.358249,0.278444,0.183642,1
2023-02-06 14:20:44,1.0,0.808472,1.0,0.613752,1.0,0.668646,0.0,0.098372,0.50358,0.595257,0.475812,0.34192,0.508159,0.784729,0.0,0.150421,0.086599,0.123248,0.0,0.207887,0.478777,0.480111,0.170252,0.109014,0.925104,0.863872,0.250323,0.338248,0.0,0.400591,0.912706,0.89084,0.0,0.161208,1.0,0.884786,0.218364,0.359905,0.271152,0.207497,1
2023-02-06 14:20:46,1.0,0.792117,1.0,0.571431,1.0,0.728212,0.0,0.140685,0.521704,0.548686,0.474507,0.419595,0.488725,0.80356,0.0,0.228963,0.089678,0.070678,0.0,0.11747,0.478607,0.439511,0.17023,0.168576,0.888148,0.801721,0.250013,0.269174,0.0,0.562047,0.909796,0.843035,0.0,0.106151,1.0,0.831767,0.213757,0.451616,0.271152,0.317685,1
2023-02-06 14:20:48,1.0,0.847582,1.0,0.700724,1.0,0.767838,0.0,0.224753,0.532672,0.459106,0.473717,0.489816,0.457317,0.831636,0.0,0.106811,0.095735,0.184478,0.0,0.158304,0.475396,0.440908,0.17436,0.284768,0.889633,0.774509,0.25679,0.186157,0.0,0.717269,0.912706,0.874118,0.0,0.160537,1.0,0.843313,0.219159,0.478526,0.282585,0.347942,1
2023-02-06 14:20:50,1.0,0.646401,1.0,0.667941,1.0,0.677302,0.0,0.167216,0.51132,0.404019,0.474125,0.495103,0.462169,0.851727,0.0,0.155221,0.096813,0.20906,0.0,0.219503,0.473648,0.477397,0.177831,0.279688,0.950077,0.92258,0.262708,0.218036,1.0,0.881491,0.903007,0.908494,0.0,0.171286,1.0,0.892076,0.231047,0.416666,0.29214,0.27105,1
2023-02-06 14:20:52,1.0,0.3063,1.0,0.456918,1.0,0.54731,0.0,0.122641,0.477098,0.47525,0.474814,0.435245,0.529295,0.855592,0.0,0.448351,0.08938,0.125232,0.0,0.255381,0.478014,0.487645,0.172591,0.177721,1.0,0.872796,0.254045,0.243188,1.0,0.875932,0.905917,0.828374,0.0,0.187042,1.0,0.836338,0.230676,0.367981,0.27765,0.192358,1
2023-02-06 14:20:54,0.0,0.15682,1.0,0.2718,1.0,0.310682,0.0,0.18434,0.496377,0.669067,0.474929,0.382601,0.621453,0.847986,0.5,0.551218,0.086281,0.145496,0.15,0.19802,0.48326,0.456906,0.15549,0.142478,0.922058,0.522593,0.225332,0.193415,1.0,0.829458,0.907856,0.762283,0.0,0.048331,1.0,0.787659,0.199506,0.383255,0.230472,0.201883,0
2023-02-06 14:20:56,0.0,0.159052,0.0,0.100915,0.0,0.281272,0.0,0.174686,0.620163,0.837249,0.474507,0.392163,0.665202,0.837698,0.5,0.529559,0.111232,0.233931,0.15,0.202848,0.470894,0.404412,0.132882,0.175796,0.669644,0.273405,0.187252,0.161899,1.0,0.839707,0.905917,0.796596,0.0,0.301761,1.0,0.82115,0.139695,0.34943,0.168126,0.174182,0
2023-02-06 14:20:58,0.0,0.128149,0.0,0.22197,0.0,0.303534,0.0,0.155142,0.81361,0.895848,0.474929,0.416095,0.621791,0.824691,0.5,0.503035,0.172531,0.268975,0.15,0.272838,0.420488,0.349111,0.115485,0.140685,0.334922,0.127713,0.158613,0.187708,1.0,0.735483,0.901067,0.864221,0.0,0.667429,1.0,0.853185,0.076585,0.293277,0.121092,0.113946,0
2023-02-06 14:21:00,0.0,0.137025,0.0,0.224876,0.0,0.135785,0.0,0.159789,0.962164,0.884725,0.475236,0.424824,0.528874,0.812632,0.5,0.513961,0.243522,0.278317,0.1,0.140757,0.328335,0.276917,0.109592,0.115607,0.082536,0.069752,0.149859,0.199933,1.0,0.552539,0.899127,0.861363,1.0,0.89109,1.0,0.829932,0.038594,0.289666,0.106707,0.110487,0
2023-02-06 14:21:02,0.0,0.116394,0.0,0.307351,0.0,0.324182,0.0,0.166464,0.962164,0.781297,0.47401,0.428382,0.4613,0.808434,0.5,0.511,0.275574,0.25787,0.1,0.271322,0.216193,0.195551,0.112888,0.148883,0.005416,0.082009,0.155589,0.192052,0.0,0.381199,0.912706,0.853454,1.0,0.82346,1.0,0.878761,0.033284,0.299951,0.116132,0.1291,0
2023-02-06 14:21:04,0.0,0.139583,0.0,0.419886,0.0,0.402506,0.0,0.15753,0.81361,0.583487,0.472605,0.420556,0.457317,0.807313,0.5,0.505783,0.241574,0.221504,0.1,0.642776,0.119371,0.132995,0.118212,0.155924,0.055917,0.130643,0.162366,0.175726,0.0,0.437684,0.912706,0.891507,1.0,0.770333,1.0,0.919298,0.044656,0.294874,0.127296,0.131966,0
2023-02-06 14:21:06,0.0,0.141962,1.0,0.26589,1.0,0.283019,0.0,0.150497,0.620163,0.447354,0.47337,0.408456,0.49016,0.807286,0.5,0.505532,0.163491,0.173951,0.9,0.882198,0.06297,0.118801,0.119692,0.142518,0.115597,0.148867,0.162366,0.183098,0.0,0.423734,0.916586,0.876912,1.0,0.754281,1.0,0.775671,0.052065,0.280356,0.127296,0.107893,0
2023-02-06 14:21:08,0.0,0.092778,0.0,0.158814,0.0,0.177233,0.0,0.192309,0.49681,0.46002,0.476676,0.420349,0.509288,0.81533,0.5,0.498549,0.093759,0.091625,0.9,0.651946,0.046918,0.152991,0.116514,0.11979,0.11556,0.095877,0.158173,0.202212,0.0,0.423529,0.919496,0.796993,1.0,0.586238,1.0,0.567588,0.048897,0.312321,0.120369,0.120066,0
2023-02-06 14:21:10,0.0,0.150911,0.0,0.232312,0.0,0.286172,0.0,0.187573,0.476981,0.513977,0.478433,0.439408,0.497103,0.826068,0.5,0.530006,0.068688,0.10318,0.9,0.324595,0.051781,0.13679,0.112277,0.158679,0.078576,0.074808,0.156058,0.170133,0.0,0.425669,0.923375,0.735797,1.0,0.373991,1.0,0.542205,0.042626,0.343334,0.116762,0.186435,0
2023-02-06 14:21:12,0.0,0.179006,0.0,0.038763,0.0,0.232139,0.0,0.140903,0.51018,0.544729,0.474455,0.434777,0.477766,0.826837,0.5,0.550086,0.08165,0.176259,0.2,0.182032,0.057453,0.077652,0.111687,0.213059,0.05998,0.149303,0.157805,0.135812,0.0,0.391463,0.768186,0.708735,0.0,0.203879,0.0,0.755681,0.04161,0.302456,0.119601,0.179969,0
2023-02-06 14:21:14,0.0,0.134953,0.0,0.226297,0.0,0.304235,0.0,0.163741,0.531506,0.535261,0.468202,0.426119,0.477833,0.818218,0.5,0.447553,0.099909,0.156197,0.1,0.196959,0.056536,0.115798,0.116308,0.151702,0.075438,0.143258,0.158892,0.179393,0.0,0.451177,0.773036,0.713905,0.0,0.171526,1.0,0.920007,0.045407,0.287447,0.123639,0.115457,0
2023-02-06 14:21:16,0.0,0.131656,0.0,0.445087,0.0,0.565032,0.0,0.184673,0.522158,0.499004,0.469268,0.447942,0.493043,0.813965,0.5,0.195559,0.101238,0.116043,0.1,0.16821,0.052955,0.147786,0.121721,0.124534,0.096148,0.080119,0.159235,0.199584,0.0,0.430609,0.770126,0.740983,0.0,0.164118,1.0,0.888215,0.04809,0.331171,0.123826,0.138587,0
2023-02-06 14:21:18,0.0,0.162058,1.0,0.810653,1.0,0.7434,0.0,0.155781,0.505372,0.484426,0.479786,0.459226,0.499545,0.817342,0.0,0.097104,0.090279,0.15478,0.0,0.17711,0.052007,0.103629,0.120342,0.192687,0.096043,0.108255,0.159662,0.161332,0.0,0.405946,0.773036,0.754884,0.0,0.181418,1.0,0.80865,0.046757,0.314948,0.121011,0.172841,1
2023-02-06 14:21:20,0.0,0.143781,1.0,0.636477,1.0,0.739611,0.0,0.156891,0.503019,0.492991,0.486656,0.427721,0.488725,0.816266,0.0,0.176417,0.084288,0.16651,0.0,0.154415,0.05392,0.116215,0.1114,0.155184,0.08152,0.120234,0.160039,0.159931,0.0,0.439947,0.770126,0.737724,0.0,0.160408,1.0,0.808052,0.044175,0.291215,0.119325,0.137794,1
2023-02-06 14:21:22,0.0,0.135925,1.0,0.460701,1.0,0.728983,0.0,0.17512,0.511829,0.492729,0.476083,0.388081,0.477905,0.808406,0.0,0.111086,0.088913,0.135841,0.0,0.179722,0.055546,0.138781,0.105697,0.14184,0.074164,0.090345,0.158375,0.184178,0.0,0.409639,0.770126,0.710034,0.0,0.15036,1.0,0.848787,0.043793,0.318946,0.120412,0.141672,1
2023-02-06 14:21:24,0.0,0.158368,1.0,0.658989,1.0,0.788045,0.0,0.153304,0.517622,0.489475,0.457714,0.403074,0.484407,0.80751,0.0,0.141892,0.095428,0.154502,0.0,0.177807,0.055111,0.104996,0.113882,0.191989,0.080546,0.124497,0.155403,0.16505,0.0,0.416853,0.770126,0.710045,0.0,0.163134,1.0,0.866487,0.045534,0.304489,0.122369,0.168699,1
2023-02-06 14:21:26,0.0,0.127623,1.0,0.808093,1.0,0.623648,0.0,0.169627,0.516267,0.506386,0.459086,0.46028,0.499617,0.818186,0.0,0.226364,0.095092,0.155585,0.0,0.169413,0.053715,0.12639,0.128882,0.148602,0.088862,0.12929,0.156236,0.172406,0.0,0.428807,0.773036,0.739042,0.0,0.113731,1.0,0.862035,0.046764,0.291384,0.1228,0.129332,1
2023-02-06 14:21:28,0.0,0.130448,1.0,0.442881,1.0,0.275082,0.0,0.187421,0.513221,0.510085,0.486977,0.469325,0.499684,0.821254,0.1,0.3039,0.090094,0.116088,0.05,0.236935,0.053157,0.147149,0.129201,0.134231,0.088599,0.094085,0.162555,0.208664,0.0,0.412414,0.774976,0.748466,0.0,0.174262,1.0,0.838105,0.046056,0.320893,0.12149,0.117279,0
2023-02-06 14:21:30,0.0,0.144706,1.0,0.191512,0.0,0.172004,0.0,0.165747,0.510812,0.484576,0.506412,0.41301,0.480347,0.811096,0.3,0.407014,0.088386,0.13643,0.15,0.217195,0.053819,0.125215,0.107874,0.141864,0.082868,0.108219,0.166176,0.189163,0.0,0.425186,0.770126,0.732916,0.0,0.091917,1.0,0.817403,0.044669,0.309638,0.120147,0.134523,0
2023-02-06 14:21:32,0.0,0.131206,0.0,0.152951,0.0,0.240783,0.0,0.181495,0.508616,0.487915,0.480716,0.383546,0.468627,0.811945,0.3,0.431615,0.091863,0.133498,0.15,0.216151,0.054698,0.143333,0.090904,0.120412,0.080255,0.095968,0.158625,0.178055,0.0,0.417381,0.773036,0.747457,0.0,0.258285,1.0,0.829283,0.044454,0.314648,0.120356,0.11254,0
2023-02-06 14:21:34,0.0,0.160262,0.0,0.151573,0.0,0.145384,0.0,0.155234,0.508865,0.528967,0.433077,0.419198,0.487628,0.826293,0.3,0.363654,0.094427,0.129888,0.15,0.254974,0.054867,0.117552,0.108711,0.192057,0.082879,0.09799,0.147189,0.182964,0.0,0.418336,0.770126,0.810058,0.0,0.639035,1.0,0.85049,0.045541,0.321281,0.12183,0.148352,0
2023-02-06 14:21:36,0.0,0.128672,0.0,0.218305,0.0,0.182276,0.0,0.152132,0.515017,0.525824,0.434836,0.45088,0.519713,0.824241,0.3,0.325153,0.091589,0.19066,0.1,0.205904,0.054207,0.088834,0.146463,0.205509,0.085713,0.15374,0.15013,0.134304,0.0,0.447427,0.890398,0.848737,1.0,0.982413,1.0,0.86175,0.046274,0.273464,0.122776,0.171002,0
2023-02-06 14:21:38,0.0,0.114407,0.0,0.505352,0.0,0.22051,0.0,0.199212,0.521693,0.471722,0.508031,0.45901,0.515281,0.796249,0.3,0.328577,0.08729,0.147714,0.1,0.287926,0.053391,0.153611,0.146471,0.136522,0.085018,0.118877,0.169364,0.152875,0.0,0.432085,0.921435,0.844768,1.0,0.866211,1.0,0.850738,0.045445,0.310052,0.12164,0.110885,0
2023-02-06 14:21:40,0.0,0.182968,1.0,0.733501,0.0,0.288557,0.0,0.134195,0.517229,0.471781,0.562417,0.44837,0.448576,0.780172,0.3,0.337345,0.088654,0.113885,0.1,0.440156,0.053582,0.116389,0.086411,0.133989,0.08322,0.080972,0.179285,0.217823,0.0,0.406077,0.916586,0.871118,1.0,0.708325,1.0,0.805444,0.044453,0.337008,0.119433,0.161731,0
2023-02-06 14:21:42,0.0,0.144863,1.0,0.666482,0.0,0.602493,0.0,0.135049,0.502271,0.522604,0.47787,0.346286,0.357094,0.784649,0.3,0.345076,0.097687,0.21431,0.1,0.541072,0.055708,0.050754,0.049452,0.240116,0.085376,0.16021,0.15873,0.175435,0.0,0.438244,0.916586,0.90719,1.0,0.78799,1.0,0.792986,0.046808,0.263522,0.119882,0.231742,0
2023-02-06 14:21:44,0.0,0.098446,1.0,0.547987,1.0,0.821481,0.0,0.197507,0.496688,0.526099,0.272012,0.136572,0.313377,0.779311,0.3,0.372174,0.113654,0.222122,0.95,0.702315,0.059314,0.134546,0.172738,0.466614,0.092804,0.163768,0.129202,0.14746,0.0,0.442977,0.909796,0.849501,1.0,0.871934,1.0,0.856144,0.054656,0.288514,0.126082,0.166902,0
2023-02-06 14:21:46,0.0,0.165787,1.0,0.603188,1.0,0.665507,0.0,0.163694,0.516159,0.491041,0.14454,0.218514,0.354576,0.779937,0.3,0.430145,0.141909,0.189772,0.95,0.886618,0.062174,0.155795,0.489081,0.718064,0.100817,0.090161,0.136813,0.235051,0.0,0.401489,0.907856,0.77297,1.0,0.762156,1.0,0.905425,0.065308,0.348316,0.136376,0.112036,0
2023-02-06 14:21:48,0.0,0.179864,1.0,0.737755,1.0,0.49936,0.0,0.140468,0.542284,0.46799,0.290669,0.518764,0.44529,0.800997,0.3,0.430048,0.191704,0.239525,0.95,0.763819,0.062019,0.113219,0.829621,0.879887,0.102684,0.08118,0.185487,0.247503,0.0,0.405247,0.909796,0.790594,1.0,0.751624,1.0,0.836484,0.071579,0.334627,0.144104,0.138964,0
2023-02-06 14:21:50,0.0,0.148196,1.0,0.561334,1.0,0.2952,0.0,0.147205,0.532949,0.443378,0.658463,0.788642,0.515281,0.818158,0.3,0.337243,0.259631,0.300719,0.95,0.540616,0.059465,0.100518,0.934501,0.702129,0.097639,0.112593,0.211694,0.198771,0.0,0.429376,0.907856,0.886329,1.0,0.813085,1.0,0.775331,0.068274,0.311782,0.143208,0.155211,0
2023-02-06 14:21:52,0.0,0.115138,1.0,0.298008,0.0,0.301621,0.0,0.180198,0.470858,0.400088,0.940208,0.778231,0.524451,0.820607,0.3,0.16797,0.322391,0.366004,0.95,0.285228,0.058639,0.125847,0.700872,0.34258,0.092174,0.140708,0.15883,0.122946,0.0,0.433012,0.907856,0.904426,1.0,0.820692,1.0,0.816495,0.0595,0.300441,0.136031,0.167745,0
2023-02-06 14:21:54,0.0,0.127179,0.0,0.046312,0.0,0.280231,0.0,0.193383,0.391568,0.402286,0.85765,0.464742,0.492426,0.821572,0.0,0.090281,0.358857,0.425072,0.0,0.152019,0.063977,0.186992,0.315677,0.190661,0.096484,0.149885,0.073393,0.087112,0.0,0.420033,0.907856,0.819661,1.0,0.790585,1.0,0.895755,0.058911,0.350273,0.134392,0.150868,1
2023-02-06 14:21:56,0.0,0.164896,0.0,0.200446,0.0,0.160999,0.0,0.15259,0.355654,0.433965,0.459832,0.192367,0.465726,0.822848,0.0,0.146632,0.381865,0.459518,0.0,0.210935,0.075857,0.192934,0.107103,0.323655,0.117013,0.137516,0.08649,0.236802,0.0,0.403423,0.907856,0.790297,1.0,0.801944,1.0,0.872607,0.078877,0.398594,0.150412,0.152188,1
2023-02-06 14:21:58,0.0,0.156789,0.0,0.129175,0.0,0.190139,0.0,0.158218,0.390395,0.444544,0.102989,0.1168,0.470922,0.821494,0.0,0.1489,0.431367,0.527833,0.0,0.159266,0.089307,0.166613,0.239423,0.50437,0.147598,0.165194,0.269015,0.414123,0.0,0.418513,0.907856,0.837078,1.0,0.809088,1.0,0.81602,0.11745,0.394615,0.184296,0.210221,1
2023-02-06 14:22:00,0.0,0.149242,0.0,0.152448,0.0,0.145093,0.0,0.154941,0.465671,0.474017,0.109856,0.399826,0.49595,0.822881,0.0,0.15144,0.523792,0.607255,0.0,0.148195,0.097873,0.170171,0.556561,0.64943,0.172096,0.185742,0.519798,0.511624,0.0,0.4233,0.909796,0.886431,1.0,0.813539,1.0,0.811925,0.155574,0.397456,0.219824,0.224084,1
2023-02-06 14:22:02,0.0,0.140325,0.0,0.180939,0.0,0.164802,0.0,0.16545,0.528212,0.527074,0.455775,0.690552,0.510508,0.819747,0.0,0.157625,0.611074,0.575654,0.0,0.140542,0.099113,0.137551,0.738982,0.619334,0.17768,0.182531,0.63773,0.463119,0.0,0.430449,0.909796,0.866235,1.0,0.813785,1.0,0.849831,0.170365,0.373915,0.234828,0.224738,1
2023-02-06 14:22:04,0.0,0.118752,0.0,0.114507,0.0,0.206372,0.0,0.201008,0.548086,0.538967,0.806744,0.743869,0.498254,0.802282,0.0,0.113307,0.608219,0.416479,0.0,0.154517,0.096204,0.148236,0.614337,0.38509,0.167552,0.218766,0.519985,0.309066,0.0,0.428437,0.907856,0.810746,1.0,0.77556,1.0,0.863552,0.153161,0.316473,0.218908,0.238636,1
2023-02-06 14:22:06,0.0,0.16864,0.0,0.192664,0.0,0.157762,0.0,0.159171,0.530754,0.486554,0.861292,0.515123,0.472471,0.78879,0.0,0.136624,0.475045,0.250061,0.0,0.191098,0.094321,0.203522,0.305203,0.128435,0.159005,0.216846,0.268984,0.140129,0.0,0.394929,0.909796,0.7911,1.0,0.764772,1.0,0.844122,0.115261,0.329792,0.182158,0.180296,1
2023-02-06 14:22:08,0.0,0.17428,0.0,0.192983,0.0,0.19831,0.0,0.138376,0.498849,0.446887,0.633965,0.317029,0.463967,0.809258,0.0,0.1832,0.267131,0.187443,0.0,0.13723,0.095675,0.174473,0.076089,0.10862,0.165294,0.159905,0.086142,0.083696,0.0,0.417528,0.909796,0.831339,1.0,0.81221,1.0,0.824793,0.076558,0.338299,0.146051,0.109258,1
2023-02-06 14:22:10,0.0,0.113712,0.0,0.198279,0.0,0.217856,0.0,0.174607,0.477575,0.486168,0.398014,0.401593,0.489097,0.842717,0.0,0.149072,0.095745,0.142411,0.0,0.128286,0.0981,0.130611,0.059095,0.14704,0.179221,0.172224,0.073252,0.151008,0.0,0.437977,0.907856,0.890135,1.0,0.844464,1.0,0.831256,0.04983,0.29288,0.12519,0.140041,1
2023-02-06 14:22:12,0.0,0.132844,0.0,0.190036,0.0,0.248462,0.0,0.181168,0.491715,0.570765,0.37547,0.552145,0.524451,0.843043,0.0,0.129011,0.03422,0.105907,0.0,0.171386,0.098023,0.153271,0.150711,0.16572,0.179713,0.203695,0.159307,0.205909,0.0,0.416513,0.907856,0.881871,1.0,0.800557,1.0,0.864238,0.036404,0.280272,0.118144,0.166974,1
2023-02-06 14:22:14,0.0,0.148103,0.0,0.156815,0.0,0.232979,0.0,0.15883,0.552901,0.641668,0.516858,0.529105,0.519599,0.808908,0.0,0.155328,0.065374,0.123372,0.0,0.162466,0.094268,0.171852,0.169991,0.115147,0.158148,0.176825,0.212171,0.211558,0.0,0.417544,0.909796,0.82799,1.0,0.768958,1.0,0.867473,0.034248,0.310495,0.115644,0.149088,1
2023-02-06 14:22:16,0.0,0.128897,0.0,0.186555,0.0,0.172843,0.0,0.154508,0.635832,0.638709,0.591264,0.374614,0.448527,0.769011,0.0,0.158562,0.116675,0.166102,0.0,0.144301,0.089047,0.152948,0.082765,0.08829,0.13327,0.149652,0.185032,0.181874,0.0,0.431705,0.909796,0.810407,1.0,0.784439,1.0,0.841811,0.045225,0.332395,0.115162,0.132724,1
2023-02-06 14:22:18,0.0,0.136242,0.0,0.139571,0.0,0.21758,0.0,0.182935,0.680316,0.560437,0.463764,0.225594,0.350673,0.753352,0.0,0.137884,0.137107,0.177909,0.0,0.158051,0.085975,0.134153,0.038518,0.27765,0.131676,0.165237,0.13566,0.200858,0.0,0.427956,0.907856,0.833036,1.0,0.827363,1.0,0.818941,0.071587,0.332226,0.124308,0.174415,1
2023-02-06 14:22:20,0.0,0.156505,0.0,0.153739,0.0,0.14167,0.0,0.14329,0.641313,0.477734,0.248076,0.188721,0.306258,0.782515,0.0,0.159387,0.136243,0.176273,0.0,0.161893,0.087457,0.177155,0.186916,0.497407,0.154127,0.200194,0.128891,0.213087,0.0,0.41579,0.907856,0.848963,1.0,0.859193,1.0,0.800316,0.107631,0.373849,0.149554,0.215133,1
2023-02-06 14:22:22,0.0,0.149241,0.0,0.182035,0.0,0.154324,0.0,0.150926,0.543898,0.487627,0.177174,0.326721,0.357432,0.81702,0.0,0.184003,0.156902,0.285708,0.0,0.098997,0.0931,0.169124,0.486784,0.676214,0.172402,0.166624,0.160155,0.132116,0.0,0.444845,0.909796,0.840343,1.0,0.785209,1.0,0.815102,0.139776,0.424474,0.184857,0.170383,1
