timestamp,i1_pos_switch_baseband,i1_pos_switch_fm_demodulated,i2_pos_switch_baseband,i2_pos_switch_fm_demodulated,i3_pos_switch_baseband,i3_pos_switch_fm_demodulated,i4_light_barrier_baseband,i4_light_barrier_fm_demodulated,m1_speed_baseband,m1_speed_fm_demodulated,m2_speed_baseband,m2_speed_fm_demodulated,m3_speed_baseband,m3_speed_fm_demodulated,o7_valve_baseband,o7_valve_fm_demodulated,o8_compressor_baseband,o8_compressor_fm_demodulated,current_task_baseband,current_task_fm_demodulated,current_task_duration_baseband,current_task_duration_fm_demodulated,current_sub_task_baseband,current_sub_task_fm_demodulated,current_state_binary
2023-02-06 14:24:06,1.0,0.706074,0.0,0.147955,0.0,0.254278,0.0,0.186412,0.567431,0.476897,0.151421,0.122617,0.892459,0.877887,0.0,0.384664,0.129079,0.097445,0.0,0.149382,0.097206,0.110101,0.0,0.058362,1
2023-02-06 14:24:08,1.0,0.722738,0.0,0.095204,0.0,0.271227,0.0,0.250923,0.567431,0.486935,0.151421,0.163716,0.892459,0.87683,0.0,0.42821,0.129079,0.09884,0.0,0.095825,0.097206,0.146669,0.0,0.159874,1
2023-02-06 14:24:10,1.0,0.79294,0.0,0.149842,0.0,0.223173,0.0,0.302392,0.567431,0.576221,0.151421,0.19694,0.892459,0.79385,0.0,0.46545,0.129079,0.16349,0.0,0.149564,0.097206,0.176434,0.0,0.122605,1
2023-02-06 14:24:12,1.0,0.805122,0.0,0.124195,0.0,0.256611,0.0,0.225442,0.567431,0.594758,0.151421,0.158356,0.892459,0.764025,0.0,0.410043,0.129079,0.120826,0.0,0.126244,0.097206,0.137135,0.0,0.114109,1
2023-02-06 14:24:14,1.0,0.750807,0.0,0.133428,0.0,0.238554,0.0,0.291084,0.567431,0.552164,0.151421,0.191431,0.892459,0.817815,0.0,0.456461,0.129079,0.145993,0.0,0.132081,0.097206,0.170721,0.0,0.13902,1
2023-02-06 14:24:16,1.0,0.736346,0.0,0.131516,0.0,0.24609,0.0,0.251231,0.567431,0.543524,0.151421,0.182171,0.892459,0.858248,0.0,0.429873,0.129079,0.143741,0.0,0.132638,0.097206,0.157725,0.0,0.122015,1
2023-02-06 14:24:18,1.0,0.769988,0.0,0.121972,0.0,0.239072,0.0,0.317497,0.567431,0.546536,0.151421,0.183259,0.892459,0.817275,0.0,0.476528,0.129079,0.126971,0.0,0.121947,0.097206,0.173435,0.0,0.161298,1
2023-02-06 14:24:20,1.0,0.786953,0.0,0.16068,0.0,0.215998,0.0,0.312554,0.567431,0.521316,0.151421,0.224307,0.892459,0.783026,0.0,0.474814,0.129079,0.180278,0.0,0.159733,0.097206,0.20334,0.0,0.114035,1
2023-02-06 14:24:22,1.0,0.782367,0.0,0.115035,0.0,0.265177,0.0,0.210892,0.567431,0.51794,0.151421,0.173313,0.892459,0.808577,0.0,0.402185,0.129079,0.136805,0.0,0.116887,0.097206,0.140634,0.0,0.120691,1
2023-02-06 14:24:24,1.0,0.776707,0.0,0.105518,0.0,0.251117,0.0,0.310496,0.567431,0.544749,0.151421,0.148163,0.892459,0.822943,0.0,0.472494,0.129079,0.093172,0.0,0.10442,0.097206,0.143597,0.0,0.176154,1
2023-02-06 14:24:26,1.0,0.753231,0.0,0.131167,0.0,0.231343,0.0,0.312977,0.567431,0.540549,0.151421,0.180823,0.892459,0.80162,0.0,0.474704,0.129079,0.131215,0.0,0.132798,0.097206,0.170096,0.0,0.146303,1
2023-02-06 14:24:28,1.0,0.740358,0.0,0.13239,0.0,0.234984,0.0,0.299791,0.567431,0.535763,0.151421,0.181666,0.892459,0.810086,0.0,0.463066,0.129079,0.134902,0.0,0.133017,0.097206,0.166698,0.0,0.137945,1
2023-02-06 14:24:30,1.0,0.775153,0.0,0.143795,0.0,0.239643,0.0,0.254803,0.567431,0.579266,0.151421,0.212486,0.892459,0.854077,0.0,0.431585,0.129079,0.170033,0.0,0.14353,0.097206,0.18302,0.0,0.105255,1
2023-02-06 14:24:32,1.0,0.800618,0.0,0.107702,0.0,0.268678,0.0,0.218339,0.567431,0.596293,0.151421,0.197228,0.892459,0.844301,0.0,0.404973,0.129079,0.157762,0.0,0.109804,0.097206,0.147078,0.0,0.131427,1
2023-02-06 14:24:34,1.0,0.753408,0.0,0.140896,0.0,0.228528,0.0,0.314001,0.567431,0.527225,0.151421,0.175781,0.892459,0.799994,0.0,0.472715,0.129079,0.125048,0.0,0.139532,0.097206,0.174641,0.0,0.14064,1
2023-02-06 14:24:36,1.0,0.719294,0.0,0.149372,0.0,0.249071,0.0,0.191401,0.567431,0.483112,0.151421,0.241216,0.892459,0.801744,0.0,0.387235,0.129079,0.199601,0.0,0.150354,0.097206,0.218506,0.0,0.078147,1
2023-02-06 14:24:38,1.0,0.767699,0.0,0.084394,0.0,0.277154,0.0,0.239601,0.567431,0.53722,0.151421,0.20278,0.892459,0.839953,0.0,0.421039,0.129079,0.162009,0.0,0.084442,0.097206,0.132682,0.0,0.165643,1
2023-02-06 14:24:40,1.0,0.80965,0.0,0.159944,0.0,0.202598,0.0,0.384233,0.567431,0.590057,0.151421,0.12515,0.892459,0.819468,0.0,0.525945,0.129079,0.070352,0.0,0.158947,0.097206,0.162106,0.0,0.15003,1
2023-02-06 14:24:42,1.0,0.767907,0.0,0.162094,0.0,0.240301,0.0,0.200034,0.567431,0.576098,0.151421,0.205759,0.892459,0.781509,0.0,0.394454,0.129079,0.164637,0.0,0.163843,0.097206,0.231653,0.0,0.065582,1
2023-02-06 14:24:44,1.0,0.744437,0.0,0.07643,0.0,0.283183,0.0,0.225169,0.567431,0.531471,0.151421,0.224309,0.892459,0.795177,0.0,0.411743,0.129079,0.185137,0.0,0.075221,0.097206,0.149406,0.0,0.168453,1
2023-02-06 14:24:46,1.0,0.760565,0.0,0.111088,0.0,0.234665,0.0,0.374344,0.567431,0.528916,0.151421,0.163344,0.892459,0.824961,0.0,0.518447,0.129079,0.11029,0.0,0.112997,0.097206,0.101228,0.0,0.191078,1
2023-02-06 14:24:48,1.0,0.761453,0.0,0.139155,0.0,0.219446,0.0,0.349892,0.567431,0.539854,0.151421,0.157646,0.892459,0.813551,0.0,0.498747,0.129079,0.104307,0.0,0.139784,0.097206,0.137181,0.0,0.155238,1
2023-02-06 14:24:50,1.0,0.755017,0.0,0.139277,0.0,0.225204,0.0,0.31884,0.567431,0.556899,0.151421,0.171016,0.892459,0.799855,0.0,0.477042,0.129079,0.11932,0.0,0.139108,0.097206,0.152423,0.0,0.14376,1
2023-02-06 14:24:52,1.0,0.803917,0.0,0.122834,0.0,0.245732,0.0,0.277249,0.567431,0.599218,0.151421,0.200516,0.892459,0.853168,0.0,0.44689,0.129079,0.153775,0.0,0.124776,0.097206,0.164884,0.0,0.140721,1
2023-02-06 14:24:54,1.0,0.846905,0.0,0.124111,0.0,0.231565,0.0,0.33152,0.567431,0.613936,0.151421,0.213071,0.892459,0.916739,0.0,0.48532,0.129079,0.161281,0.0,0.122917,0.097206,0.129521,0.0,0.17692,1
2023-02-06 14:24:56,1.0,0.78294,0.0,0.166299,0.0,0.194101,0.0,0.355612,0.567431,0.566352,0.151421,0.147129,0.892459,0.865793,0.0,0.504278,0.129079,0.083344,0.0,0.167079,0.097206,0.145549,0.0,0.122694,1
2023-02-06 14:24:58,1.0,0.726201,0.0,0.162326,0.0,0.248935,0.0,0.216756,0.567431,0.510668,0.151421,0.129159,0.892459,0.784985,0.0,0.404721,0.129079,0.088698,0.0,0.162277,0.097206,0.211252,0.0,0.0459,1
2023-02-06 14:25:00,1.0,0.735849,0.0,0.11683,0.0,0.283309,0.0,0.145556,0.567431,0.497578,0.151421,0.181444,0.892459,0.772315,0.0,0.355927,0.129079,0.15436,0.0,0.115783,0.097206,0.218914,0.0,0.104189,1
2023-02-06 14:25:02,1.0,0.761852,0.0,0.092515,0.0,0.270009,0.0,0.242375,0.567431,0.506609,0.151421,0.214392,0.892459,0.789751,0.0,0.42471,0.129079,0.179816,0.0,0.09445,0.097206,0.185745,0.0,0.161746,1
2023-02-06 14:25:04,1.0,0.763864,0.0,0.135177,0.0,0.223455,0.0,0.347098,0.567431,0.520654,0.151421,0.209913,0.892459,0.784069,0.0,0.498648,0.129079,0.15645,0.0,0.134135,0.097206,0.131226,0.0,0.157147,1
2023-02-06 14:25:06,1.0,0.770488,0.0,0.163767,0.0,0.225082,0.0,0.2695,0.567431,0.549157,0.151421,0.148429,0.892459,0.780537,0.0,0.44405,0.129079,0.083638,0.0,0.165332,0.097206,0.149433,0.0,0.081072,1
2023-02-06 14:25:08,1.0,0.777233,0.0,0.108571,0.0,0.274814,0.0,0.183748,0.567431,0.564837,0.151421,0.155953,0.892459,0.821719,0.0,0.380323,0.129079,0.121291,0.0,0.109554,0.097206,0.204904,0.0,0.122775,1
2023-02-06 14:25:10,1.0,0.749217,0.0,0.110209,0.0,0.24044,0.0,0.335723,0.567431,0.544393,0.151421,0.227478,0.892459,0.86158,0.0,0.488981,0.129079,0.18988,0.0,0.109931,0.097206,0.161052,0.0,0.180384,1
2023-02-06 14:25:12,1.0,0.736204,0.0,0.15329,0.0,0.220185,0.0,0.311698,0.567431,0.523,0.151421,0.201603,0.892459,0.84036,0.0,0.471171,0.129079,0.138996,0.0,0.155307,0.097206,0.131893,0.0,0.114677,1
2023-02-06 14:25:14,1.0,0.771882,0.0,0.119318,0.0,0.259319,0.0,0.235613,0.567431,0.552397,0.151421,0.167394,0.892459,0.800679,0.0,0.416901,0.129079,0.125763,0.0,0.117998,0.097206,0.183074,0.0,0.134673,1
2023-02-06 14:25:16,1.0,0.802082,0.0,0.122793,0.0,0.236404,0.0,0.31556,0.567431,0.582528,0.151421,0.204775,0.892459,0.794706,0.0,0.475793,0.129079,0.170204,0.0,0.123691,0.097206,0.16405,0.0,0.160262,1
2023-02-06 14:25:18,1.0,0.77455,0.0,0.137217,0.0,0.243883,0.0,0.258027,0.567431,0.556558,0.151421,0.182539,0.892459,0.813889,0.0,0.43408,0.129079,0.126805,0.0,0.137091,0.097206,0.156262,0.0,0.116788,1
2023-02-06 14:25:20,1.0,0.752114,0.0,0.098454,0.0,0.269825,0.0,0.239954,0.567431,0.511736,0.151421,0.147639,0.892459,0.812107,0.0,0.423291,0.129079,0.113611,0.0,0.097477,0.097206,0.202287,0.0,0.159213,1
2023-02-06 14:25:22,1.0,0.775271,0.0,0.113843,0.0,0.237434,0.0,0.337352,0.567431,0.50819,0.151421,0.182808,0.892459,0.794978,0.0,0.492414,0.129079,0.161025,0.0,0.115635,0.097206,0.191583,0.0,0.178351,1
2023-02-06 14:25:24,1.0,0.790619,0.0,0.151446,0.0,0.211038,0.0,0.34498,0.567431,0.5303,0.151421,0.210497,0.892459,0.79832,0.0,0.497071,0.129079,0.17375,0.0,0.150449,0.097206,0.15041,0.0,0.138845,1
2023-02-06 14:25:26,1.0,0.772416,0.0,0.163285,0.0,0.22366,0.0,0.276478,0.567431,0.540571,0.151421,0.222916,0.892459,0.81709,0.0,0.448939,0.129079,0.165259,0.0,0.164851,0.097206,0.114321,0.0,0.078954,1
2023-02-06 14:25:28,1.0,0.762801,0.0,0.128981,0.0,0.276137,0.0,0.142367,0.567431,0.556226,0.151421,0.193231,0.892459,0.824771,0.0,0.350971,0.129079,0.100286,0.0,0.130022,0.097206,0.139996,0.0,0.079471,1
2023-02-06 14:25:30,1.0,0.755568,0.0,0.079602,0.0,0.277724,0.0,0.24475,0.567431,0.580559,0.151421,0.129819,0.892459,0.835674,0.0,0.424326,0.129079,0.077381,0.0,0.07939,0.097206,0.210307,0.0,0.179165,1
2023-02-06 14:25:32,1.0,0.733565,0.0,0.147087,0.0,0.210939,0.0,0.365845,0.567431,0.576441,0.151421,0.190374,0.892459,0.865184,0.0,0.509612,0.129079,0.182365,0.0,0.149142,0.097206,0.172129,0.0,0.148819,1
2023-02-06 14:25:34,1.0,0.740639,0.0,0.147381,0.0,0.248549,0.0,0.214438,0.567431,0.534733,0.151421,0.227035,0.892459,0.859137,0.0,0.401758,0.129079,0.163254,0.0,0.145978,0.097206,0.120697,0.0,0.0909,1
2023-02-06 14:25:36,1.0,0.79013,0.0,0.093535,0.0,0.258504,0.0,0.29604,0.567431,0.528099,0.151421,0.139233,0.892459,0.786276,0.0,0.461969,0.129079,0.086806,0.0,0.094554,0.097206,0.205221,0.0,0.185342,1
2023-02-06 14:25:38,1.0,0.80841,0.0,0.170425,0.0,0.191922,0.0,0.391337,0.567431,0.574739,0.151421,0.170938,0.892459,0.745899,0.0,0.529015,0.129079,0.1812,0.0,0.170053,0.097206,0.182219,0.0,0.131436,1
2023-02-06 14:25:40,1.0,0.768567,0.0,0.1398,0.0,0.26492,0.0,0.169155,0.567431,0.577133,0.151421,0.234023,0.892459,0.809315,0.0,0.372741,0.129079,0.172744,0.0,0.138533,0.097206,0.108497,0.0,0.082442,1
2023-02-06 14:25:42,1.0,0.751986,0.0,0.071102,0.0,0.269071,0.0,0.301714,0.567431,0.51923,0.151421,0.139647,0.892459,0.873487,0.0,0.467089,0.129079,0.047715,0.0,0.073121,0.097206,0.217781,0.0,0.211405,1
2023-02-06 14:25:44,1.0,0.781605,0.0,0.157019,0.0,0.192615,0.0,0.403225,0.567431,0.498531,0.151421,0.125162,0.892459,0.834004,0.0,0.538636,0.129079,0.124158,0.0,0.156072,0.097206,0.222264,0.0,0.158344,1
2023-02-06 14:25:46,1.0,0.775391,0.0,0.137233,0.0,0.24878,0.0,0.237881,0.567431,0.578265,0.151421,0.208697,0.892459,0.777625,0.0,0.421347,0.129079,0.163486,0.0,0.138867,0.097206,0.140828,0.0,0.098695,1
2023-02-06 14:25:48,1.0,0.742621,0.0,0.121468,0.0,0.245556,0.0,0.28183,0.567431,0.597307,0.151421,0.181252,0.892459,0.79007,0.0,0.45004,0.129079,0.122905,0.0,0.122439,0.097206,0.169103,0.0,0.143307,1
2023-02-06 14:25:50,1.0,0.76108,0.0,0.135935,0.0,0.25899,0.0,0.201469,0.567431,0.510079,0.151421,0.216173,0.892459,0.843559,0.0,0.393624,0.129079,0.182511,0.0,0.135803,0.097206,0.125529,0.0,0.092728,1
2023-02-06 14:25:52,1.0,0.797753,0.0,0.071692,0.0,0.290766,0.0,0.215383,0.567431,0.481352,0.151421,0.246642,0.892459,0.842453,0.0,0.402764,0.129079,0.142009,0.0,0.073987,0.097206,0.125522,0.0,0.173695,1
2023-02-06 14:25:54,1.0,0.768398,0.0,0.148605,0.0,0.206206,0.0,0.382503,0.567431,0.565678,0.151421,0.141117,0.892459,0.826635,0.0,0.521342,0.129079,0.077554,0.0,0.147111,0.097206,0.213775,0.0,0.167331,1
2023-02-06 14:25:56,1.0,0.726413,0.0,0.159986,0.0,0.240391,0.0,0.211115,0.567431,0.606517,0.151421,0.166877,0.892459,0.834216,0.0,0.401306,0.129079,0.191948,0.0,0.160716,0.097206,0.149458,0.0,0.065645,1
2023-02-06 14:25:58,1.0,0.756167,0.0,0.104926,0.0,0.260988,0.0,0.263642,0.567431,0.535659,0.151421,0.213639,0.892459,0.804977,0.0,0.438182,0.129079,0.148548,0.0,0.104732,0.097206,0.14624,0.0,0.158789,1
2023-02-06 14:26:00,1.0,0.787183,0.0,0.181884,0.0,0.198563,0.0,0.344552,0.567431,0.488811,0.151421,0.115434,0.892459,0.749053,0.0,0.497781,0.129079,0.087396,0.0,0.18053,0.097206,0.230462,0.0,0.09808,1
2023-02-06 14:26:02,1.0,0.761083,0.0,0.133016,0.0,0.275238,0.0,0.119733,0.567431,0.543955,0.151421,0.171505,0.892459,0.77601,0.0,0.3373,0.129079,0.195169,0.0,0.134797,0.097206,0.13189,0.0,0.076085,1
2023-02-06 14:26:04,1.0,0.753626,0.0,0.081307,0.0,0.258016,0.0,0.332163,0.567431,0.575446,0.151421,0.239034,0.892459,0.877152,0.0,0.488095,0.129079,0.144335,0.0,0.080297,0.097206,0.136567,0.0,0.203943,1
2023-02-06 14:26:06,1.0,0.794155,0.0,0.170869,0.0,0.19741,0.0,0.370131,0.567431,0.546036,0.151421,0.149654,0.892459,0.9188,0.0,0.515862,0.129079,0.059839,0.0,0.172767,0.097206,0.232584,0.0,0.114054,1
2023-02-06 14:26:08,1.0,0.792371,0.0,0.120157,0.0,0.26903,0.0,0.181515,0.567431,0.53467,0.151421,0.166762,0.892459,0.825804,0.0,0.378687,0.129079,0.165326,0.0,0.121383,0.097206,0.14886,0.0,0.10904,1
2023-02-06 14:26:10,1.0,0.736781,0.0,0.095013,0.0,0.251212,0.0,0.322663,0.567431,0.571811,0.151421,0.238143,0.892459,0.755135,0.0,0.479622,0.129079,0.162494,0.0,0.094827,0.097206,0.126909,0.0,0.192431,1
2023-02-06 14:26:12,1.0,0.742773,0.0,0.13772,0.0,0.227846,0.0,0.314141,0.567431,0.564922,0.151421,0.194429,0.892459,0.789119,0.0,0.472837,0.129079,0.117648,0.0,0.139865,0.097206,0.178522,0.0,0.136416,1
2023-02-06 14:26:14,1.0,0.788862,0.0,0.11482,0.0,0.25512,0.0,0.26647,0.567431,0.523021,0.151421,0.191122,0.892459,0.843988,0.0,0.438819,0.129079,0.164299,0.0,0.113413,0.097206,0.145005,0.0,0.152148,1
2023-02-06 14:26:16,1.0,0.784994,0.0,0.134803,0.0,0.229057,0.0,0.315817,0.567431,0.526007,0.151421,0.204153,0.892459,0.833734,0.0,0.475973,0.129079,0.137366,0.0,0.135541,0.097206,0.166996,0.0,0.147249,1
2023-02-06 14:26:18,1.0,0.750423,0.0,0.134129,0.0,0.254087,0.0,0.22473,0.567431,0.573457,0.151421,0.15372,0.892459,0.804074,0.0,0.410331,0.129079,0.12175,0.0,0.13378,0.097206,0.182795,0.0,0.10548,1
2023-02-06 14:26:20,1.0,0.759025,0.0,0.096287,0.0,0.271829,0.0,0.242051,0.567431,0.588402,0.151421,0.162351,0.892459,0.810441,0.0,0.424851,0.129079,0.175093,0.0,0.09516,0.097206,0.132562,0.0,0.161126,1
2023-02-06 14:26:22,1.0,0.785884,0.0,0.126131,0.0,0.230745,0.0,0.334363,0.567431,0.557109,0.151421,0.204869,0.892459,0.831063,0.0,0.490341,0.129079,0.162449,0.0,0.127843,0.097206,0.143857,0.0,0.162392,1
2023-02-06 14:26:24,1.0,0.766447,0.0,0.150848,0.0,0.227094,0.0,0.288454,0.567431,0.519211,0.151421,0.193812,0.892459,0.817738,0.0,0.456858,0.129079,0.112405,0.0,0.149786,0.097206,0.187474,0.0,0.111767,1
2023-02-06 14:26:26,1.0,0.741205,0.0,0.123207,0.0,0.255441,0.0,0.232733,0.567431,0.50932,0.151421,0.164227,0.892459,0.792221,0.0,0.417738,0.129079,0.115543,0.0,0.12513,0.097206,0.179811,0.0,0.117754,1
2023-02-06 14:26:28,1.0,0.761249,0.0,0.124304,0.0,0.242727,0.0,0.289103,0.567431,0.539382,0.151421,0.183365,0.892459,0.804342,0.0,0.455303,0.129079,0.143609,0.0,0.125371,0.097206,0.158001,0.0,0.141236,1
2023-02-06 14:26:30,1.0,0.799529,0.0,0.149481,0.0,0.234941,0.0,0.257107,0.567431,0.584647,0.151421,0.207291,0.892459,0.855551,0.0,0.433238,0.129079,0.109278,0.0,0.149498,0.097206,0.194534,0.0,0.102139,1
2023-02-06 14:26:32,1.0,0.788485,0.0,0.104568,0.0,0.275284,0.0,0.182272,0.567431,0.592438,0.151421,0.159538,0.892459,0.873799,0.0,0.379145,0.129079,0.090317,0.0,0.107082,0.097206,0.206062,0.0,0.12099,1
2023-02-06 14:26:34,1.0,0.745529,0.0,0.103288,0.0,0.254141,0.0,0.313671,0.567431,0.545409,0.151421,0.154886,0.892459,0.8084,0.0,0.472392,0.129079,0.163318,0.0,0.101639,0.097206,0.138555,0.0,0.179549,1
2023-02-06 14:26:36,1.0,0.734591,0.0,0.158387,0.0,0.214105,0.0,0.321785,0.567431,0.511994,0.151421,0.224093,0.892459,0.744964,0.0,0.479987,0.129079,0.160517,0.0,0.159096,0.097206,0.153248,0.0,0.125263,1
2023-02-06 14:26:38,1.0,0.773369,0.0,0.134039,0.0,0.249836,0.0,0.235114,0.567431,0.521353,0.151421,0.208901,0.892459,0.768282,0.0,0.417616,0.129079,0.111546,0.0,0.133496,0.097206,0.191106,0.0,0.112568,1
2023-02-06 14:26:40,1.0,0.797253,0.0,0.129661,0.0,0.238925,0.0,0.299583,0.567431,0.523239,0.151421,0.181465,0.892459,0.855438,0.0,0.465861,0.129079,0.151498,0.0,0.128269,0.097206,0.151999,0.0,0.146718,1
2023-02-06 14:26:42,1.0,0.760623,0.0,0.143175,0.0,0.234564,0.0,0.273409,0.567431,0.519359,0.151421,0.207939,0.892459,0.877681,0.0,0.446935,0.129079,0.149517,0.0,0.144915,0.097206,0.162507,0.0,0.113935,1
2023-02-06 14:26:44,1.0,0.740906,0.0,0.116574,0.0,0.253203,0.0,0.267637,0.567431,0.55037,0.151421,0.182313,0.892459,0.813656,0.0,0.442107,0.129079,0.126611,0.0,0.115455,0.097206,0.170916,0.0,0.144042,1
2023-02-06 14:26:46,1.0,0.763563,0.0,0.13056,0.0,0.231079,0.0,0.31935,0.567431,0.582222,0.151421,0.166637,0.892459,0.775227,0.0,0.479554,0.129079,0.162567,0.0,0.132726,0.097206,0.142859,0.0,0.146146,1
2023-02-06 14:26:48,1.0,0.780444,0.0,0.126432,0.0,0.244631,0.0,0.274334,0.567431,0.560286,0.151421,0.187508,0.892459,0.796989,0.0,0.444774,0.129079,0.14024,0.0,0.127648,0.097206,0.167421,0.0,0.131768,1
2023-02-06 14:26:50,1.0,0.759285,0.0,0.120452,0.0,0.237444,0.0,0.321647,0.567431,0.521932,0.151421,0.15698,0.892459,0.830848,0.0,0.478956,0.129079,0.133877,0.0,0.120496,0.097206,0.155216,0.0,0.165594,1
2023-02-06 14:26:52,1.0,0.748827,0.0,0.153956,0.0,0.214741,0.0,0.325597,0.567431,0.528239,0.151421,0.161677,0.892459,0.83482,0.0,0.480953,0.129079,0.177765,0.0,0.156112,0.097206,0.129557,0.0,0.120387,1
2023-02-06 14:26:54,1.0,0.767455,0.0,0.140782,0.0,0.25129,0.0,0.224493,0.567431,0.552256,0.151421,0.205038,0.892459,0.819117,0.0,0.408753,0.129079,0.155396,0.0,0.139285,0.097206,0.172214,0.0,0.101493,1
2023-02-06 14:26:56,1.0,0.783952,0.0,0.11551,0.0,0.25822,0.0,0.239779,0.567431,0.549852,0.151421,0.19948,0.892459,0.800936,0.0,0.421939,0.129079,0.125317,0.0,0.116187,0.097206,0.18143,0.0,0.139618,1
2023-02-06 14:26:58,1.0,0.78248,0.0,0.119915,0.0,0.251748,0.0,0.265845,0.567431,0.541712,0.151421,0.191171,0.892459,0.798181,0.0,0.439599,0.129079,0.129869,0.0,0.119413,0.097206,0.173018,0.0,0.141859,1
2023-02-06 14:27:00,1.0,0.769902,0.0,0.116543,0.0,0.24849,0.0,0.290332,0.567431,0.556717,0.151421,0.190711,0.892459,0.820099,0.0,0.459362,0.129079,0.114661,0.0,0.115151,0.097206,0.176855,0.0,0.158362,1
2023-02-06 14:27:02,1.0,0.758557,0.0,0.1335,0.0,0.225071,0.0,0.33706,0.567431,0.574346,0.151421,0.16721,0.892459,0.83534,0.0,0.492414,0.129079,0.121501,0.0,0.135243,0.097206,0.156434,0.0,0.15217,1
2023-02-06 14:27:04,1.0,0.765952,0.0,0.154154,0.0,0.219446,0.0,0.317249,0.567431,0.570384,0.151421,0.151731,0.892459,0.815699,0.0,0.47744,0.129079,0.148885,0.0,0.153201,0.097206,0.135543,0.0,0.117678,1
2023-02-06 14:27:06,1.0,0.781914,0.0,0.142505,0.0,0.244738,0.0,0.236864,0.567431,0.555456,0.151421,0.16734,0.892459,0.800822,0.0,0.420917,0.129079,0.169118,0.0,0.144501,0.097206,0.144329,0.0,0.095309,1
2023-02-06 14:27:08,1.0,0.768368,0.0,0.100957,0.0,0.273628,0.0,0.207251,0.567431,0.539358,0.151421,0.212062,0.892459,0.825005,0.0,0.396816,0.129079,0.154556,0.0,0.102352,0.097206,0.190898,0.0,0.138394,1
2023-02-06 14:27:10,1.0,0.744187,0.0,0.101406,0.0,0.248874,0.0,0.321793,0.567431,0.52013,0.151421,0.227384,0.892459,0.849648,0.0,0.478992,0.129079,0.091884,0.0,0.101469,0.097206,0.210301,0.0,0.187734,1
2023-02-06 14:27:12,1.0,0.756603,0.0,0.149648,0.0,0.215108,0.0,0.331519,0.567431,0.521382,0.151421,0.172436,0.892459,0.826935,0.0,0.48514,0.129079,0.114769,0.0,0.15186,0.097206,0.151965,0.0,0.130196,1
2023-02-06 14:27:14,1.0,0.785653,0.0,0.124656,0.0,0.263499,0.0,0.210418,0.567431,0.561002,0.151421,0.166884,0.892459,0.787009,0.0,0.398832,0.129079,0.178912,0.0,0.123176,0.097206,0.14839,0.0,0.114613,1
2023-02-06 14:27:16,1.0,0.784984,0.0,0.101039,0.0,0.251061,0.0,0.314225,0.567431,0.594226,0.151421,0.231894,0.892459,0.773193,0.0,0.475001,0.129079,0.118006,0.0,0.101801,0.097206,0.211785,0.0,0.189923,1
2023-02-06 14:27:18,1.0,0.769741,0.0,0.173497,0.0,0.187567,0.0,0.384592,0.567431,0.582756,0.151421,0.20293,0.892459,0.787706,0.0,0.524242,0.129079,0.070707,0.0,0.172653,0.097206,0.167132,0.0,0.128022,1
2023-02-06 14:27:20,1.0,0.760161,0.0,0.161826,0.0,0.251604,0.0,0.192643,0.567431,0.531118,0.151421,0.118535,0.892459,0.823657,0.0,0.389589,0.129079,0.170229,0.0,0.160121,0.097206,0.093993,0.0,0.053778,1
2023-02-06 14:27:22,1.0,0.753445,0.0,0.091552,0.0,0.273787,0.0,0.225804,0.567431,0.498039,0.151421,0.182058,0.892459,0.874181,0.0,0.413153,0.129079,0.1803,0.0,0.093457,0.097206,0.179436,0.0,0.159971,1
2023-02-06 14:27:24,1.0,0.767636,0.0,0.144653,0.0,0.209293,0.0,0.379464,0.567431,0.521546,0.151421,0.240965,0.892459,0.884519,0.0,0.521826,0.129079,0.087177,0.0,0.143819,0.097206,0.211892,0.0,0.155594,1
2023-02-06 14:27:26,1.0,0.800983,0.0,0.16146,0.0,0.23384,0.0,0.250131,0.567431,0.544765,0.151421,0.181098,0.892459,0.824564,0.0,0.43054,0.129079,0.107837,0.0,0.163503,0.097206,0.134655,0.0,0.070346,1
2023-02-06 14:27:28,1.0,0.779671,0.0,0.103004,0.0,0.275754,0.0,0.188396,0.567431,0.542865,0.151421,0.144125,0.892459,0.770992,0.0,0.383251,0.129079,0.180284,0.0,0.104598,0.097206,0.137338,0.0,0.134802,1
2023-02-06 14:27:30,1.0,0.727813,0.0,0.101868,0.0,0.249302,0.0,0.308955,0.567431,0.542834,0.151421,0.189581,0.892459,0.784223,0.0,0.469783,0.129079,0.167696,0.0,0.101883,0.097206,0.193894,0.0,0.182035,1
2023-02-06 14:27:32,1.0,0.726361,0.0,0.135383,0.0,0.221272,0.0,0.341889,0.567431,0.556782,0.151421,0.212973,0.892459,0.842291,0.0,0.492393,0.129079,0.12724,0.0,0.137632,0.097206,0.198845,0.0,0.150695,1
2023-02-06 14:27:34,1.0,0.767121,0.0,0.158878,0.0,0.229383,0.0,0.279909,0.567431,0.548597,0.151421,0.21259,0.892459,0.85997,0.0,0.447916,0.129079,0.098218,0.0,0.157215,0.097206,0.169685,0.0,0.096272,1
2023-02-06 14:27:36,1.0,0.783254,0.0,0.123157,0.0,0.2774,0.0,0.140924,0.567431,0.517109,0.151421,0.161893,0.892459,0.824947,0.0,0.351666,0.129079,0.13209,0.0,0.123593,0.097206,0.10485,0.0,0.099188,1
