timestamp,i1_pos_switch_baseband,i1_pos_switch_am_demodulated,i2_pos_switch_baseband,i2_pos_switch_am_demodulated,i3_pos_switch_baseband,i3_pos_switch_am_demodulated,i4_light_barrier_baseband,i4_light_barrier_am_demodulated,m1_speed_baseband,m1_speed_am_demodulated,m2_speed_baseband,m2_speed_am_demodulated,m3_speed_baseband,m3_speed_am_demodulated,current_task_baseband,current_task_am_demodulated,current_task_duration_baseband,current_task_duration_am_demodulated,current_sub_task_baseband,current_sub_task_am_demodulated,current_pos_x_baseband,current_pos_x_am_demodulated,current_pos_y_baseband,current_pos_y_am_demodulated,target_pos_x_baseband,target_pos_x_am_demodulated,target_pos_y_baseband,target_pos_y_am_demodulated,i7_light_barrier_baseband,i7_light_barrier_am_demodulated,i8_color_sensor_baseband,i8_color_sensor_am_demodulated,o7_compressor_level_baseband,o7_compressor_level_am_demodulated,o8_valve_open_baseband,o8_valve_open_am_demodulated,current_pos_z_baseband,current_pos_z_am_demodulated,target_pos_z_baseband,target_pos_z_am_demodulated,current_state_binary
2023-02-06 14:17:04,0.0,0.281438,0.0,0.378359,0.0,0.363515,0.0,0.440403,0.388251,0.611967,0.660986,0.795519,0.664737,0.745648,0.0,0.435635,0.374245,0.676905,0.0,0.478615,0.106992,0.322431,0.157039,0.653772,0.193295,0.360675,0.090126,0.617689,0.0,0.440186,0.899127,0.765194,1.0,0.858294,1.0,0.821687,0.093454,0.502793,0.151939,0.53019,1
2023-02-06 14:17:06,0.0,0.28522,0.0,0.372361,0.0,0.358759,0.0,0.451936,0.202451,0.531563,0.477094,0.732321,0.65286,0.74454,0.0,0.44213,0.429237,0.718378,0.0,0.480213,0.164084,0.365462,0.058575,0.602387,0.141222,0.350403,0.07693,0.599612,0.0,0.437709,0.901067,0.776988,1.0,0.871589,1.0,0.829875,0.053921,0.492282,0.128108,0.524407,1
2023-02-06 14:17:08,0.0,0.285695,0.0,0.35152,0.0,0.339242,0.0,0.444525,0.069775,0.458709,0.399036,0.676615,0.555851,0.699613,0.0,0.43549,0.522109,0.744034,0.0,0.462601,0.256103,0.404002,0.083027,0.559503,0.099258,0.335813,0.155589,0.585816,0.0,0.440306,0.897187,0.765293,1.0,0.86471,1.0,0.823239,0.028198,0.468065,0.110303,0.502396,1
2023-02-06 14:17:10,0.0,0.275399,0.0,0.285024,0.0,0.278367,0.0,0.432398,0.072803,0.432339,0.441834,0.647406,0.421599,0.631837,0.0,0.41775,0.606381,0.74577,0.0,0.422507,0.356174,0.434822,0.133724,0.514838,0.169291,0.35964,0.202723,0.555517,0.0,0.42227,0.899127,0.749387,1.0,0.863722,1.0,0.803641,0.036572,0.446305,0.104431,0.476276,1
2023-02-06 14:17:12,0.0,0.297576,0.0,0.245682,0.0,0.243133,0.0,0.452711,0.211906,0.499953,0.505521,0.664521,0.324589,0.617178,0.0,0.431261,0.601741,0.74361,0.0,0.413147,0.433417,0.494467,0.144784,0.501029,0.394175,0.486272,0.18527,0.550878,0.0,0.436179,0.901067,0.766412,1.0,0.897538,1.0,0.823704,0.084853,0.474779,0.123029,0.496758,1
2023-02-06 14:17:14,0.0,0.28547,0.0,0.195556,0.0,0.188177,0.0,0.42812,0.398397,0.546302,0.510408,0.628165,0.312713,0.586339,0.0,0.407636,0.469154,0.6554,0.0,0.377958,0.47288,0.489826,0.130456,0.455096,0.693573,0.593839,0.165236,0.513056,0.0,0.42277,0.901067,0.737786,1.0,0.876821,1.0,0.79649,0.153401,0.471408,0.170234,0.487988,1
2023-02-06 14:17:16,0.0,0.255647,0.0,0.138884,0.0,0.142286,0.0,0.406289,0.525183,0.584112,0.471063,0.590885,0.375431,0.581202,0.0,0.380862,0.263268,0.541817,0.0,0.346471,0.481395,0.468162,0.134316,0.435085,0.921115,0.683649,0.195604,0.500617,0.0,0.385987,0.899127,0.714535,1.0,0.874655,1.0,0.762995,0.209304,0.470609,0.230231,0.488304,1
2023-02-06 14:17:18,0.0,0.30393,0.0,0.238475,0.0,0.224183,0.0,0.448097,0.551554,0.677254,0.448082,0.648761,0.457955,0.669541,0.0,0.428399,0.09558,0.51445,0.0,0.410065,0.477061,0.521953,0.163604,0.513186,0.991844,0.812912,0.253872,0.583177,0.0,0.441295,0.899127,0.759291,1.0,0.891331,1.0,0.819569,0.232176,0.541091,0.275972,0.565163,1
2023-02-06 14:17:20,0.0,0.287025,0.0,0.297491,0.0,0.289755,0.0,0.443658,0.518655,0.695892,0.463649,0.66762,0.507188,0.693143,0.0,0.427825,0.038384,0.469477,0.0,0.430146,0.474004,0.515745,0.187884,0.548102,0.946651,0.843932,0.283254,0.608789,0.0,0.432747,0.903007,0.762072,1.0,0.878047,1.0,0.816555,0.227654,0.55594,0.291203,0.584823,1
2023-02-06 14:17:22,0.0,0.275141,0.0,0.325266,0.0,0.366131,0.0,0.445232,0.492885,0.708274,0.487544,0.691529,0.509241,0.706606,0.0,0.432396,0.069399,0.463981,0.0,0.448963,0.475451,0.515824,0.185461,0.575492,0.892127,0.85728,0.267512,0.623193,0.0,0.431953,0.899127,0.766587,1.0,0.874677,1.0,0.81885,0.216889,0.569369,0.283125,0.598935,1
2023-02-06 14:17:24,0.0,0.32418,1.0,0.617754,0.0,0.550316,0.0,0.493313,0.50037,0.778604,0.488458,0.760397,0.488725,0.768121,0.1,0.503893,0.111263,0.519743,0.15,0.537992,0.477689,0.576024,0.16855,0.642641,0.891577,0.935385,0.241313,0.683672,0.0,0.493184,0.901067,0.818999,0.0,0.728672,1.0,0.884696,0.214789,0.6326,0.272073,0.659951,0
2023-02-06 14:17:26,0.0,0.274101,1.0,0.772792,1.0,0.655751,0.0,0.467326,0.519841,0.745809,0.472507,0.721674,0.47641,0.728557,0.1,0.496057,0.113837,0.49566,0.05,0.520234,0.477664,0.541501,0.161511,0.607157,0.925078,0.903719,0.238472,0.647789,0.0,0.450659,0.901067,0.793907,0.0,0.512866,1.0,0.847211,0.220277,0.601305,0.271319,0.626573,0
2023-02-06 14:17:28,0.0,0.286595,1.0,0.759843,1.0,0.73932,0.0,0.452352,0.523854,0.720844,0.463738,0.695379,0.48249,0.706752,0.1,0.48229,0.089017,0.487369,0.05,0.48715,0.47621,0.527054,0.169386,0.57843,0.943204,0.874806,0.254485,0.625511,0.0,0.449108,0.901067,0.774771,0.0,0.487449,1.0,0.83198,0.224388,0.579124,0.277787,0.604549,0
2023-02-06 14:17:30,0.0,0.320111,1.0,0.793041,1.0,0.777196,0.0,0.470317,0.512636,0.723782,0.470314,0.701687,0.494002,0.716638,0.1,0.501353,0.075151,0.515066,0.05,0.479147,0.475646,0.548602,0.178167,0.571341,0.930068,0.865919,0.264303,0.628163,0.0,0.459902,0.901067,0.788307,0.0,0.440522,1.0,0.849142,0.222874,0.582102,0.281564,0.608462,0
2023-02-06 14:17:32,0.0,0.25518,1.0,0.735451,1.0,0.722612,0.0,0.417434,0.50455,0.648996,0.479444,0.629547,0.496167,0.642384,0.1,0.451835,0.084813,0.470609,0.05,0.403813,0.476489,0.486315,0.177363,0.488928,0.910374,0.771208,0.258441,0.550124,0.0,0.399128,0.903007,0.730464,0.0,0.354116,1.0,0.780509,0.219191,0.510712,0.279012,0.536699,0
2023-02-06 14:17:34,1.0,0.48516,1.0,0.726793,1.0,0.741967,0.0,0.434117,0.508577,0.66886,0.47971,0.645194,0.488725,0.656768,0.0,0.448455,0.099326,0.498399,0.0,0.399909,0.477353,0.509931,0.171212,0.495285,0.908555,0.782996,0.249154,0.560414,0.0,0.430694,0.903007,0.744391,0.0,0.381208,1.0,0.80407,0.218253,0.524389,0.275154,0.549439,1
2023-02-06 14:17:36,1.0,0.724005,1.0,0.793369,1.0,0.780986,0.0,0.496359,0.516501,0.742368,0.473983,0.712545,0.482572,0.725467,0.0,0.489036,0.100342,0.560764,0.0,0.445814,0.477169,0.580988,0.168778,0.558346,0.921606,0.861796,0.248631,0.626806,0.0,0.470689,0.903007,0.809551,0.0,0.421133,1.0,0.875097,0.220482,0.58876,0.275231,0.613645,1
2023-02-06 14:17:38,1.0,0.747137,1.0,0.78996,1.0,0.788411,0.0,0.490508,0.517153,0.744182,0.471003,0.71623,0.485115,0.729181,0.0,0.481544,0.090749,0.549212,0.0,0.458321,0.476448,0.575603,0.171569,0.570986,0.931153,0.873901,0.254414,0.634274,0.0,0.483579,0.903007,0.806205,0.0,0.448919,1.0,0.874015,0.222564,0.593751,0.278101,0.618879,1
2023-02-06 14:17:40,1.0,0.787352,1.0,0.793685,1.0,0.775628,0.0,0.468753,0.511481,0.722521,0.473127,0.703341,0.492255,0.715465,0.0,0.452767,0.084912,0.516686,0.0,0.457592,0.47632,0.547319,0.174333,0.57089,0.92779,0.865119,0.257312,0.624822,0.0,0.458444,0.905917,0.790105,0.0,0.442455,1.0,0.848071,0.222048,0.58182,0.279151,0.607383,1
2023-02-06 14:17:42,1.0,0.810434,1.0,0.803907,1.0,0.76976,0.0,0.450091,0.50859,0.702986,0.476026,0.693081,0.494473,0.7033,0.0,0.429216,0.088363,0.490554,0.0,0.458473,0.476874,0.523084,0.173707,0.570868,0.917615,0.856849,0.254776,0.615949,0.0,0.434875,0.907856,0.777052,0.0,0.432603,1.0,0.825732,0.219876,0.57164,0.277199,0.597303,1
2023-02-06 14:17:44,1.0,0.803592,1.0,0.810761,1.0,0.787938,0.0,0.444298,0.5126,0.700693,0.476101,0.695348,0.488725,0.703302,0.0,0.424323,0.094282,0.484421,0.0,0.471064,0.477192,0.518128,0.171693,0.578501,0.912167,0.862261,0.251781,0.618727,0.0,0.451562,0.905917,0.772773,0.0,0.448596,1.0,0.824118,0.218833,0.574026,0.275669,0.59952,1
2023-02-06 14:17:46,1.0,0.813725,1.0,0.819508,1.0,0.7772,0.0,0.443326,0.516611,0.696159,0.474582,0.690563,0.48241,0.6973,0.0,0.420304,0.095381,0.481451,0.0,0.464444,0.476696,0.513968,0.171413,0.574272,0.917065,0.860008,0.25237,0.614728,0.0,0.425075,0.903007,0.772969,0.0,0.428276,1.0,0.817628,0.220161,0.570518,0.277011,0.595925,1
2023-02-06 14:17:48,1.0,0.794819,1.0,0.808865,1.0,0.788053,0.0,0.45449,0.514152,0.708181,0.473777,0.698724,0.484487,0.707472,0.0,0.43597,0.092064,0.498782,0.0,0.46766,0.476144,0.530308,0.172466,0.57584,0.927706,0.868554,0.254949,0.621576,0.0,0.457054,0.905917,0.780632,0.0,0.444694,1.0,0.834213,0.222296,0.578377,0.279082,0.603623,1
2023-02-06 14:17:50,1.0,0.764362,1.0,0.77202,1.0,0.753831,0.0,0.446672,0.508363,0.694732,0.474085,0.677905,0.493419,0.689634,0.0,0.431651,0.088985,0.496171,0.0,0.434492,0.476517,0.521224,0.172636,0.544808,0.931932,0.839162,0.254414,0.597652,0.0,0.4365,0.905917,0.767273,0.0,0.419576,1.0,0.821048,0.222402,0.557584,0.278276,0.582409,1
2023-02-06 14:17:52,1.0,0.737054,1.0,0.73462,1.0,0.720029,0.0,0.440773,0.508308,0.686907,0.474507,0.660621,0.497279,0.673631,0.0,0.429044,0.088858,0.495252,0.0,0.405701,0.477449,0.514113,0.17173,0.518027,0.922057,0.807909,0.252534,0.577139,0.0,0.416429,0.907856,0.756668,0.0,0.400143,1.0,0.81024,0.219893,0.539374,0.27529,0.563913,1
2023-02-06 14:17:54,1.0,0.788725,1.0,0.778266,1.0,0.784094,0.0,0.517694,0.515813,0.782755,0.474507,0.744871,0.488725,0.75783,0.0,0.508882,0.091184,0.582756,0.0,0.468924,0.477492,0.608133,0.171546,0.58877,0.907636,0.887347,0.252225,0.656437,0.0,0.513362,0.905917,0.831075,0.0,0.480592,1.0,0.907194,0.217836,0.615846,0.274782,0.641263,1
2023-02-06 14:17:56,1.0,0.790954,1.0,0.777859,1.0,0.762902,0.0,0.512397,0.52065,0.775986,0.474507,0.735852,0.476965,0.745035,0.0,0.502131,0.093772,0.575391,0.0,0.457368,0.476219,0.597488,0.172944,0.581484,0.909121,0.87636,0.254575,0.648541,0.0,0.469183,0.905917,0.825093,0.0,0.459412,1.0,0.89442,0.219626,0.608054,0.27864,0.633942,1
2023-02-06 14:17:58,1.0,0.723443,1.0,0.71692,1.0,0.713985,0.0,0.432336,0.513903,0.682353,0.474507,0.65297,0.480211,0.660563,0.0,0.423271,0.093887,0.489542,0.0,0.401783,0.475228,0.503997,0.174095,0.511941,0.930551,0.800794,0.256509,0.57071,0.0,0.425813,0.905917,0.746363,0.0,0.404731,1.0,0.802546,0.22378,0.533152,0.281814,0.558272,1
2023-02-06 14:18:00,1.0,0.766614,1.0,0.775112,1.0,0.757608,0.0,0.448886,0.502399,0.693956,0.474507,0.680891,0.498863,0.695487,0.0,0.433726,0.090517,0.499021,0.0,0.437739,0.476273,0.523706,0.172891,0.547869,0.945365,0.850828,0.254485,0.60054,0.0,0.440335,0.907856,0.770627,0.0,0.422081,1.0,0.823799,0.22443,0.56134,0.278492,0.58525,1
2023-02-06 14:18:02,1.0,0.798539,1.0,0.82661,1.0,0.790683,0.0,0.449744,0.504033,0.68671,0.474507,0.690672,0.508623,0.709806,0.0,0.426257,0.087074,0.490344,0.0,0.459631,0.478324,0.525146,0.170352,0.568124,0.925936,0.875786,0.250218,0.613255,0.0,0.438116,0.907856,0.778238,0.0,0.421609,1.0,0.82484,0.219005,0.572441,0.271489,0.59535,1
2023-02-06 14:18:04,1.0,0.793938,1.0,0.827974,1.0,0.809088,0.0,0.42972,0.522158,0.662,0.474507,0.67506,0.488725,0.69031,0.0,0.401386,0.088843,0.466271,0.0,0.461978,0.478103,0.504751,0.170292,0.56028,0.88898,0.865087,0.250118,0.600897,0.0,0.502631,0.907856,0.760072,0.0,0.42272,1.0,0.805299,0.213951,0.559372,0.271324,0.582726,1
2023-02-06 14:18:06,1.0,0.831011,1.0,0.87641,1.0,0.827616,0.0,0.45443,0.532316,0.68396,0.474507,0.700378,0.457317,0.710176,0.0,0.420027,0.095031,0.489437,0.0,0.476131,0.474816,0.531174,0.174325,0.586493,0.88898,0.903401,0.256895,0.628564,0.0,0.459058,0.905917,0.786705,0.0,0.418855,1.0,0.829095,0.218357,0.586221,0.282449,0.610596,1
2023-02-06 14:18:08,1.0,0.860915,1.0,0.888597,1.0,0.869594,0.0,0.50457,0.510572,0.740035,0.474507,0.755112,0.462169,0.771373,0.0,0.473175,0.097377,0.548423,0.0,0.52246,0.473036,0.593054,0.177735,0.632184,0.948706,0.977682,0.262626,0.680904,0.0,0.707768,0.907856,0.832949,0.0,0.485359,1.0,0.894056,0.230178,0.639291,0.291856,0.662616,1
2023-02-06 14:18:10,1.0,0.824114,1.0,0.835441,1.0,0.813885,0.0,0.507337,0.476665,0.749292,0.474507,0.747574,0.529295,0.781739,0.0,0.492306,0.090316,0.561148,0.0,0.492377,0.477567,0.593622,0.172526,0.609257,0.999206,0.955627,0.253872,0.664842,1.0,0.978245,0.899127,0.825906,0.0,0.477803,1.0,0.894905,0.231331,0.626822,0.277486,0.647077,1
2023-02-06 14:18:12,1.0,0.679174,1.0,0.669482,1.0,0.652501,0.0,0.421629,0.496377,0.677557,0.474507,0.638862,0.621453,0.694829,0.0,0.434584,0.086264,0.483499,0.0,0.380501,0.48322,0.484782,0.155483,0.489105,0.922058,0.766713,0.225232,0.543758,1.0,0.89307,0.899127,0.729701,0.0,0.388972,1.0,0.786892,0.202254,0.50984,0.230472,0.525997,1
2023-02-06 14:18:14,1.0,0.578438,1.0,0.533692,1.0,0.559207,0.0,0.4334,0.620163,0.759689,0.474507,0.649656,0.664737,0.715895,0.0,0.493691,0.11017,0.516425,0.0,0.413058,0.471245,0.485918,0.132882,0.483556,0.669659,0.639175,0.187252,0.536134,1.0,0.891274,0.899127,0.736598,0.0,0.457974,1.0,0.804713,0.14335,0.493744,0.168126,0.510265,1
2023-02-06 14:18:16,0.0,0.47891,0.0,0.454486,0.0,0.437583,0.0,0.477344,0.81361,0.899121,0.474507,0.698037,0.621453,0.747713,0.5,0.610454,0.171566,0.588117,0.15,0.442725,0.420752,0.504429,0.11584,0.519974,0.334948,0.5194,0.158613,0.568711,1.0,0.927987,0.901067,0.781543,0.0,0.45476,1.0,0.853848,0.079363,0.509786,0.121113,0.533402,0
2023-02-06 14:18:18,0.0,0.341209,0.0,0.300692,0.0,0.327573,0.0,0.44664,0.962164,0.937373,0.474929,0.670603,0.529295,0.688225,0.5,0.6372,0.243062,0.582678,0.15,0.518406,0.327979,0.423819,0.110431,0.496857,0.082534,0.345314,0.149859,0.53561,1.0,0.921814,0.899127,0.754426,0.0,0.584087,1.0,0.821295,0.039439,0.462043,0.106722,0.494429,0
2023-02-06 14:18:20,0.0,0.332182,0.0,0.332549,0.0,0.324433,0.0,0.486327,0.962164,1.0,0.475236,0.724316,0.462169,0.718797,0.5,0.707073,0.275556,0.632253,0.6,0.761342,0.215198,0.417063,0.113273,0.556524,0.005374,0.32855,0.155589,0.588223,1.0,0.961716,0.897187,0.803802,1.0,0.923648,1.0,0.86949,0.032692,0.501127,0.116113,0.540099,0
2023-02-06 14:18:22,0.0,0.317464,0.0,0.386994,0.0,0.321706,0.0,0.505266,0.81361,0.980197,0.474432,0.753986,0.457317,0.744982,0.5,0.748511,0.24165,0.636701,0.1,0.756268,0.118299,0.393055,0.11688,0.59709,0.055889,0.338261,0.160847,0.620021,0.0,0.702378,0.905917,0.835687,1.0,0.9673,1.0,0.89119,0.043964,0.525888,0.127257,0.566298,0
2023-02-06 14:18:24,0.0,0.26905,0.0,0.293628,0.0,0.305751,0.0,0.467746,0.620163,0.862248,0.472913,0.717413,0.488725,0.716316,0.5,0.717505,0.163491,0.569084,0.1,0.624646,0.062429,0.319433,0.117629,0.56975,0.115643,0.308475,0.16126,0.586411,0.0,0.478257,0.907856,0.807907,1.0,0.894448,1.0,0.850427,0.052101,0.492886,0.127296,0.531284,0
2023-02-06 14:18:26,0.0,0.297573,0.0,0.553488,0.0,0.304469,0.0,0.484442,0.496377,0.810644,0.472988,0.734511,0.508159,0.7413,0.5,0.735838,0.093809,0.554087,0.1,0.855446,0.047003,0.323102,0.116687,0.585492,0.115643,0.338278,0.159548,0.603262,0.0,0.54909,0.905917,0.820287,1.0,0.972126,1.0,0.866358,0.049374,0.509352,0.120412,0.546261,0
2023-02-06 14:18:28,0.0,0.334154,1.0,0.68992,0.0,0.354217,0.0,0.509666,0.476665,0.798128,0.475465,0.760851,0.498525,0.767957,0.5,0.743845,0.06885,0.564018,0.9,0.957476,0.052082,0.35255,0.115763,0.602655,0.078641,0.378535,0.1589,0.627147,0.0,0.500271,0.905917,0.845548,1.0,0.948248,1.0,0.900549,0.042921,0.535184,0.116877,0.57181,0
2023-02-06 14:18:30,0.0,0.333247,0.0,0.394906,0.0,0.328539,0.0,0.490517,0.510572,0.74746,0.477703,0.730078,0.481095,0.734199,0.5,0.709938,0.081697,0.53752,0.9,0.902342,0.057502,0.330563,0.114589,0.560894,0.059894,0.365869,0.157805,0.59368,0.0,0.479039,0.901067,0.810733,1.0,0.919764,1.0,0.874425,0.041441,0.509981,0.119714,0.546214,0
2023-02-06 14:18:32,0.0,0.315382,0.0,0.331545,0.0,0.2866,0.0,0.459735,0.532316,0.692326,0.475835,0.685683,0.478171,0.690667,0.5,0.666209,0.09968,0.50527,0.9,0.857381,0.056324,0.294524,0.113451,0.507767,0.075278,0.34262,0.155458,0.547123,0.0,0.449522,0.516004,0.652853,1.0,0.887535,1.0,0.834403,0.045044,0.473494,0.123551,0.50858,0
2023-02-06 14:18:34,0.0,0.341716,0.0,0.442091,0.0,0.360939,0.0,0.484645,0.522158,0.707563,0.470823,0.709222,0.488305,0.720478,0.5,0.657224,0.101062,0.531928,0.1,0.698627,0.052833,0.326661,0.114617,0.52249,0.09615,0.387228,0.156461,0.568768,0.0,0.449479,0.037827,0.511304,0.0,0.704673,1.0,0.867654,0.047982,0.49963,0.123587,0.533348,0
2023-02-06 14:18:36,0.0,0.336953,0.0,0.533038,0.0,0.302437,0.0,0.477327,0.504033,0.694818,0.469073,0.698473,0.49544,0.711656,0.5,0.666522,0.090615,0.521077,0.1,0.550719,0.052176,0.31598,0.118709,0.511639,0.096288,0.374661,0.163171,0.558991,0.0,0.468683,0.035887,0.433117,0.0,0.519971,1.0,0.854221,0.047033,0.488969,0.120953,0.522312,0
2023-02-06 14:18:38,0.0,0.301492,1.0,0.769457,0.0,0.451525,0.0,0.450453,0.501966,0.678931,0.475493,0.676393,0.492628,0.684653,0.5,0.589126,0.08426,0.495919,0.15,0.511764,0.054143,0.285185,0.12074,0.497049,0.081728,0.333376,0.167054,0.538333,0.0,0.428935,0.035887,0.367422,0.0,0.485859,1.0,0.825943,0.044424,0.463864,0.119565,0.497878,0
2023-02-06 14:18:40,0.0,0.307136,1.0,0.794364,1.0,0.778236,0.0,0.46395,0.513155,0.716881,0.483534,0.702575,0.486459,0.705489,0.0,0.45164,0.087775,0.513132,0.0,0.450122,0.055457,0.297869,0.115628,0.532652,0.073972,0.34042,0.158375,0.563925,0.0,0.453337,0.035887,0.352498,0.0,0.438999,1.0,0.841732,0.043644,0.482487,0.120731,0.517988,1
2023-02-06 14:18:42,0.0,0.279022,1.0,0.802395,1.0,0.803338,0.0,0.4422,0.520294,0.71018,0.480277,0.685502,0.485198,0.686863,0.0,0.423566,0.09461,0.493428,0.0,0.422625,0.054761,0.267902,0.107916,0.531392,0.080074,0.309391,0.145174,0.550554,0.0,0.43916,0.035887,0.312751,0.0,0.383074,1.0,0.814701,0.04512,0.464474,0.122249,0.500694,1
2023-02-06 14:18:44,0.0,0.293195,1.0,0.923004,1.0,0.810213,0.0,0.463292,0.516267,0.744077,0.465861,0.713395,0.487724,0.719486,0.0,0.474157,0.096227,0.517934,0.0,0.47512,0.05361,0.29234,0.109557,0.5722,0.088758,0.338285,0.148713,0.58697,0.0,0.449489,0.035887,0.322363,0.0,0.410581,1.0,0.845058,0.046597,0.492546,0.12219,0.528899,1
2023-02-06 14:18:46,0.0,0.291842,1.0,0.861853,1.0,0.864491,0.0,0.457782,0.509194,0.73178,0.459169,0.703479,0.489593,0.711687,0.0,0.437216,0.092188,0.508647,0.0,0.45164,0.053571,0.283386,0.122673,0.569349,0.089215,0.33068,0.171462,0.586276,0.0,0.455649,0.035887,0.328246,0.0,0.380178,1.0,0.832684,0.046443,0.484674,0.121166,0.520715,1
2023-02-06 14:18:48,0.0,0.252511,1.0,0.840369,1.0,0.778674,0.0,0.415832,0.508226,0.675256,0.474861,0.657775,0.490146,0.660303,0.0,0.41173,0.088028,0.464549,0.0,0.4263,0.054227,0.237257,0.130747,0.515079,0.083413,0.281747,0.183201,0.535961,0.0,0.404241,0.037827,0.286679,0.0,0.377873,1.0,0.78577,0.045174,0.438131,0.120794,0.473725,1
2023-02-06 14:18:50,0.0,0.320368,1.0,0.812417,1.0,0.796881,0.0,0.4788,0.512571,0.735509,0.496935,0.728291,0.490479,0.726252,0.0,0.462839,0.088228,0.529007,0.0,0.467059,0.054393,0.314447,0.117809,0.553018,0.079758,0.361723,0.158625,0.582044,0.0,0.468051,0.035887,0.364273,0.0,0.450009,1.0,0.859886,0.044359,0.49956,0.121334,0.53516,1
2023-02-06 14:18:52,0.0,0.30617,1.0,0.674811,1.0,0.684086,0.0,0.45736,0.515545,0.696582,0.491227,0.693441,0.489398,0.690926,0.1,0.461032,0.092401,0.506589,0.05,0.430527,0.054067,0.291825,0.096044,0.490227,0.081706,0.337786,0.123288,0.52675,0.0,0.44859,0.035887,0.358527,0.0,0.444542,1.0,0.831774,0.044895,0.469988,0.121738,0.504715,0
2023-02-06 14:18:54,0.0,0.285513,1.0,0.541128,1.0,0.515115,0.0,0.436272,0.513774,0.665947,0.454389,0.656774,0.486244,0.660951,0.3,0.504973,0.096034,0.486818,0.15,0.427626,0.054166,0.270264,0.098461,0.447725,0.085777,0.315175,0.132445,0.492263,0.0,0.421833,0.035887,0.333827,0.0,0.495126,1.0,0.809384,0.046193,0.44607,0.121428,0.479756,0
2023-02-06 14:18:56,0.0,0.323095,0.0,0.371718,0.0,0.40586,0.0,0.47187,0.51122,0.705113,0.435035,0.693265,0.485339,0.699957,0.3,0.555076,0.094379,0.521462,0.15,0.450433,0.054606,0.310817,0.132163,0.48548,0.086963,0.357094,0.190821,0.540687,0.0,0.463684,0.035887,0.396984,0.0,0.482457,1.0,0.847917,0.046648,0.481833,0.121004,0.515657,0
2023-02-06 14:18:58,0.0,0.254276,0.0,0.258784,0.0,0.244675,0.0,0.406708,0.511411,0.638529,0.477822,0.640741,0.489483,0.63142,0.3,0.518748,0.087818,0.452955,0.15,0.417344,0.05433,0.233025,0.152323,0.441221,0.084147,0.275609,0.222262,0.490308,0.0,0.395276,0.037827,0.323243,0.0,0.589565,1.0,0.773257,0.045159,0.416409,0.120986,0.450705,0
2023-02-06 14:19:00,0.0,0.284652,0.0,0.278,0.0,0.274753,0.0,0.440225,0.513274,0.685023,0.540885,0.704581,0.49454,0.677907,0.3,0.561653,0.083657,0.485604,0.1,0.467284,0.05325,0.268506,0.113368,0.497684,0.080662,0.313756,0.15873,0.529141,0.0,0.430437,0.231814,0.460634,1.0,0.897088,1.0,0.808381,0.043245,0.455235,0.121264,0.490623,0
2023-02-06 14:19:02,0.0,0.32317,0.0,0.374007,0.0,0.372922,0.0,0.484311,0.513487,0.751054,0.508203,0.758265,0.492249,0.744214,0.3,0.619898,0.090194,0.53462,0.1,0.579627,0.053265,0.316826,0.056196,0.594628,0.081496,0.368828,0.056035,0.599313,0.0,0.474084,0.887488,0.701059,1.0,0.920089,1.0,0.864997,0.044523,0.50975,0.122045,0.546468,0
2023-02-06 14:19:04,0.0,0.270248,0.0,0.480885,0.0,0.435287,0.0,0.435043,0.511715,0.702207,0.328276,0.658948,0.482828,0.695114,0.3,0.591856,0.108897,0.492751,0.1,0.6604,0.056088,0.258314,0.110887,0.61792,0.088525,0.31208,0.071913,0.595407,0.0,0.422603,0.909796,0.714859,1.0,0.830454,1.0,0.810204,0.05128,0.464946,0.125146,0.501084,0
2023-02-06 14:19:06,0.0,0.272162,1.0,0.604347,1.0,0.600691,0.0,0.433946,0.511191,0.698459,0.128421,0.597252,0.478309,0.693232,0.3,0.57782,0.136088,0.503328,0.95,0.760871,0.060347,0.256202,0.365207,0.734688,0.097278,0.312482,0.29161,0.692647,0.0,0.424628,0.907856,0.696805,1.0,0.875527,1.0,0.802664,0.061176,0.465793,0.132635,0.50148,0
2023-02-06 14:19:08,0.0,0.296912,1.0,0.763199,1.0,0.726423,0.0,0.459475,0.513611,0.724445,0.136227,0.631239,0.489854,0.723487,0.3,0.606913,0.17287,0.551572,0.95,0.886396,0.062331,0.291459,0.721856,0.893168,0.101095,0.348629,0.593236,0.831703,0.0,0.447396,0.903007,0.766364,1.0,0.877848,1.0,0.838342,0.068395,0.495054,0.142562,0.531351,0
2023-02-06 14:19:10,0.0,0.341677,1.0,0.823684,1.0,0.805147,0.0,0.500457,0.515588,0.761968,0.437737,0.747702,0.50782,0.762465,0.3,0.625999,0.226257,0.621856,0.95,0.93464,0.060388,0.34382,0.930111,1.0,0.097121,0.399425,0.734903,0.919922,0.0,0.488871,0.905917,0.822571,1.0,0.927804,1.0,0.88662,0.068632,0.535083,0.147964,0.572168,0
2023-02-06 14:19:12,0.0,0.348914,1.0,0.794196,1.0,0.795378,0.0,0.50281,0.512956,0.752601,0.833804,0.814449,0.504322,0.74297,0.3,0.601226,0.294218,0.657478,0.95,0.903272,0.058003,0.351023,0.80923,0.960557,0.092571,0.402358,0.593236,0.871009,0.0,0.492457,0.905917,0.833196,1.0,0.936833,1.0,0.887187,0.0643,0.533163,0.143148,0.568863,0
