timestamp,i1_pos_switch_baseband,i1_pos_switch_am_demodulated,i2_pos_switch_baseband,i2_pos_switch_am_demodulated,i3_pos_switch_baseband,i3_pos_switch_am_demodulated,i4_light_barrier_baseband,i4_light_barrier_am_demodulated,m1_speed_baseband,m1_speed_am_demodulated,m2_speed_baseband,m2_speed_am_demodulated,m3_speed_baseband,m3_speed_am_demodulated,o7_valve_baseband,o7_valve_am_demodulated,o8_compressor_baseband,o8_compressor_am_demodulated,current_task_baseband,current_task_am_demodulated,current_task_duration_baseband,current_task_duration_am_demodulated,current_sub_task_baseband,current_sub_task_am_demodulated,current_state_binary
2023-02-06 14:26:26,1.0,0.766274,0.0,0.475075,0.0,0.374187,0.0,0.409934,0.567431,0.738281,0.151421,0.478519,0.892459,0.812043,0.0,0.481873,0.129079,0.440904,0.0,0.367994,0.097206,0.447434,0.0,0.378096,1.0
2023-02-06 14:26:28,1.0,0.766767,0.0,0.470156,0.0,0.368295,0.0,0.40603,0.567431,0.735627,0.151421,0.474526,0.892459,0.807227,0.0,0.477415,0.129079,0.440281,0.0,0.36145,0.097206,0.446504,0.0,0.372143,1.0
2023-02-06 14:26:30,1.0,0.779197,0.0,0.479448,0.0,0.373358,0.0,0.414386,0.567431,0.745788,0.151421,0.482981,0.892459,0.813847,0.0,0.48738,0.129079,0.451397,0.0,0.365603,0.097206,0.45807,0.0,0.377269,1.0
2023-02-06 14:26:32,1.0,0.74313,0.0,0.43429,0.0,0.334913,0.0,0.374424,0.567431,0.704469,0.151421,0.441855,0.892459,0.774878,0.0,0.438849,0.129079,0.415403,0.0,0.327342,0.097206,0.419502,0.0,0.338889,1.0
2023-02-06 14:26:34,1.0,0.759092,0.0,0.453636,0.0,0.351538,0.0,0.392351,0.567431,0.722357,0.151421,0.460083,0.892459,0.790562,0.0,0.461494,0.129079,0.432504,0.0,0.343547,0.097206,0.437795,0.0,0.355188,1.0
2023-02-06 14:26:36,1.0,0.806193,0.0,0.514038,0.0,0.399259,0.0,0.443463,0.567431,0.7751,0.151421,0.51198,0.892459,0.839857,0.0,0.520647,0.129079,0.478602,0.0,0.391039,0.097206,0.487105,0.0,0.403777,1.0
2023-02-06 14:26:38,1.0,0.764282,0.0,0.467108,0.0,0.365681,0.0,0.403411,0.567431,0.732839,0.151421,0.471808,0.892459,0.804523,0.0,0.474316,0.129079,0.438035,0.0,0.358807,0.097206,0.444098,0.0,0.36951,1.0
2023-02-06 14:26:40,1.0,0.74415,0.0,0.448246,0.0,0.353831,0.0,0.387458,0.567431,0.714598,0.151421,0.455702,0.892459,0.790431,0.0,0.456226,0.129079,0.419962,0.0,0.347899,0.097206,0.425163,0.0,0.35726,1.0
2023-02-06 14:26:42,1.0,0.746916,0.0,0.456037,0.0,0.360635,0.0,0.393253,0.567431,0.719701,0.151421,0.461452,0.892459,0.796837,0.0,0.462098,0.129079,0.422952,0.0,0.355275,0.097206,0.428575,0.0,0.36449,1.0
2023-02-06 14:26:44,1.0,0.721452,0.0,0.423626,0.0,0.336877,0.0,0.366494,0.567431,0.692273,0.151421,0.434721,0.892459,0.772209,0.0,0.432131,0.129079,0.398042,0.0,0.33181,0.097206,0.402015,0.0,0.339891,1.0
2023-02-06 14:26:46,1.0,0.742698,0.0,0.448072,0.0,0.353275,0.0,0.386554,0.567431,0.713312,0.151421,0.454563,0.892459,0.789625,0.0,0.454267,0.129079,0.418277,0.0,0.347624,0.097206,0.423435,0.0,0.357044,1.0
2023-02-06 14:26:48,1.0,0.749682,0.0,0.449684,0.0,0.352258,0.0,0.388368,0.567431,0.717144,0.151421,0.456554,0.892459,0.790548,0.0,0.456609,0.129079,0.423602,0.0,0.345691,0.097206,0.428721,0.0,0.355927,1.0
2023-02-06 14:26:50,1.0,0.755049,0.0,0.450288,0.0,0.35041,0.0,0.389234,0.567431,0.719449,0.151421,0.457399,0.892459,0.789991,0.0,0.457737,0.129079,0.427792,0.0,0.342957,0.097206,0.432823,0.0,0.354001,1.0
2023-02-06 14:26:52,1.0,0.781468,0.0,0.480095,0.0,0.370727,0.0,0.413985,0.567431,0.745751,0.151421,0.482107,0.892459,0.812022,0.0,0.485409,0.129079,0.452893,0.0,0.36251,0.097206,0.459355,0.0,0.375129,1.0
2023-02-06 14:26:54,1.0,0.744835,0.0,0.434345,0.0,0.336385,0.0,0.375724,0.567431,0.706138,0.151421,0.443615,0.892459,0.776237,0.0,0.441912,0.129079,0.417256,0.0,0.328534,0.097206,0.421334,0.0,0.339749,1.0
2023-02-06 14:26:56,1.0,0.714502,0.0,0.40209,0.0,0.311346,0.0,0.346896,0.567431,0.675196,0.151421,0.414107,0.892459,0.749925,0.0,0.406817,0.129079,0.387954,0.0,0.304583,0.097206,0.390286,0.0,0.314917,1.0
2023-02-06 14:26:58,1.0,0.724797,0.0,0.419348,0.0,0.328106,0.0,0.362186,0.567431,0.689944,0.151421,0.42992,0.892459,0.765807,0.0,0.425705,0.129079,0.399295,0.0,0.321842,0.097206,0.402763,0.0,0.331531,1.0
2023-02-06 14:27:00,1.0,0.733296,0.0,0.434721,0.0,0.343451,0.0,0.375785,0.567431,0.702878,0.151421,0.443998,0.892459,0.78015,0.0,0.442543,0.129079,0.408837,0.0,0.337758,0.097206,0.413356,0.0,0.346732,1.0
2023-02-06 14:27:02,1.0,0.755348,0.0,0.466413,0.0,0.368974,0.0,0.402149,0.567431,0.729173,0.151421,0.470536,0.892459,0.805643,0.0,0.472553,0.129079,0.431037,0.0,0.363666,0.097206,0.437328,0.0,0.37305,1.0
2023-02-06 14:27:04,1.0,0.758517,0.0,0.468177,0.0,0.372025,0.0,0.404902,0.567431,0.732633,0.151421,0.473848,0.892459,0.808854,0.0,0.477463,0.129079,0.434053,0.0,0.366426,0.097206,0.440545,0.0,0.375387,1.0
2023-02-06 14:27:06,1.0,0.727072,0.0,0.428717,0.0,0.337749,0.0,0.369878,0.567431,0.696231,0.151421,0.43763,0.892459,0.774055,0.0,0.434609,0.129079,0.402979,0.0,0.332302,0.097206,0.407148,0.0,0.341419,1.0
2023-02-06 14:27:08,1.0,0.698013,0.0,0.387,0.0,0.302634,0.0,0.334231,0.567431,0.660856,0.151421,0.401509,0.892459,0.739569,0.0,0.3927,0.129079,0.372995,0.0,0.296796,0.097206,0.374704,0.0,0.305801,1.0
2023-02-06 14:27:10,1.0,0.73333,0.0,0.423833,0.0,0.329523,0.0,0.36643,0.567431,0.695649,0.151421,0.434224,0.892459,0.768394,0.0,0.430866,0.129079,0.406507,0.0,0.32231,0.097206,0.410033,0.0,0.332813,1.0
2023-02-06 14:27:12,1.0,0.790652,0.0,0.49076,0.0,0.378914,0.0,0.423222,0.567431,0.755388,0.151421,0.491519,0.892459,0.820575,0.0,0.496225,0.129079,0.461863,0.0,0.370499,0.097206,0.46877,0.0,0.383441,1.0
2023-02-06 14:27:14,1.0,0.763341,0.0,0.456073,0.0,0.353333,0.0,0.394539,0.567431,0.725795,0.151421,0.462795,0.892459,0.793835,0.0,0.46413,0.129079,0.435269,0.0,0.345025,0.097206,0.440394,0.0,0.356741,1.0
2023-02-06 14:27:16,1.0,0.755463,0.0,0.451284,0.0,0.349863,0.0,0.389369,0.567431,0.719432,0.151421,0.457282,0.892459,0.789743,0.0,0.456832,0.129079,0.428105,0.0,0.34242,0.097206,0.433015,0.0,0.353876,1.0
2023-02-06 14:27:18,1.0,0.80703,0.0,0.518903,0.0,0.406671,0.0,0.448081,0.567431,0.779383,0.151421,0.517256,0.892459,0.846765,0.0,0.526973,0.129079,0.479745,0.0,0.399231,0.097206,0.488612,0.0,0.410948,1.0
2023-02-06 14:27:20,1.0,0.74859,0.0,0.456169,0.0,0.361178,0.0,0.394352,0.567431,0.720695,0.151421,0.462459,0.892459,0.796298,0.0,0.46467,0.129079,0.425097,0.0,0.355421,0.097206,0.430969,0.0,0.364554,1.0
2023-02-06 14:27:22,1.0,0.674626,0.0,0.369784,0.0,0.293162,0.0,0.318665,0.567431,0.642065,0.151421,0.385594,0.892459,0.72717,0.0,0.374072,0.129079,0.352106,0.0,0.289305,0.097206,0.353308,0.0,0.296578,1.0
2023-02-06 14:27:24,1.0,0.725352,0.0,0.428516,0.0,0.341098,0.0,0.370645,0.567431,0.696989,0.151421,0.439031,0.892459,0.776874,0.0,0.437165,0.129079,0.401511,0.0,0.336086,0.097206,0.405998,0.0,0.344086,1.0
2023-02-06 14:27:26,1.0,0.722234,0.0,0.423828,0.0,0.333907,0.0,0.365636,0.567431,0.691369,0.151421,0.433137,0.892459,0.769569,0.0,0.429594,0.129079,0.398793,0.0,0.328597,0.097206,0.402794,0.0,0.337611,1.0
2023-02-06 14:27:28,1.0,0.662535,0.0,0.34457,0.0,0.269007,0.0,0.297587,0.567431,0.622351,0.151421,0.364108,0.892459,0.704568,0.0,0.34943,0.129079,0.338666,0.0,0.263653,0.097206,0.338075,0.0,0.271838,1.0
2023-02-06 14:27:30,1.0,0.694553,0.0,0.37622,0.0,0.291871,0.0,0.325388,0.567431,0.653119,0.151421,0.392587,0.892459,0.729858,0.0,0.382499,0.129079,0.36831,0.0,0.285111,0.097206,0.369153,0.0,0.294665,1.0
2023-02-06 14:27:32,1.0,0.746531,0.0,0.436969,0.0,0.336298,0.0,0.376821,0.567431,0.707075,0.151421,0.444366,0.892459,0.776735,0.0,0.441424,0.129079,0.418628,0.0,0.32848,0.097206,0.422463,0.0,0.340411,1.0
2023-02-06 14:27:34,1.0,0.744545,0.0,0.43314,0.0,0.335133,0.0,0.374811,0.567431,0.705022,0.151421,0.442698,0.892459,0.774823,0.0,0.440902,0.129079,0.416998,0.0,0.326925,0.097206,0.420743,0.0,0.338202,1.0
2023-02-06 14:27:36,1.0,0.691742,0.0,0.375077,0.0,0.290113,0.0,0.323648,0.567431,0.650407,0.151421,0.39034,0.892459,0.727317,0.0,0.37939,0.129079,0.366089,0.0,0.28368,0.097206,0.36682,0.0,0.293471,1.0
2023-02-06 14:27:38,1.0,0.677864,0.0,0.362794,0.0,0.283497,0.0,0.313394,0.567431,0.638964,0.151421,0.380256,0.892459,0.719635,0.0,0.368181,0.129079,0.353542,0.0,0.277903,0.097206,0.353937,0.0,0.286429,1.0
2023-02-06 14:27:40,1.0,0.755477,0.0,0.463127,0.0,0.365868,0.0,0.400246,0.567431,0.727613,0.151421,0.468565,0.892459,0.802359,0.0,0.471419,0.129079,0.431432,0.0,0.359852,0.097206,0.437686,0.0,0.369368,1.0
2023-02-06 14:27:42,1.0,0.782773,0.0,0.500881,0.0,0.396467,0.0,0.431756,0.567431,0.75993,0.151421,0.500542,0.892459,0.83381,0.0,0.507392,0.129079,0.458105,0.0,0.391131,0.097206,0.466566,0.0,0.401134,1.0
2023-02-06 14:27:44,1.0,0.785186,0.0,0.501339,0.0,0.398703,0.0,0.433472,0.567431,0.762395,0.151421,0.502876,0.892459,0.83616,0.0,0.511333,0.129079,0.460157,0.0,0.392859,0.097206,0.468765,0.0,0.402267,1.0
2023-02-06 14:27:46,1.0,0.788279,0.0,0.503565,0.0,0.396865,0.0,0.434399,0.567431,0.763312,0.151421,0.503141,0.892459,0.834842,0.0,0.510649,0.129079,0.463164,0.0,0.390707,0.097206,0.47157,0.0,0.40134,1.0
2023-02-06 14:27:48,1.0,0.707535,0.0,0.399085,0.0,0.311851,0.0,0.344638,0.567431,0.671231,0.151421,0.41189,0.892459,0.748641,0.0,0.404892,0.129079,0.382912,0.0,0.30579,0.097206,0.385265,0.0,0.315147,1.0
2023-02-06 14:27:50,1.0,0.726415,0.0,0.415952,0.0,0.323265,0.0,0.359685,0.567431,0.687933,0.151421,0.427187,0.892459,0.761098,0.0,0.422942,0.129079,0.400226,0.0,0.315986,0.097206,0.40318,0.0,0.326331,1.0
2023-02-06 14:27:52,1.0,0.843563,0.0,0.554322,0.0,0.428504,0.0,0.478153,0.567431,0.81224,0.151421,0.547277,0.892459,0.871467,0.0,0.560855,0.129079,0.514032,0.0,0.419137,0.097206,0.524069,0.0,0.433626,1.0
2023-02-06 14:27:54,1.0,0.839363,0.0,0.54649,0.0,0.424118,0.0,0.472739,0.567431,0.807315,0.151421,0.542376,0.892459,0.867057,0.0,0.556411,0.129079,0.509553,0.0,0.414233,0.097206,0.519245,0.0,0.42797,1.0
2023-02-06 14:27:56,1.0,0.787296,0.0,0.489872,0.0,0.380229,0.0,0.422741,0.567431,0.753812,0.151421,0.491139,0.892459,0.820614,0.0,0.496166,0.129079,0.459548,0.0,0.37227,0.097206,0.466375,0.0,0.384578,1.0
2023-02-06 14:27:58,1.0,0.768235,0.0,0.47209,0.0,0.369848,0.0,0.407669,0.567431,0.737272,0.151421,0.476168,0.892459,0.808735,0.0,0.479318,0.129079,0.441743,0.0,0.363024,0.097206,0.448078,0.0,0.373744,1.0
2023-02-06 14:28:00,1.0,0.774259,0.0,0.485005,0.0,0.38377,0.0,0.419156,0.567431,0.748172,0.151421,0.488142,0.892459,0.821611,0.0,0.493902,0.129079,0.448757,0.0,0.377656,0.097206,0.456315,0.0,0.387387,1.0
2023-02-06 14:28:02,1.0,0.763945,0.0,0.479559,0.0,0.380015,0.0,0.413236,0.567431,0.740293,0.151421,0.48158,0.892459,0.816309,0.0,0.485506,0.129079,0.44001,0.0,0.375247,0.097206,0.44754,0.0,0.384696,1.0
2023-02-06 14:28:04,1.0,0.689202,0.0,0.386241,0.0,0.308346,0.0,0.334091,0.567431,0.658683,0.151421,0.401763,0.892459,0.742611,0.0,0.394217,0.129079,0.366354,0.0,0.304045,0.097206,0.368935,0.0,0.310916,1.0
2023-02-06 14:28:06,1.0,0.704408,0.0,0.404043,0.0,0.319172,0.0,0.348337,0.567431,0.673161,0.151421,0.415512,0.892459,0.753839,0.0,0.409103,0.129079,0.381202,0.0,0.314679,0.097206,0.384417,0.0,0.323003,1.0
2023-02-06 14:28:08,1.0,0.771753,0.0,0.476446,0.0,0.373392,0.0,0.411466,0.567431,0.741161,0.151421,0.480023,0.892459,0.812263,0.0,0.483862,0.129079,0.445242,0.0,0.366509,0.097206,0.451828,0.0,0.377277,1.0
2023-02-06 14:28:10,1.0,0.733541,0.0,0.422064,0.0,0.327598,0.0,0.365089,0.567431,0.694621,0.151421,0.433024,0.892459,0.767019,0.0,0.429366,0.129079,0.406326,0.0,0.319922,0.097206,0.409397,0.0,0.330553,1.0
2023-02-06 14:28:12,1.0,0.759777,0.0,0.452768,0.0,0.348249,0.0,0.390528,0.567431,0.720812,0.151421,0.458154,0.892459,0.788585,0.0,0.457448,0.129079,0.4321,0.0,0.340061,0.097206,0.436419,0.0,0.352547,1.0
2023-02-06 14:28:14,1.0,0.819859,0.0,0.521374,0.0,0.404028,0.0,0.451181,0.567431,0.785265,0.151421,0.520617,0.892459,0.846931,0.0,0.531038,0.129079,0.490001,0.0,0.39416,0.097206,0.498082,0.0,0.407469,1.0
2023-02-06 14:28:16,1.0,0.75186,0.0,0.447019,0.0,0.346367,0.0,0.385775,0.567431,0.715121,0.151421,0.453509,0.892459,0.785487,0.0,0.452544,0.129079,0.424988,0.0,0.338902,0.097206,0.42937,0.0,0.350367,1.0
2023-02-06 14:28:18,1.0,0.731938,0.0,0.427988,0.0,0.335053,0.0,0.369619,0.567431,0.697743,0.151421,0.437514,0.892459,0.772986,0.0,0.43446,0.129079,0.406138,0.0,0.32875,0.097206,0.410067,0.0,0.338567,1.0
2023-02-06 14:28:20,1.0,0.731304,0.0,0.433975,0.0,0.344021,0.0,0.375107,0.567431,0.702058,0.151421,0.443304,0.892459,0.780158,0.0,0.442069,0.129079,0.406825,0.0,0.338679,0.097206,0.411805,0.0,0.347172,1.0
2023-02-06 14:28:22,1.0,0.66826,0.0,0.364376,0.0,0.289552,0.0,0.313715,0.567431,0.636904,0.151421,0.380468,0.892459,0.723228,0.0,0.368124,0.129079,0.346122,0.0,0.286492,0.097206,0.347634,0.0,0.293452,1.0
2023-02-06 14:28:24,1.0,0.729907,0.0,0.437478,0.0,0.349318,0.0,0.378306,0.567431,0.703935,0.151421,0.446466,0.892459,0.783677,0.0,0.446517,0.129079,0.406921,0.0,0.344563,0.097206,0.412611,0.0,0.352265,1.0
2023-02-06 14:28:26,1.0,0.761563,0.0,0.472072,0.0,0.372555,0.0,0.407051,0.567431,0.735096,0.151421,0.475415,0.892459,0.809921,0.0,0.47834,0.129079,0.436699,0.0,0.367211,0.097206,0.443677,0.0,0.377025,1.0
2023-02-06 14:28:28,1.0,0.713508,0.0,0.405654,0.0,0.317365,0.0,0.350339,0.567431,0.677665,0.151421,0.417903,0.892459,0.754786,0.0,0.411703,0.129079,0.388134,0.0,0.311305,0.097206,0.390835,0.0,0.320683,1.0
2023-02-06 14:28:30,1.0,0.766656,0.0,0.461431,0.0,0.358437,0.0,0.39914,0.567431,0.730125,0.151421,0.46767,0.892459,0.798934,0.0,0.469539,0.129079,0.438657,0.0,0.350095,0.097206,0.443693,0.0,0.3616,1.0
2023-02-06 14:28:32,1.0,0.753729,0.0,0.444504,0.0,0.341011,0.0,0.3834,0.567431,0.713441,0.151421,0.450891,0.892459,0.781464,0.0,0.448862,0.129079,0.426273,0.0,0.332703,0.097206,0.429812,0.0,0.345299,1.0
2023-02-06 14:28:34,1.0,0.724857,0.0,0.405388,0.0,0.312391,0.0,0.351211,0.567431,0.681249,0.151421,0.419052,0.892459,0.75265,0.0,0.413203,0.129079,0.396757,0.0,0.303659,0.097206,0.398254,0.0,0.314633,1.0
2023-02-06 14:28:36,1.0,0.807651,0.0,0.51268,0.0,0.397277,0.0,0.442429,0.567431,0.774774,0.151421,0.511258,0.892459,0.839093,0.0,0.519152,0.129079,0.47922,0.0,0.388761,0.097206,0.486875,0.0,0.401893,1.0
2023-02-06 14:28:38,1.0,0.801199,0.0,0.51321,0.0,0.402468,0.0,0.4431,0.567431,0.773544,0.151421,0.511993,0.892459,0.841513,0.0,0.521074,0.129079,0.474524,0.0,0.395278,0.097206,0.483168,0.0,0.406778,1.0
2023-02-06 14:28:40,1.0,0.745896,0.0,0.452698,0.0,0.359192,0.0,0.391258,0.567431,0.718543,0.151421,0.459623,0.892459,0.795234,0.0,0.461215,0.129079,0.421378,0.0,0.353752,0.097206,0.427617,0.0,0.362469,1.0
2023-02-06 14:28:42,1.0,0.729045,0.0,0.439128,0.0,0.348763,0.0,0.37808,0.567431,0.703832,0.151421,0.445838,0.892459,0.78403,0.0,0.443973,0.129079,0.405848,0.0,0.345116,0.097206,0.411743,0.0,0.353532,1.0
2023-02-06 14:28:44,1.0,0.761458,0.0,0.475354,0.0,0.379551,0.0,0.410966,0.567431,0.73859,0.151421,0.479875,0.892459,0.81548,0.0,0.485115,0.129079,0.437171,0.0,0.374471,0.097206,0.445218,0.0,0.382794,1.0
2023-02-06 14:28:46,1.0,0.80106,0.0,0.520594,0.0,0.410954,0.0,0.448839,0.567431,0.778544,0.151421,0.517854,0.892459,0.849358,0.0,0.527589,0.129079,0.475535,0.0,0.405207,0.097206,0.485347,0.0,0.415976,1.0
2023-02-06 14:28:48,1.0,0.736805,0.0,0.434165,0.0,0.339454,0.0,0.374927,0.567431,0.702913,0.151421,0.442736,0.892459,0.777294,0.0,0.440603,0.129079,0.411478,0.0,0.332944,0.097206,0.415672,0.0,0.343043,1.0
2023-02-06 14:28:50,1.0,0.739916,0.0,0.428826,0.0,0.332697,0.0,0.371063,0.567431,0.700703,0.151421,0.439092,0.892459,0.772187,0.0,0.436446,0.129079,0.412484,0.0,0.324633,0.097206,0.415569,0.0,0.335472,1.0
2023-02-06 14:28:52,1.0,0.798158,0.0,0.496269,0.0,0.381365,0.0,0.428116,0.567431,0.760711,0.151421,0.496595,0.892459,0.824077,0.0,0.501514,0.129079,0.469095,0.0,0.372249,0.097206,0.475042,0.0,0.386101,1.0
2023-02-06 14:28:54,1.0,0.754185,0.0,0.439758,0.0,0.339132,0.0,0.381033,0.567431,0.712225,0.151421,0.449366,0.892459,0.780271,0.0,0.448406,0.129079,0.425435,0.0,0.329623,0.097206,0.428432,0.0,0.341421,1.0
2023-02-06 14:28:56,1.0,0.748544,0.0,0.44062,0.0,0.340199,0.0,0.380248,0.567431,0.710057,0.151421,0.44806,0.892459,0.780398,0.0,0.445758,0.129079,0.421313,0.0,0.332471,0.097206,0.424797,0.0,0.344225,1.0
2023-02-06 14:28:58,1.0,0.772548,0.0,0.476893,0.0,0.373457,0.0,0.411854,0.567431,0.741743,0.151421,0.480444,0.892459,0.812656,0.0,0.48427,0.129079,0.445979,0.0,0.366491,0.097206,0.452526,0.0,0.377365,1.0
2023-02-06 14:29:00,1.0,0.773642,0.0,0.48602,0.0,0.385539,0.0,0.419986,0.567431,0.748876,0.151421,0.48894,0.892459,0.822875,0.0,0.495095,0.129079,0.448206,0.0,0.379749,0.097206,0.45646,0.0,0.389104,1.0
2023-02-06 14:29:02,1.0,0.728225,0.0,0.440813,0.0,0.350616,0.0,0.379316,0.567431,0.704393,0.151421,0.446835,0.892459,0.784827,0.0,0.445375,0.129079,0.405808,0.0,0.347427,0.097206,0.412288,0.0,0.355707,1.0
2023-02-06 14:29:04,1.0,0.650879,0.0,0.342609,0.0,0.275631,0.0,0.29636,0.567431,0.619311,0.151421,0.363404,0.892459,0.708157,0.0,0.350084,0.129079,0.328686,0.0,0.272443,0.097206,0.329991,0.0,0.277741,1.0
2023-02-06 14:29:06,1.0,0.717173,0.0,0.426269,0.0,0.337751,0.0,0.367105,0.567431,0.690151,0.151421,0.433698,0.892459,0.76943,0.0,0.431111,0.129079,0.396187,0.0,0.333933,0.097206,0.401526,0.0,0.342371,1.0
2023-02-06 14:29:08,1.0,0.814838,0.0,0.531202,0.0,0.41717,0.0,0.458758,0.567431,0.788974,0.151421,0.527682,0.892459,0.855367,0.0,0.539793,0.129079,0.48866,0.0,0.409785,0.097206,0.498435,0.0,0.421459,1.0
2023-02-06 14:29:10,1.0,0.855718,0.0,0.567644,0.0,0.441679,0.0,0.491012,0.567431,0.825722,0.151421,0.561067,0.892459,0.884868,0.0,0.577912,0.129079,0.525795,0.0,0.431585,0.097206,0.536103,0.0,0.44544,1.0
2023-02-06 14:29:12,1.0,0.858983,0.0,0.569017,0.0,0.437825,0.0,0.490927,0.567431,0.825848,0.151421,0.560329,0.892459,0.882292,0.0,0.575424,0.129079,0.529126,0.0,0.427506,0.097206,0.538471,0.0,0.443201,1.0
2023-02-06 14:29:14,1.0,0.783493,0.0,0.474982,0.0,0.366485,0.0,0.411633,0.567431,0.743275,0.151421,0.48022,0.892459,0.807681,0.0,0.484524,0.129079,0.454798,0.0,0.35613,0.097206,0.459253,0.0,0.36879,1.0
2023-02-06 14:29:16,1.0,0.759986,0.0,0.453925,0.0,0.350555,0.0,0.391765,0.567431,0.722035,0.151421,0.459787,0.892459,0.791085,0.0,0.459342,0.129079,0.432469,0.0,0.342586,0.097206,0.436386,0.0,0.354676,1.0
2023-02-06 14:29:18,1.0,0.763046,0.0,0.465843,0.0,0.364981,0.0,0.40226,0.567431,0.73164,0.151421,0.470667,0.892459,0.803669,0.0,0.472937,0.129079,0.436638,0.0,0.3583,0.097206,0.442643,0.0,0.368863,1.0
2023-02-06 14:29:20,1.0,0.743555,0.0,0.450339,0.0,0.357684,0.0,0.389161,0.567431,0.716732,0.151421,0.457575,0.892459,0.794009,0.0,0.458765,0.129079,0.418807,0.0,0.352459,0.097206,0.425445,0.0,0.36096,1.0
2023-02-06 14:29:22,1.0,0.779191,0.0,0.503527,0.0,0.400358,0.0,0.433233,0.567431,0.760835,0.151421,0.501715,0.892459,0.836271,0.0,0.508917,0.129079,0.455682,0.0,0.396802,0.097206,0.466105,0.0,0.406279,1.0
2023-02-06 14:29:24,1.0,0.786303,0.0,0.507574,0.0,0.406199,0.0,0.438718,0.567431,0.7675,0.151421,0.508096,0.892459,0.84248,0.0,0.518052,0.129079,0.46135,0.0,0.401199,0.097206,0.472238,0.0,0.40969,1.0
2023-02-06 14:29:26,1.0,0.748556,0.0,0.459533,0.0,0.363447,0.0,0.395867,0.567431,0.72311,0.151421,0.463893,0.892459,0.799745,0.0,0.465076,0.129079,0.424558,0.0,0.359042,0.097206,0.431709,0.0,0.368338,1.0
2023-02-06 14:29:28,1.0,0.696074,0.0,0.38467,0.0,0.301041,0.0,0.332238,0.567431,0.6588,0.151421,0.399516,0.892459,0.737831,0.0,0.390403,0.129079,0.371003,0.0,0.295311,0.097206,0.372575,0.0,0.304165,1.0
2023-02-06 14:29:30,1.0,0.729641,0.0,0.417666,0.0,0.323768,0.0,0.361595,0.567431,0.689048,0.151421,0.428898,0.892459,0.760871,0.0,0.425295,0.129079,0.403728,0.0,0.315566,0.097206,0.405735,0.0,0.326208,1.0
2023-02-06 14:29:32,1.0,0.814534,0.0,0.514769,0.0,0.394646,0.0,0.444147,0.567431,0.77672,0.151421,0.51266,0.892459,0.837432,0.0,0.520231,0.129079,0.485975,0.0,0.384793,0.097206,0.491732,0.0,0.399539,1.0
2023-02-06 14:29:34,1.0,0.792149,0.0,0.480876,0.0,0.370221,0.0,0.417101,0.567431,0.750275,0.151421,0.486215,0.892459,0.813625,0.0,0.491047,0.129079,0.462002,0.0,0.359009,0.097206,0.465867,0.0,0.372093,1.0
2023-02-06 14:29:36,1.0,0.790077,0.0,0.488862,0.0,0.377115,0.0,0.421919,0.567431,0.753593,0.151421,0.490443,0.892459,0.819078,0.0,0.494726,0.129079,0.462073,0.0,0.368386,0.097206,0.467258,0.0,0.381558,1.0
2023-02-06 14:29:38,1.0,0.757691,0.0,0.459837,0.0,0.360403,0.0,0.397032,0.567431,0.726013,0.151421,0.465297,0.892459,0.798633,0.0,0.46676,0.129079,0.431484,0.0,0.353913,0.097206,0.437221,0.0,0.364295,1.0
2023-02-06 14:29:40,1.0,0.695463,0.0,0.393454,0.0,0.313347,0.0,0.340039,0.567431,0.665357,0.151421,0.407567,0.892459,0.747836,0.0,0.400885,0.129079,0.371885,0.0,0.309032,0.097206,0.375934,0.0,0.316158,1.0
2023-02-06 14:29:42,1.0,0.768134,0.0,0.493632,0.0,0.393227,0.0,0.424355,0.567431,0.750899,0.151421,0.492448,0.892459,0.827668,0.0,0.498404,0.129079,0.44574,0.0,0.390443,0.097206,0.456532,0.0,0.399492,1.0
2023-02-06 14:29:44,1.0,0.760606,0.0,0.478504,0.0,0.38441,0.0,0.413603,0.567431,0.741201,0.151421,0.482546,0.892459,0.81935,0.0,0.488585,0.129079,0.436082,0.0,0.380196,0.097206,0.446401,0.0,0.387662,1.0
2023-02-06 14:29:46,1.0,0.758829,0.0,0.475324,0.0,0.376923,0.0,0.409093,0.567431,0.736268,0.151421,0.477153,0.892459,0.812282,0.0,0.480587,0.129079,0.434955,0.0,0.373157,0.097206,0.443823,0.0,0.382436,1.0
2023-02-06 14:29:48,1.0,0.821825,0.0,0.536573,0.0,0.420615,0.0,0.46335,0.567431,0.795355,0.151421,0.532795,0.892459,0.861186,0.0,0.545001,0.129079,0.494209,0.0,0.412968,0.097206,0.504004,0.0,0.425017,1.0
2023-02-06 14:29:50,1.0,0.762773,0.0,0.451117,0.0,0.348778,0.0,0.390956,0.567431,0.722003,0.151421,0.459514,0.892459,0.790314,0.0,0.460023,0.129079,0.434276,0.0,0.339142,0.097206,0.437001,0.0,0.350926,1.0
2023-02-06 14:29:52,1.0,0.801833,0.0,0.496781,0.0,0.379261,0.0,0.428643,0.567431,0.760986,0.151421,0.497003,0.892459,0.822615,0.0,0.501798,0.129079,0.473392,0.0,0.369167,0.097206,0.476967,0.0,0.383989,1.0
2023-02-06 14:29:54,1.0,0.831391,0.0,0.525114,0.0,0.404226,0.0,0.455716,0.567431,0.790619,0.151421,0.525518,0.892459,0.849433,0.0,0.536627,0.129079,0.500138,0.0,0.391661,0.097206,0.50521,0.0,0.405949,1.0
