timestamp,i1_pos_switch_baseband,i1_pos_switch_original_bits,i1_pos_switch_ask_recovered,i2_pos_switch_baseband,i2_pos_switch_original_bits,i2_pos_switch_ask_recovered,i3_pos_switch_baseband,i3_pos_switch_original_bits,i3_pos_switch_ask_recovered,i4_light_barrier_baseband,i4_light_barrier_original_bits,i4_light_barrier_ask_recovered,m1_speed_baseband,m1_speed_original_bits,m1_speed_ask_recovered,m2_speed_baseband,m2_speed_original_bits,m2_speed_ask_recovered,m3_speed_baseband,m3_speed_original_bits,m3_speed_ask_recovered,current_task_baseband,current_task_original_bits,current_task_ask_recovered,current_task_duration_baseband,current_task_duration_original_bits,current_task_duration_ask_recovered,current_sub_task_baseband,current_sub_task_original_bits,current_sub_task_ask_recovered,current_pos_x_baseband,current_pos_x_original_bits,current_pos_x_ask_recovered,current_pos_y_baseband,current_pos_y_original_bits,current_pos_y_ask_recovered,target_pos_x_baseband,target_pos_x_original_bits,target_pos_x_ask_recovered,target_pos_y_baseband,target_pos_y_original_bits,target_pos_y_ask_recovered,i7_light_barrier_baseband,i7_light_barrier_original_bits,i7_light_barrier_ask_recovered,i8_color_sensor_baseband,i8_color_sensor_original_bits,i8_color_sensor_ask_recovered,o7_compressor_level_baseband,o7_compressor_level_original_bits,o7_compressor_level_ask_recovered,o8_valve_open_baseband,o8_valve_open_original_bits,o8_valve_open_ask_recovered,current_pos_z_baseband,current_pos_z_original_bits,current_pos_z_ask_recovered,target_pos_z_baseband,target_pos_z_original_bits,target_pos_z_ask_recovered,current_state_binary
2023-02-06 14:23:22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.514048,1,1,0.475236,0,0,0.488725,0,0,0.5,0,0,0.09104,0,0,0.15,0,0,0.482011,0,0,0.171982,0,0,0.921201,1,1,0.253767,0,0,1.0,1,1,0.907856,1,1,0.0,0,0,1.0,1,1,0.220642,0,0,0.277277,0,0,0.0
2023-02-06 14:23:24,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.62052,1,1,0.474854,0,0,0.487857,0,0,0.5,0,0,0.0929,0,0,0.1,0,0,0.485554,0,0,0.154249,0,0,0.6703,1,1,0.225127,0,0,0.0,0,1,0.912706,1,1,1.0,1,1,1.0,1,1,0.167874,0,0,0.230283,0,0,0.0
2023-02-06 14:23:26,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.785066,1,1,0.47322,0,0,0.488305,0,0,0.5,0,0,0.125185,0,0,0.1,0,0,0.459423,0,0,0.131946,0,0,0.336335,0,0,0.187335,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.09818,0,0,0.168284,0,0,0.0
2023-02-06 14:23:28,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.937829,1,1,0.472605,0,0,0.489063,0,0,0.5,0,0,0.195229,0,0,0.1,0,1,0.386406,0,0,0.116484,0,0,0.083358,0,0,0.158786,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.04548,0,0,0.121419,0,0,0.0
2023-02-06 14:23:30,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,1.0,1,1,0.474675,0,0,0.489189,0,0,0.5,0,0,0.271292,0,0,0.9,1,1,0.275897,0,0,0.112442,0,0,0.00537,0,0,0.149959,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.029122,0,0,0.106865,0,0,0.0
2023-02-06 14:23:32,0.0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.937829,1,1,0.477703,0,0,0.488725,0,0,0.5,0,0,0.301033,0,0,0.9,1,1,0.16241,0,0,0.11443,0,0,0.055834,0,0,0.155589,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.039498,0,0,0.116077,0,0,0.0
2023-02-06 14:23:34,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.784633,1,1,0.47714,0,0,0.488725,0,0,0.5,0,0,0.258079,0,0,0.9,1,1,0.082355,0,0,0.115302,0,0,0.115532,0,0,0.162366,0,0,0.0,0,0,0.824442,1,1,1.0,1,1,1.0,1,1,0.051972,0,0,0.127181,0,0,0.0
2023-02-06 14:23:36,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.619771,1,1,0.471849,0,0,0.488725,0,0,0.5,0,0,0.17,0,0,0.1,0,0,0.049188,0,0,0.114626,0,0,0.115571,0,0,0.162366,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0.052009,0,0,0.127217,0,0,0.0
2023-02-06 14:23:38,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.513692,1,1,0.46778,0,0,0.488725,0,0,0.5,0,0,0.093914,0,0,0.1,0,0,0.048739,0,0,0.116505,0,0,0.078682,0,0,0.158173,0,0,0.0,0,0,0.00194,0,0,0.0,0,0,1.0,1,1,0.044333,0,0,0.120385,0,0,0.0
2023-02-06 14:23:40,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.485805,0,0,0.472888,0,0,0.488725,0,0,0.5,0,0,0.067179,0,0,0.1,0,0,0.056466,0,0,0.120099,0,0,0.060045,0,0,0.156058,0,0,0.0,0,0,0.00194,0,0,0.0,0,0,1.0,1,1,0.040434,0,0,0.116908,0,0,0.0
2023-02-06 14:23:42,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.504362,1,1,0.483112,0,0,0.488725,0,0,0.0,0,0,0.080898,0,0,0.0,0,0,0.057858,0,0,0.118519,0,0,0.075332,0,0,0.157805,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0.043568,0,0,0.119694,0,0,1.0
2023-02-06 14:23:44,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.523211,1,1,0.483896,0,0,0.488725,0,0,0.0,0,0,0.100521,0,0,0.0,0,0,0.053914,0,0,0.110522,0,0,0.095941,0,0,0.160155,0,0,0.0,0,0,0.00194,0,0,0.0,0,0,1.0,1,1,0.047912,0,0,0.123568,0,0,1.0
2023-02-06 14:23:46,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.520832,1,1,0.469187,0,0,0.488725,0,0,0.0,0,0,0.102545,0,0,0.0,0,0,0.051611,0,0,0.106991,0,0,0.096007,0,0,0.160155,0,0,0.0,0,0,0.00388,0,0,0.0,0,0,1.0,1,1,0.048018,0,0,0.123673,0,0,1.0
2023-02-06 14:23:48,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.508434,1,1,0.456409,0,0,0.488725,0,0,0.3,0,0,0.09131,0,0,0.3,0,0,0.053279,0,0,0.117082,0,0,0.081813,0,0,0.158519,0,0,0.0,0,0,0.00679,0,0,0.0,0,0,1.0,1,1,0.045103,0,0,0.121075,0,0,0.0
2023-02-06 14:23:50,0.0,0,1,1.0,1,1,0.0,0,0,0.0,0,0,0.505606,1,1,0.467964,0,0,0.488725,0,0,0.3,0,0,0.083588,0,0,0.15,0,0,0.055582,0,0,0.130449,0,0,0.074584,0,0,0.157676,0,0,0.0,0,0,0.00194,0,0,0.0,0,0,1.0,1,1,0.043506,0,0,0.119636,0,0,0.0
2023-02-06 14:23:52,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.514163,1,1,0.49563,0,0,0.489189,0,0,0.3,0,0,0.08681,0,0,0.15,0,0,0.055341,0,0,0.125655,0,0,0.080453,0,0,0.158375,0,0,0.0,0,0,0.00388,0,0,0.0,0,0,1.0,1,1,0.0445,0,0,0.120614,0,0,0.0
2023-02-06 14:23:54,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.519286,1,1,0.500528,1,0,0.489063,0,0,0.3,0,0,0.094644,0,0,0.55,1,0,0.053576,0,0,0.101795,0,0,0.088147,0,0,0.159307,0,0,0.0,0,0,0.010669,0,0,1.0,1,0,1.0,1,1,0.04607,0,0,0.122004,0,0,0.0
2023-02-06 14:23:56,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.512627,1,1,0.46335,0,0,0.488305,0,0,0.3,0,0,0.097666,0,0,0.1,0,0,0.053093,0,0,0.090413,0,0,0.088175,0,0,0.158044,0,0,0.0,0,0,0.781765,1,1,1.0,1,1,1.0,1,1,0.046413,0,0,0.122171,0,0,0.0
2023-02-06 14:23:58,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.504794,1,1,0.427924,0,0,0.487857,0,0,0.3,0,0,0.093285,0,0,0.1,0,0,0.054318,0,0,0.117289,0,0,0.083516,0,0,0.157769,0,0,0.0,0,0,0.914646,1,1,1.0,1,1,1.0,1,1,0.045715,0,0,0.121443,0,0,0.0
2023-02-06 14:24:00,0.0,0,0,1.0,1,1,0.0,0,0,0.0,0,0,0.509552,1,1,0.458207,0,1,0.488725,0,0,0.3,0,0,0.086529,0,0,0.15,0,0,0.055051,0,0,0.154259,0,0,0.08128,0,0,0.159525,0,0,0.0,0,0,0.921435,1,1,1.0,1,1,1.0,1,1,0.044773,0,0,0.12074,0,0,0.0
2023-02-06 14:24:02,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.521676,1,1,0.536304,1,1,0.489696,0,0,0.3,0,0,0.084544,0,0,0.95,1,1,0.054016,0,0,0.139492,0,0,0.082506,0,0,0.160987,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.044139,0,0,0.120538,0,0,0.0
2023-02-06 14:24:04,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.522188,1,1,0.536796,1,1,0.489516,0,0,0.3,0,0,0.090821,0,0,0.95,1,1,0.053066,0,0,0.069561,0,0,0.084323,0,0,0.158935,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.045306,0,0,0.12157,0,0,0.0
2023-02-06 14:24:06,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.505816,1,1,0.359695,0,0,0.487724,0,0,0.3,0,0,0.10402,0,0,0.95,1,1,0.055001,0,0,0.054341,0,0,0.08706,0,0,0.155031,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.050461,0,0,0.12569,0,0,0.0
2023-02-06 14:24:08,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.494576,0,1,0.096961,0,0,0.486728,0,0,0.3,0,0,0.123351,0,0,0.95,1,1,0.059525,0,0,0.228829,0,1,0.093233,0,0,0.155677,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.059674,0,0,0.133784,0,0,0.0
2023-02-06 14:24:10,0.0,0,0,1.0,1,1,0.0,0,1,0.0,0,0,0.510957,1,1,0.008414,0,0,0.488725,0,0,0.3,0,0,0.154749,0,0,0.95,1,1,0.062681,0,0,0.579827,1,1,0.100671,0,0,0.162524,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.068609,0,0,0.142754,0,0,0.0
2023-02-06 14:24:12,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.540554,1,1,0.264523,0,0,0.492072,0,0,0.0,0,0,0.206585,0,0,0.0,0,1,0.061344,0,0,0.887889,1,1,0.101629,0,0,0.166524,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.071159,0,0,0.146406,0,0,1.0
2023-02-06 14:24:14,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.537958,1,1,0.714343,1,0,0.491171,0,0,0.0,0,0,0.275346,0,0,0.0,0,0,0.057909,0,0,0.901283,1,1,0.094688,0,0,0.15873,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.065775,0,0,0.141289,0,0,1.0
2023-02-06 14:24:16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.476798,0,0,0.976661,1,1,0.485823,0,0,0.0,0,0,0.337875,0,0,0.0,0,0,0.059064,0,0,0.596143,1,0,0.089442,0,0,0.146911,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.058938,0,0,0.132957,0,0,1.0
2023-02-06 14:24:18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.389523,0,0,0.813785,1,1,0.483139,0,0,0.0,0,0,0.37337,0,0,0.0,0,0,0.068985,0,0,0.235829,0,0,0.098858,0,0,0.149942,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.061633,0,0,0.134029,0,0,1.0
2023-02-06 14:24:20,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.34609,0,0,0.394764,0,1,0.488725,0,0,0.0,0,0,0.394396,0,0,0.0,0,0,0.084142,0,0,0.131137,0,0,0.122764,0,0,0.169552,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.081076,0,0,0.153416,0,0,1.0
2023-02-06 14:24:22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.385436,0,0,0.13611,0,0,0.496734,0,0,0.0,0,0,0.442726,0,0,0.0,0,0,0.095828,0,0,0.338087,0,0,0.148184,0,0,0.179563,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.11498,0,0,0.186835,0,0,1.0
2023-02-06 14:24:24,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.474793,0,0,0.275591,0,1,0.494711,0,0,0.0,0,0,0.537375,1,0,0.0,0,0,0.09868,0,0,0.61686,1,0,0.163739,0,0,0.158625,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.150814,0,0,0.217922,0,0,1.0
2023-02-06 14:24:26,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.541741,1,0,0.646299,1,1,0.481407,0,0,0.0,0,0,0.628658,1,1,0.0,0,0,0.095838,0,0,0.691031,1,1,0.170441,0,0,0.128754,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.170621,0,0,0.230123,0,0,1.0
2023-02-06 14:24:28,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.545298,1,1,0.888282,1,1,0.474009,0,0,0.0,0,0,0.625542,1,1,0.0,0,0,0.094578,0,0,0.51374,1,1,0.174833,0,0,0.136671,0,0,0.0,0,0,0.916586,1,1,1.0,1,1,1.0,1,1,0.160324,0,0,0.218023,0,0,1.0
2023-02-06 14:24:30,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.508934,1,1,0.832189,1,1,0.488725,0,1,0.0,0,0,0.484201,0,0,0.0,0,0,0.097519,0,0,0.261142,0,1,0.176098,0,0,0.185964,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.120173,0,0,0.188145,0,0,1.0
2023-02-06 14:24:32,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.486782,0,1,0.619272,1,1,0.513559,1,1,0.0,0,0,0.266214,0,0,0.0,0,0,0.099547,0,0,0.106276,0,0,0.167911,0,0,0.212171,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.069031,0,0,0.151811,0,0,1.0
2023-02-06 14:24:34,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.502906,1,1,0.471395,0,1,0.510425,1,1,0.0,0,0,0.092963,0,0,0.0,0,0,0.094498,0,0,0.064286,0,0,0.152482,0,0,0.158375,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.035585,0,0,0.120212,0,0,1.0
2023-02-06 14:24:36,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.530783,1,1,0.437344,0,0,0.454052,0,0,0.0,0,0,0.03987,0,0,0.0,0,0,0.083969,0,0,0.065309,0,0,0.14288,0,0,0.07224,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.039254,0,0,0.104747,0,0,1.0
2023-02-06 14:24:38,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.531325,1,1,0.413924,0,0,0.367848,0,0,0.0,0,0,0.08381,0,0,0.0,0,0,0.0774,0,0,0.10552,0,0,0.14624,0,0,0.086279,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.075714,0,0,0.115164,0,0,1.0
2023-02-06 14:24:40,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.503042,1,1,0.353761,0,0,0.312713,0,0,0.0,0,0,0.152188,0,0,0.0,0,0,0.082223,0,0,0.25053,0,0,0.152907,0,0,0.270513,0,1,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.121205,0,0,0.151054,0,0,1.0
2023-02-06 14:24:42,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.485812,0,1,0.34909,0,0,0.335481,0,0,0.0,0,0,0.203554,0,0,0.0,0,0,0.094665,0,0,0.495127,0,0,0.152032,0,0,0.521205,1,1,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.152472,0,0,0.195547,0,0,1.0
2023-02-06 14:24:44,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.510988,1,0,0.486409,0,0,0.429693,0,0,0.0,0,0,0.246319,0,0,0.0,0,0,0.102362,0,0,0.693201,1,0,0.15226,0,0,0.6366,1,1,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.162694,0,0,0.223285,0,0,1.0
2023-02-06 14:24:46,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.551554,1,1,0.690395,1,0,0.546051,1,1,0.0,0,0,0.295004,0,0,0.0,0,0,0.097904,0,0,0.680767,1,0,0.170521,0,0,0.517109,1,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.158291,0,0,0.219226,0,0,1.0
2023-02-06 14:24:48,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.53285,1,1,0.782052,1,1,0.633427,1,1,0.0,0,0,0.341279,0,0,0.0,0,0,0.09033,0,0,0.45417,0,0,0.197197,0,0,0.268531,0,0,0.0,0,0,0.921435,1,1,1.0,1,1,1.0,1,1,0.143817,0,0,0.189559,0,0,1.0
2023-02-06 14:24:50,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.405037,0,0,0.681376,1,1,0.664737,1,1,0.0,0,0,0.378343,0,0,0.0,0,0,0.102093,0,0,0.184226,0,0,0.192804,0,0,0.090126,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.115863,0,0,0.153132,0,0,1.0
2023-02-06 14:24:52,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.208918,0,0,0.496469,0,1,0.633427,1,1,0.0,0,0,0.427467,0,0,0.0,0,0,0.152159,0,0,0.046586,0,0,0.140973,0,0,0.07693,0,0,0.0,0,0,0.921435,1,1,1.0,1,1,1.0,1,1,0.074378,0,0,0.124375,0,0,1.0
2023-02-06 14:24:54,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.061711,0,0,0.394996,0,1,0.546051,1,1,0.0,0,0,0.509479,1,0,0.0,0,0,0.239201,0,0,0.065398,0,0,0.099455,0,0,0.155589,0,0,0.0,0,0,0.921435,1,1,1.0,1,1,1.0,1,1,0.035811,0,0,0.107591,0,0,1.0
2023-02-06 14:24:56,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.064089,0,0,0.426095,0,0,0.429693,0,1,0.0,0,0,0.591815,1,1,0.0,0,0,0.339595,0,0,0.133897,0,0,0.169561,0,0,0.202723,0,0,0.0,0,0,0.921435,1,1,1.0,1,1,1.0,1,1,0.027436,0,0,0.105526,0,0,1.0
2023-02-06 14:24:58,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.212929,0,0,0.499855,0,1,0.335481,0,0,0.0,0,0,0.594214,1,1,0.0,0,0,0.422401,0,0,0.156753,0,0,0.394199,0,1,0.18527,0,0,0.0,0,0,0.923375,1,1,1.0,1,1,1.0,1,1,0.064071,0,0,0.125447,0,0,1.0
2023-02-06 14:25:00,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.405037,0,0,0.518514,1,1,0.312713,0,0,0.0,0,0,0.468342,0,1,0.0,0,0,0.469049,0,0,0.136782,0,0,0.693422,1,1,0.165236,0,0,0.0,0,0,0.921435,1,1,1.0,1,1,1.0,1,1,0.131289,0,0,0.170732,0,0,1.0
2023-02-06 14:25:02,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.528013,1,1,0.479888,0,1,0.367848,0,0,0.0,0,0,0.263592,0,0,0.0,0,0,0.482249,0,0,0.129576,0,0,0.921038,1,1,0.195604,0,0,0.0,0,0,0.921435,1,1,1.0,1,1,1.0,1,1,0.194817,0,0,0.228844,0,0,1.0
2023-02-06 14:25:04,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.548143,1,1,0.447786,0,0,0.454052,0,0,0.0,0,0,0.094249,0,0,0.0,0,0,0.478748,0,0,0.156422,0,0,0.991905,1,1,0.253872,0,0,0.0,0,0,0.921435,1,1,1.0,1,1,1.0,1,1,0.227902,0,0,0.27493,0,0,1.0
2023-02-06 14:25:06,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.514943,1,0,0.457127,0,0,0.510425,1,0,0.0,0,0,0.036919,0,0,0.0,0,0,0.47446,0,0,0.186812,0,0,0.946779,1,1,0.283254,0,0,0.0,0,0,0.919496,1,1,1.0,1,1,1.0,1,1,0.229867,0,0,0.291688,0,0,1.0
2023-02-06 14:25:08,0.0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.493317,0,0,0.483757,0,0,0.513559,1,1,0.1,0,0,0.069556,0,0,0.1,0,0,0.47505,0,0,0.189631,0,0,0.892201,1,1,0.267512,0,0,0.0,0,0,0.921435,1,1,0.0,0,0,1.0,1,1,0.219707,0,0,0.284125,0,0,0.0
2023-02-06 14:25:10,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.503042,1,1,0.490359,0,0,0.488725,0,1,0.1,0,0,0.112389,0,0,0.05,0,0,0.477625,0,0,0.171797,0,0,0.891577,1,1,0.241413,0,0,0.0,0,0,0.921435,1,1,0.0,0,0,1.0,1,1,0.215018,0,0,0.272278,0,0,0.0
2023-02-06 14:25:12,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.520734,1,1,0.476092,0,0,0.474009,0,0,0.1,0,0,0.114322,0,0,0.05,0,0,0.478278,0,0,0.160653,0,0,0.925961,1,1,0.238545,0,0,0.0,0,0,0.919496,1,1,0.0,0,0,1.0,1,1,0.218919,0,0,0.270805,0,0,0.0
2023-02-06 14:25:14,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.522486,1,1,0.465065,0,0,0.481407,0,0,0.1,0,0,0.088634,0,0,0.05,0,0,0.476975,0,0,0.166708,0,0,0.943847,1,1,0.254394,0,0,0.0,0,0,0.921435,1,1,0.0,0,0,1.0,1,1,0.223588,0,0,0.277397,0,0,0.0
2023-02-06 14:25:16,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.511689,1,1,0.469347,0,0,0.494711,0,0,0.1,0,0,0.074355,0,0,0.05,0,0,0.476032,0,0,0.17697,0,0,0.929269,1,1,0.264115,0,0,0.0,0,0,0.921435,1,1,0.0,0,0,1.0,1,1,0.223227,0,0,0.281634,0,0,0.0
2023-02-06 14:25:18,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,0,0.50536,1,1,0.477717,0,0,0.496734,0,0,0.1,0,0,0.08433,0,0,0.05,0,0,0.476539,0,0,0.178059,0,0,0.908722,1,1,0.258441,0,0,0.0,0,0,0.926285,1,1,0.0,0,0,1.0,1,1,0.219741,0,0,0.279221,0,0,0.0
2023-02-06 14:25:20,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.509387,1,1,0.478405,0,0,0.488725,0,0,0.0,0,0,0.09923,0,0,0.0,0,0,0.47745,0,0,0.172166,0,0,0.908555,1,1,0.249464,0,0,0.0,0,0,0.926285,1,1,0.0,0,0,1.0,1,1,0.218253,0,0,0.275154,0,0,1.0
2023-02-06 14:25:22,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.515554,1,1,0.473747,0,0,0.483139,0,0,0.0,0,0,0.100166,0,0,0.0,0,0,0.477505,0,0,0.168816,0,0,0.924335,1,1,0.248874,0,0,0.0,0,0,0.926285,1,1,0.0,0,0,1.0,1,1,0.220218,0,0,0.275044,0,0,1.0
2023-02-06 14:25:24,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.515785,1,1,0.472678,0,0,0.485823,0,0,0.0,0,0,0.090696,0,0,0.0,0,0,0.476967,0,0,0.170904,0,0,0.933299,1,1,0.254107,0,0,0.0,0,0,0.923375,1,1,0.0,0,0,1.0,1,1,0.222522,0,0,0.27801,0,0,1.0
2023-02-06 14:25:26,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.512374,1,1,0.475425,0,0,0.491171,0,0,0.0,0,0,0.085042,0,0,0.0,0,0,0.476817,0,0,0.173862,0,0,0.925086,1,1,0.256693,0,0,0.0,0,0,0.926285,1,1,0.0,0,0,1.0,1,1,0.221964,0,0,0.279224,0,0,1.0
2023-02-06 14:25:28,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.511262,1,1,0.475604,0,0,0.492072,0,0,0.0,0,0,0.088531,0,0,0.0,0,0,0.477134,0,0,0.173935,0,0,0.912167,1,1,0.254776,0,0,0.0,0,0,0.926285,1,1,0.0,0,0,1.0,1,1,0.219522,0,0,0.277299,0,0,1.0
2023-02-06 14:25:30,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.5126,1,1,0.472174,0,0,0.488725,0,0,0.0,0,0,0.094282,0,0,0.0,0,0,0.477193,0,0,0.172312,0,0,0.912167,1,1,0.252713,0,0,0.0,0,0,0.923375,1,1,0.0,0,0,1.0,1,1,0.218833,0,0,0.275669,0,0,1.0
2023-02-06 14:25:32,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.512584,1,1,0.471638,0,0,0.486728,0,0,0.0,0,0,0.095182,0,0,0.0,0,0,0.476733,0,0,0.171694,0,0,0.925276,1,1,0.253069,0,0,0.0,0,0,0.923375,1,1,0.0,0,0,1.0,1,1,0.221008,0,0,0.277011,0,0,1.0
2023-02-06 14:25:34,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.511133,1,1,0.477327,0,0,0.487724,0,0,0.0,0,0,0.09191,0,0,0.0,0,0,0.476616,0,0,0.172034,0,0,0.933862,1,1,0.254107,0,0,0.0,0,0,0.926285,1,1,0.0,0,0,1.0,1,1,0.222998,0,0,0.279082,0,0,1.0
2023-02-06 14:25:36,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.512003,1,1,0.480981,0,0,0.489516,0,0,0.0,0,0,0.089129,0,0,0.0,0,0,0.477359,0,0,0.17194,0,0,0.92451,1,1,0.252778,0,0,0.0,0,0,0.926285,1,1,0.0,0,0,1.0,1,1,0.221501,0,0,0.278276,0,0,1.0
2023-02-06 14:25:38,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.51538,1,1,0.474507,0,0,0.489696,0,0,0.0,0,0,0.089178,0,0,0.0,0,0,0.477979,0,0,0.17173,0,0,0.907636,1,1,0.252534,0,0,0.0,0,0,0.923375,1,1,0.0,0,0,1.0,1,1,0.218068,0,0,0.27529,0,0,1.0
2023-02-06 14:25:40,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.515813,1,1,0.464602,0,0,0.488725,0,0,0.0,0,0,0.091235,0,0,0.0,0,0,0.477212,0,0,0.172459,0,0,0.907636,1,1,0.254575,0,0,0.0,0,0,0.923375,1,1,0.0,0,0,1.0,1,1,0.217836,0,0,0.274782,0,0,1.0
