timestamp,i1_pos_switch_baseband,i1_pos_switch_am_demodulated,i2_pos_switch_baseband,i2_pos_switch_am_demodulated,m1_speed_baseband,m1_speed_am_demodulated,o7_valve_baseband,o7_valve_am_demodulated,o8_compressor_baseband,o8_compressor_am_demodulated,current_task_baseband,current_task_am_demodulated,current_task_duration_baseband,current_task_duration_am_demodulated,current_sub_task_baseband,current_sub_task_am_demodulated,i5_light_barrier_baseband,i5_light_barrier_am_demodulated,current_state_binary
2023-02-06 14:19:42,0.0,0.499499,0.0,0.519641,0.510929,0.843373,0.0,0.502231,0.151421,0.583415,0.0,0.474555,0.086602,0.592455,0.0,0.52189,0.0,0.507459,1.0
2023-02-06 14:19:44,0.0,0.41352,0.0,0.42672,0.510929,0.728787,0.0,0.413913,0.151421,0.488783,0.0,0.391108,0.086602,0.494327,0.0,0.428901,0.0,0.41765,1.0
2023-02-06 14:19:46,0.0,0.472296,0.0,0.490996,0.510929,0.807299,0.0,0.474455,0.151421,0.553127,0.0,0.448343,0.086602,0.56217,0.0,0.492463,0.0,0.478412,1.0
2023-02-06 14:19:48,0.0,0.499592,0.0,0.51796,0.510929,0.842535,0.0,0.501672,0.151421,0.582635,0.0,0.473873,0.086602,0.591336,0.0,0.520894,0.0,0.507318,1.0
2023-02-06 14:19:50,0.0,0.455473,0.0,0.47443,0.510929,0.786205,0.0,0.458593,0.151421,0.538939,0.0,0.433399,0.086602,0.542698,0.0,0.477682,0.0,0.464903,1.0
2023-02-06 14:19:52,0.0,0.468303,0.0,0.490169,0.510929,0.804429,0.0,0.472906,0.151421,0.555841,0.0,0.44704,0.086602,0.557853,0.0,0.494035,0.0,0.480628,1.0
2023-02-06 14:19:54,0.0,0.440096,0.0,0.459282,0.510929,0.76588,0.0,0.444043,0.151421,0.525812,0.0,0.419779,0.086602,0.524602,0.0,0.464296,0.0,0.452741,1.0
2023-02-06 14:19:56,0.0,0.408525,0.0,0.429424,0.510929,0.726986,0.0,0.413473,0.151421,0.494212,0.0,0.391156,0.086602,0.49134,0.0,0.433372,0.0,0.421241,1.0
2023-02-06 14:19:58,0.0,0.427555,0.0,0.445893,0.510929,0.749251,0.0,0.431021,0.151421,0.51121,0.0,0.407501,0.086602,0.51078,0.0,0.450212,0.0,0.438684,1.0
2023-02-06 14:20:00,0.0,0.437803,0.0,0.456155,0.510929,0.76301,0.0,0.440844,0.151421,0.520248,0.0,0.416681,0.086602,0.522908,0.0,0.459354,0.0,0.446994,1.0
2023-02-06 14:20:02,0.0,0.435743,0.0,0.45339,0.510929,0.760442,0.0,0.438187,0.151421,0.515975,0.0,0.414055,0.086602,0.521126,0.0,0.45542,0.0,0.442614,1.0
2023-02-06 14:20:04,0.0,0.418251,0.0,0.431857,0.510929,0.735128,0.0,0.418926,0.151421,0.494099,0.0,0.395659,0.086602,0.499742,0.0,0.433953,0.0,0.422632,1.0
2023-02-06 14:20:06,0.0,0.427536,0.0,0.444566,0.510929,0.749617,0.0,0.42965,0.151421,0.505994,0.0,0.405895,0.086602,0.512269,0.0,0.445834,0.0,0.432895,1.0
2023-02-06 14:20:08,0.0,0.448588,0.0,0.464874,0.510929,0.775691,0.0,0.45033,0.151421,0.528344,0.0,0.425366,0.086602,0.5342,0.0,0.467466,0.0,0.455199,1.0
2023-02-06 14:20:10,0.0,0.439972,0.0,0.458276,0.510929,0.765886,0.0,0.442954,0.151421,0.522401,0.0,0.418656,0.086602,0.525327,0.0,0.461437,0.0,0.449039,1.0
2023-02-06 14:20:12,0.0,0.442014,0.0,0.462595,0.510929,0.769741,0.0,0.446212,0.151421,0.527551,0.0,0.421975,0.086602,0.528275,0.0,0.466375,0.0,0.453606,1.0
2023-02-06 14:20:14,0.0,0.471405,0.0,0.491705,0.510929,0.806711,0.0,0.475293,0.151421,0.558841,0.0,0.449439,0.086602,0.559581,0.0,0.496838,0.0,0.484501,1.0
2023-02-06 14:20:16,0.0,0.477156,0.0,0.50067,0.510929,0.816694,0.0,0.482437,0.151421,0.566992,0.0,0.456321,0.086602,0.568131,0.0,0.505052,0.0,0.491181,1.0
2023-02-06 14:20:18,0.0,0.421653,0.0,0.43956,0.510929,0.741214,0.0,0.424802,0.151421,0.504413,0.0,0.401741,0.086602,0.504134,0.0,0.443661,0.0,0.432202,1.0
2023-02-06 14:20:20,0.0,0.400557,0.0,0.417341,0.510929,0.71421,0.0,0.403265,0.151421,0.480551,0.0,0.381265,0.086602,0.481157,0.0,0.420356,0.0,0.408921,1.0
2023-02-06 14:20:22,0.0,0.447072,0.0,0.465333,0.510929,0.774953,0.0,0.449832,0.151421,0.528209,0.0,0.424924,0.086602,0.533774,0.0,0.467513,0.0,0.45446,1.0
2023-02-06 14:20:24,0.0,0.468316,0.0,0.484226,0.510929,0.800744,0.0,0.46966,0.151421,0.547683,0.0,0.443318,0.086602,0.555949,0.0,0.48648,0.0,0.473945,1.0
2023-02-06 14:20:26,0.0,0.480168,0.0,0.499578,0.510929,0.818849,0.0,0.48305,0.151421,0.562385,0.0,0.456027,0.086602,0.571403,0.0,0.501127,0.0,0.486871,1.0
2023-02-06 14:20:28,0.0,0.466738,0.0,0.484019,0.510929,0.799596,0.0,0.468839,0.151421,0.547979,0.0,0.442727,0.086602,0.554643,0.0,0.486675,0.0,0.473959,1.0
2023-02-06 14:20:30,0.0,0.445052,0.0,0.46356,0.510929,0.772474,0.0,0.448073,0.151421,0.527746,0.0,0.423471,0.086602,0.531027,0.0,0.466712,0.0,0.454171,1.0
2023-02-06 14:20:32,0.0,0.468348,0.0,0.489874,0.510929,0.803955,0.0,0.472622,0.151421,0.555349,0.0,0.446955,0.086602,0.557681,0.0,0.493829,0.0,0.480393,1.0
2023-02-06 14:20:34,0.0,0.462527,0.0,0.482291,0.510929,0.794977,0.0,0.466044,0.151421,0.549157,0.0,0.44092,0.086602,0.549517,0.0,0.487382,0.0,0.47528,1.0
2023-02-06 14:20:36,0.0,0.446514,0.0,0.468674,0.510929,0.776412,0.0,0.451369,0.151421,0.534219,0.0,0.427213,0.086602,0.533702,0.0,0.473031,0.0,0.459875,1.0
2023-02-06 14:20:38,0.0,0.430942,0.0,0.449181,0.510929,0.753806,0.0,0.434028,0.151421,0.514513,0.0,0.410588,0.086602,0.514503,0.0,0.453465,0.0,0.441845,1.0
2023-02-06 14:20:40,0.0,0.375499,0.0,0.391265,0.510929,0.681319,0.0,0.378,0.151421,0.453865,0.0,0.357463,0.086602,0.453062,0.0,0.394169,0.0,0.383351,1.0
2023-02-06 14:20:42,0.0,0.397554,0.0,0.413875,0.510929,0.70792,0.0,0.400068,0.151421,0.475099,0.0,0.377956,0.086602,0.477818,0.0,0.41596,0.0,0.404207,1.0
2023-02-06 14:20:44,0.0,0.478948,0.0,0.495533,0.510929,0.814101,0.0,0.480622,0.151421,0.559094,0.0,0.453506,0.086602,0.567847,0.0,0.497767,0.0,0.484984,1.0
2023-02-06 14:20:46,0.0,0.466399,0.0,0.485407,0.510929,0.800351,0.0,0.469456,0.151421,0.547833,0.0,0.443033,0.086602,0.555946,0.0,0.486933,0.0,0.473031,1.0
2023-02-06 14:20:48,0.0,0.404335,0.0,0.419222,0.510929,0.717579,0.0,0.406074,0.151421,0.481646,0.0,0.383497,0.086602,0.484716,0.0,0.421548,0.0,0.41038,1.0
2023-02-06 14:20:50,0.0,0.447983,0.0,0.466617,0.510929,0.776297,0.0,0.451037,0.151421,0.530859,0.0,0.426257,0.086602,0.534316,0.0,0.469777,0.0,0.457159,1.0
2023-02-06 14:20:52,0.0,0.511194,0.0,0.5347,0.510929,0.86039,0.0,0.515858,0.151421,0.601297,0.0,0.487858,0.086602,0.605774,0.0,0.539025,0.0,0.524457,1.0
2023-02-06 14:20:54,0.0,0.486699,0.0,0.507333,0.510929,0.825534,0.0,0.490148,0.151421,0.574493,0.0,0.463858,0.086602,0.576271,0.0,0.512622,0.0,0.499965,1.0
2023-02-06 14:20:56,0.0,0.468675,0.0,0.4915,0.510929,0.805244,0.0,0.473471,0.151421,0.557483,0.0,0.44818,0.086602,0.558407,0.0,0.496029,0.0,0.482314,1.0
2023-02-06 14:20:58,0.0,0.48581,0.0,0.506231,0.510929,0.825498,0.0,0.489195,0.151421,0.572692,0.0,0.462675,0.086602,0.575961,0.0,0.510708,0.0,0.497689,1.0
2023-02-06 14:21:00,0.0,0.469106,0.0,0.488451,0.510929,0.803636,0.0,0.47226,0.151421,0.553139,0.0,0.446237,0.086602,0.557859,0.0,0.491708,0.0,0.47862,1.0
2023-02-06 14:21:02,0.0,0.444227,0.0,0.462523,0.510929,0.77164,0.0,0.447289,0.151421,0.525323,0.0,0.422243,0.086602,0.530856,0.0,0.464533,0.0,0.451462,1.0
2023-02-06 14:21:04,0.0,0.432569,0.0,0.447236,0.510929,0.754104,0.0,0.433975,0.151421,0.509933,0.0,0.409356,0.086602,0.516058,0.0,0.449096,0.0,0.437513,1.0
2023-02-06 14:21:06,0.0,0.416809,0.0,0.433885,0.510929,0.735948,0.0,0.419707,0.151421,0.495302,0.0,0.395942,0.086602,0.500573,0.0,0.435128,0.0,0.422435,1.0
2023-02-06 14:21:08,0.0,0.383172,0.0,0.397153,0.510929,0.690191,0.0,0.38479,0.151421,0.45918,0.0,0.363322,0.086602,0.461084,0.0,0.399278,0.0,0.388669,1.0
2023-02-06 14:21:10,0.0,0.376353,0.0,0.39199,0.510929,0.682261,0.0,0.378798,0.151421,0.454434,0.0,0.358141,0.086602,0.454018,0.0,0.394747,0.0,0.383893,1.0
2023-02-06 14:21:12,0.0,0.423104,0.0,0.442564,0.510929,0.744575,0.0,0.42676,0.151421,0.506917,0.0,0.403903,0.086602,0.506861,0.0,0.4464,0.0,0.434065,1.0
2023-02-06 14:21:14,0.0,0.427246,0.0,0.445237,0.510929,0.748633,0.0,0.429903,0.151421,0.511218,0.0,0.40725,0.086602,0.509752,0.0,0.450194,0.0,0.439011,1.0
2023-02-06 14:21:16,0.0,0.402062,0.0,0.422017,0.510929,0.718203,0.0,0.406116,0.151421,0.486485,0.0,0.384861,0.086602,0.483723,0.0,0.426326,0.0,0.414241,1.0
2023-02-06 14:21:18,0.0,0.430895,0.0,0.448944,0.510929,0.753544,0.0,0.43363,0.151421,0.514206,0.0,0.410464,0.086602,0.514288,0.0,0.453255,0.0,0.441662,1.0
2023-02-06 14:21:20,0.0,0.440499,0.0,0.458772,0.510929,0.766508,0.0,0.443464,0.151421,0.5229,0.0,0.419121,0.086602,0.525885,0.0,0.461928,0.0,0.44953,1.0
2023-02-06 14:21:22,0.0,0.423166,0.0,0.440677,0.510929,0.744221,0.0,0.426214,0.151421,0.503077,0.0,0.402271,0.086602,0.50732,0.0,0.442605,0.0,0.430066,1.0
2023-02-06 14:21:24,0.0,0.43765,0.0,0.452685,0.510929,0.760893,0.0,0.439296,0.151421,0.515556,0.0,0.414224,0.086602,0.521855,0.0,0.454483,0.0,0.442785,1.0
2023-02-06 14:21:26,0.0,0.429821,0.0,0.447583,0.510929,0.753051,0.0,0.433095,0.151421,0.509348,0.0,0.408376,0.086602,0.515253,0.0,0.448885,0.0,0.435857,1.0
2023-02-06 14:21:28,0.0,0.41767,0.0,0.433117,0.510929,0.735482,0.0,0.419676,0.151421,0.49599,0.0,0.396094,0.086602,0.499804,0.0,0.435334,0.0,0.423886,1.0
2023-02-06 14:21:30,0.0,0.439222,0.0,0.4575,0.510929,0.764888,0.0,0.442212,0.151421,0.521584,0.0,0.41794,0.086602,0.524498,0.0,0.460641,0.0,0.448253,1.0
2023-02-06 14:21:32,0.0,0.444707,0.0,0.465106,0.510929,0.773236,0.0,0.44849,0.151421,0.530082,0.0,0.424509,0.086602,0.531121,0.0,0.469154,0.0,0.45625,1.0
2023-02-06 14:21:34,0.0,0.463501,0.0,0.482867,0.510929,0.795957,0.0,0.466216,0.151421,0.549603,0.0,0.441649,0.086602,0.550288,0.0,0.487988,0.0,0.475902,1.0
2023-02-06 14:21:36,0.0,0.467976,0.0,0.490544,0.510929,0.804481,0.0,0.472414,0.151421,0.556535,0.0,0.447498,0.086602,0.557513,0.0,0.495272,0.0,0.481537,1.0
2023-02-06 14:21:38,0.0,0.431544,0.0,0.449531,0.510929,0.754405,0.0,0.434123,0.151421,0.514778,0.0,0.411036,0.086602,0.514977,0.0,0.453831,0.0,0.44222,1.0
2023-02-06 14:21:40,0.0,0.453645,0.0,0.472742,0.510929,0.78344,0.0,0.456832,0.151421,0.537122,0.0,0.431817,0.086602,0.540609,0.0,0.47609,0.0,0.463308,1.0
2023-02-06 14:21:42,0.0,0.454023,0.0,0.472912,0.510929,0.784725,0.0,0.457502,0.151421,0.536082,0.0,0.431648,0.086602,0.541972,0.0,0.474994,0.0,0.461681,1.0
2023-02-06 14:21:44,0.0,0.384581,0.0,0.397525,0.510929,0.691423,0.0,0.385949,0.151421,0.459169,0.0,0.363789,0.086602,0.462457,0.0,0.398963,0.0,0.388596,1.0
2023-02-06 14:21:46,0.0,0.384584,0.0,0.400589,0.510929,0.693356,0.0,0.387744,0.151421,0.461095,0.0,0.365403,0.086602,0.464594,0.0,0.401584,0.0,0.389637,1.0
2023-02-06 14:21:48,0.0,0.414307,0.0,0.429582,0.510929,0.730881,0.0,0.416355,0.151421,0.492311,0.0,0.39283,0.086602,0.496026,0.0,0.431673,0.0,0.420337,1.0
2023-02-06 14:21:50,0.0,0.40048,0.0,0.417139,0.510929,0.71407,0.0,0.403108,0.151421,0.480373,0.0,0.381132,0.086602,0.481008,0.0,0.420164,0.0,0.408781,1.0
2023-02-06 14:21:52,0.0,0.374367,0.0,0.391888,0.510929,0.680938,0.0,0.377479,0.151421,0.455163,0.0,0.357724,0.086602,0.452227,0.0,0.395707,0.0,0.38452,1.0
2023-02-06 14:21:54,0.0,0.369966,0.0,0.385286,0.510929,0.673413,0.0,0.371606,0.151421,0.449813,0.0,0.35267,0.086602,0.445349,0.0,0.389967,0.0,0.38023,1.0
2023-02-06 14:21:56,0.0,0.413648,0.0,0.433845,0.510929,0.733178,0.0,0.417442,0.151421,0.498504,0.0,0.395844,0.086602,0.496525,0.0,0.438403,0.0,0.426009,1.0
2023-02-06 14:21:58,0.0,0.441389,0.0,0.459706,0.510929,0.767173,0.0,0.443922,0.151421,0.525058,0.0,0.420339,0.086602,0.525985,0.0,0.463991,0.0,0.452106,1.0
2023-02-06 14:22:00,0.0,0.439627,0.0,0.457749,0.510929,0.764971,0.0,0.442552,0.151421,0.521723,0.0,0.418205,0.086602,0.524818,0.0,0.460836,0.0,0.448486,1.0
2023-02-06 14:22:02,0.0,0.438117,0.0,0.45643,0.510929,0.763352,0.0,0.441664,0.151421,0.518965,0.0,0.416531,0.086602,0.524166,0.0,0.458324,0.0,0.445351,1.0
2023-02-06 14:22:04,0.0,0.4177,0.0,0.432117,0.510929,0.734524,0.0,0.419524,0.151421,0.494461,0.0,0.395269,0.086602,0.499592,0.0,0.43361,0.0,0.422432,1.0
2023-02-06 14:22:06,0.0,0.439622,0.0,0.458061,0.510929,0.766242,0.0,0.443503,0.151421,0.520165,0.0,0.417797,0.086602,0.526496,0.0,0.459358,0.0,0.446049,1.0
2023-02-06 14:22:08,0.0,0.47518,0.0,0.493291,0.510929,0.810757,0.0,0.477941,0.151421,0.557528,0.0,0.450876,0.086602,0.564357,0.0,0.495744,0.0,0.482847,1.0
2023-02-06 14:22:10,0.0,0.449613,0.0,0.468312,0.510929,0.777575,0.0,0.452598,0.151421,0.532583,0.0,0.42788,0.086602,0.53582,0.0,0.471713,0.0,0.459168,1.0
2023-02-06 14:22:12,0.0,0.43535,0.0,0.455361,0.510929,0.760712,0.0,0.438881,0.151421,0.520041,0.0,0.415707,0.086602,0.520512,0.0,0.459558,0.0,0.446847,1.0
2023-02-06 14:22:14,0.0,0.458129,0.0,0.477004,0.510929,0.788675,0.0,0.460267,0.151421,0.54356,0.0,0.436447,0.086602,0.544016,0.0,0.482173,0.0,0.470266,1.0
2023-02-06 14:22:16,0.0,0.464313,0.0,0.486418,0.510929,0.799024,0.0,0.46834,0.151421,0.552099,0.0,0.443928,0.086602,0.553127,0.0,0.491275,0.0,0.477638,1.0
2023-02-06 14:22:18,0.0,0.449587,0.0,0.468178,0.510929,0.777498,0.0,0.452072,0.151421,0.533532,0.0,0.428088,0.086602,0.535085,0.0,0.472458,0.0,0.460349,1.0
2023-02-06 14:22:20,0.0,0.455756,0.0,0.474604,0.510929,0.786298,0.0,0.458845,0.151421,0.539023,0.0,0.433575,0.086602,0.542944,0.0,0.477792,0.0,0.46503,1.0
2023-02-06 14:22:22,0.0,0.454678,0.0,0.473772,0.510929,0.78492,0.0,0.458551,0.151421,0.536649,0.0,0.432306,0.086602,0.542776,0.0,0.47572,0.0,0.462319,1.0
2023-02-06 14:22:24,0.0,0.395415,0.0,0.409014,0.510929,0.705238,0.0,0.397226,0.151421,0.470808,0.0,0.374094,0.086602,0.474671,0.0,0.410298,0.0,0.399675,1.0
2023-02-06 14:22:26,0.0,0.410582,0.0,0.427938,0.510929,0.727931,0.0,0.414484,0.151421,0.489249,0.0,0.390229,0.086602,0.494006,0.0,0.429037,0.0,0.416423,1.0
2023-02-06 14:22:28,0.0,0.460163,0.0,0.477604,0.510929,0.791289,0.0,0.462868,0.151421,0.541539,0.0,0.436523,0.086602,0.547595,0.0,0.479863,0.0,0.467365,1.0
2023-02-06 14:22:30,0.0,0.413775,0.0,0.430981,0.510929,0.731431,0.0,0.416496,0.151421,0.494527,0.0,0.393774,0.086602,0.495882,0.0,0.434089,0.0,0.422382,1.0
2023-02-06 14:22:32,0.0,0.437461,0.0,0.457228,0.510929,0.763192,0.0,0.440826,0.151421,0.521837,0.0,0.417502,0.086602,0.522747,0.0,0.461341,0.0,0.448639,1.0
2023-02-06 14:22:34,0.0,0.494467,0.0,0.514733,0.510929,0.836247,0.0,0.496665,0.151421,0.582129,0.0,0.470945,0.086602,0.584652,0.0,0.520105,0.0,0.507304,1.0
2023-02-06 14:22:36,0.0,0.434477,0.0,0.455175,0.510929,0.759083,0.0,0.438059,0.151421,0.51988,0.0,0.41551,0.086602,0.519441,0.0,0.459943,0.0,0.447065,1.0
2023-02-06 14:22:38,0.0,0.413493,0.0,0.430481,0.510929,0.730603,0.0,0.415439,0.151421,0.495224,0.0,0.393774,0.086602,0.494558,0.0,0.434715,0.0,0.423572,1.0
2023-02-06 14:22:40,0.0,0.462766,0.0,0.482117,0.510929,0.795708,0.0,0.465971,0.151421,0.546795,0.0,0.440403,0.086602,0.550867,0.0,0.485466,0.0,0.472481,1.0
2023-02-06 14:22:42,0.0,0.4603,0.0,0.479688,0.510929,0.793114,0.0,0.464293,0.151421,0.543107,0.0,0.437718,0.086602,0.549179,0.0,0.481797,0.0,0.46832,1.0
2023-02-06 14:22:44,0.0,0.459513,0.0,0.476007,0.510929,0.789603,0.0,0.462084,0.151421,0.539457,0.0,0.435129,0.086602,0.546678,0.0,0.477585,0.0,0.465336,1.0
2023-02-06 14:22:46,0.0,0.478526,0.0,0.498852,0.510929,0.817123,0.0,0.483276,0.151421,0.561833,0.0,0.454876,0.086602,0.570286,0.0,0.500272,0.0,0.485955,1.0
2023-02-06 14:22:48,0.0,0.468611,0.0,0.486442,0.510929,0.802347,0.0,0.471493,0.151421,0.550571,0.0,0.444536,0.086602,0.557107,0.0,0.488662,0.0,0.475958,1.0
2023-02-06 14:22:50,0.0,0.439036,0.0,0.45732,0.510929,0.764617,0.0,0.442057,0.151421,0.521371,0.0,0.417763,0.086602,0.524305,0.0,0.46044,0.0,0.448047,1.0
2023-02-06 14:22:52,0.0,0.437214,0.0,0.456935,0.510929,0.762997,0.0,0.440481,0.151421,0.521578,0.0,0.417283,0.086602,0.522454,0.0,0.46112,0.0,0.448422,1.0
2023-02-06 14:22:54,0.0,0.431904,0.0,0.449435,0.510929,0.754231,0.0,0.433328,0.151421,0.515295,0.0,0.411409,0.086602,0.514456,0.0,0.454482,0.0,0.443234,1.0
2023-02-06 14:22:56,0.0,0.425013,0.0,0.445357,0.510929,0.747529,0.0,0.428369,0.151421,0.510107,0.0,0.406622,0.086602,0.508934,0.0,0.450268,0.0,0.437598,1.0
2023-02-06 14:22:58,0.0,0.481993,0.0,0.50175,0.510929,0.819968,0.0,0.484315,0.151421,0.568074,0.0,0.458888,0.086602,0.57115,0.0,0.506418,0.0,0.493612,1.0
2023-02-06 14:23:00,0.0,0.489897,0.0,0.510123,0.510929,0.830732,0.0,0.493288,0.151421,0.575253,0.0,0.465987,0.086602,0.581159,0.0,0.513435,0.0,0.499837,1.0
2023-02-06 14:23:02,0.0,0.43322,0.0,0.451582,0.510929,0.757288,0.0,0.437232,0.151421,0.514133,0.0,0.411975,0.086602,0.518911,0.0,0.45342,0.0,0.440552,1.0
2023-02-06 14:23:04,0.0,0.460359,0.0,0.476963,0.510929,0.791009,0.0,0.463109,0.151421,0.540521,0.0,0.435917,0.086602,0.547757,0.0,0.478427,0.0,0.466155,1.0
2023-02-06 14:23:06,0.0,0.48097,0.0,0.501512,0.510929,0.820522,0.0,0.485959,0.151421,0.564664,0.0,0.457255,0.086602,0.573111,0.0,0.502968,0.0,0.488603,1.0
2023-02-06 14:23:08,0.0,0.446511,0.0,0.463589,0.510929,0.773423,0.0,0.449331,0.151421,0.52722,0.0,0.423617,0.086602,0.532397,0.0,0.465712,0.0,0.453525,1.0
2023-02-06 14:23:10,0.0,0.440766,0.0,0.459125,0.510929,0.766886,0.0,0.443809,0.151421,0.523218,0.0,0.419409,0.086602,0.526247,0.0,0.462253,0.0,0.449817,1.0
2023-02-06 14:23:12,0.0,0.433772,0.0,0.453262,0.510929,0.75831,0.0,0.436902,0.151421,0.517764,0.0,0.413984,0.086602,0.518516,0.0,0.457467,0.0,0.444868,1.0
2023-02-06 14:23:14,0.0,0.437842,0.0,0.455516,0.510929,0.760673,0.0,0.439116,0.151421,0.521049,0.0,0.417,0.086602,0.520818,0.0,0.46056,0.0,0.449146,1.0
2023-02-06 14:23:16,0.0,0.462239,0.0,0.48406,0.510929,0.795189,0.0,0.465737,0.151421,0.549361,0.0,0.44203,0.086602,0.550371,0.0,0.489281,0.0,0.475689,1.0
2023-02-06 14:23:18,0.0,0.471003,0.0,0.490213,0.510929,0.805383,0.0,0.473044,0.151421,0.556239,0.0,0.448414,0.086602,0.558722,0.0,0.494863,0.0,0.482347,1.0
2023-02-06 14:23:20,0.0,0.439721,0.0,0.458018,0.510929,0.765561,0.0,0.442706,0.151421,0.522153,0.0,0.418422,0.086602,0.525038,0.0,0.461194,0.0,0.448804,1.0
2023-02-06 14:23:22,0.0,0.396549,0.0,0.413417,0.510929,0.70964,0.0,0.400287,0.151421,0.475359,0.0,0.377163,0.086602,0.477827,0.0,0.415187,0.0,0.403292,1.0
2023-02-06 14:23:24,0.0,0.425303,0.0,0.440592,0.510929,0.744798,0.0,0.427935,0.151421,0.503241,0.0,0.402635,0.086602,0.50849,0.0,0.441815,0.0,0.43039,1.0
2023-02-06 14:23:26,0.0,0.445418,0.0,0.464601,0.510929,0.774153,0.0,0.450372,0.151421,0.526955,0.0,0.423492,0.086602,0.533406,0.0,0.465829,0.0,0.452329,1.0
2023-02-06 14:23:28,0.0,0.428603,0.0,0.445012,0.510929,0.749946,0.0,0.431377,0.151421,0.508218,0.0,0.406611,0.086602,0.512369,0.0,0.447,0.0,0.435246,1.0
2023-02-06 14:23:30,0.0,0.454348,0.0,0.473233,0.510929,0.784509,0.0,0.45738,0.151421,0.537734,0.0,0.432347,0.086602,0.541321,0.0,0.476565,0.0,0.463858,1.0
2023-02-06 14:23:32,0.0,0.457947,0.0,0.478693,0.510929,0.789458,0.0,0.461202,0.151421,0.543653,0.0,0.437232,0.086602,0.545476,0.0,0.483324,0.0,0.470056,1.0
2023-02-06 14:23:34,0.0,0.450789,0.0,0.468838,0.510929,0.778031,0.0,0.451786,0.151421,0.534938,0.0,0.429292,0.086602,0.5352,0.0,0.474114,0.0,0.462455,1.0
2023-02-06 14:23:36,0.0,0.465155,0.0,0.486831,0.510929,0.79929,0.0,0.46848,0.151421,0.552261,0.0,0.444654,0.086602,0.553607,0.0,0.49204,0.0,0.478434,1.0
2023-02-06 14:23:38,0.0,0.446832,0.0,0.465044,0.510929,0.773167,0.0,0.448766,0.151421,0.530061,0.0,0.425361,0.086602,0.5317,0.0,0.469325,0.0,0.457287,1.0
2023-02-06 14:23:40,0.0,0.458703,0.0,0.477698,0.510929,0.79019,0.0,0.46185,0.151421,0.542195,0.0,0.436383,0.086602,0.546267,0.0,0.480889,0.0,0.468051,1.0
2023-02-06 14:23:42,0.0,0.48689,0.0,0.507668,0.510929,0.82769,0.0,0.491731,0.151421,0.571502,0.0,0.463057,0.086602,0.579218,0.0,0.509723,0.0,0.495499,1.0
2023-02-06 14:23:44,0.0,0.463657,0.0,0.480537,0.510929,0.79412,0.0,0.466803,0.151421,0.543797,0.0,0.439002,0.086602,0.551384,0.0,0.481752,0.0,0.469383,1.0
2023-02-06 14:23:46,0.0,0.418215,0.0,0.43637,0.510929,0.737952,0.0,0.423156,0.151421,0.497943,0.0,0.397676,0.086602,0.502864,0.0,0.437466,0.0,0.424651,1.0
2023-02-06 14:23:48,0.0,0.41588,0.0,0.431713,0.510929,0.733387,0.0,0.418654,0.151421,0.494635,0.0,0.394423,0.086602,0.498177,0.0,0.433484,0.0,0.422061,1.0
2023-02-06 14:23:50,0.0,0.454992,0.0,0.47395,0.510929,0.785545,0.0,0.458166,0.151421,0.538392,0.0,0.432938,0.086602,0.542195,0.0,0.477155,0.0,0.464367,1.0
2023-02-06 14:23:52,0.0,0.441924,0.0,0.461804,0.510929,0.769277,0.0,0.44491,0.151421,0.526611,0.0,0.421882,0.086602,0.527614,0.0,0.466319,0.0,0.453495,1.0
2023-02-06 14:23:54,0.0,0.42121,0.0,0.437909,0.510929,0.740025,0.0,0.421719,0.151421,0.5035,0.0,0.401122,0.086602,0.502129,0.0,0.443032,0.0,0.432102,1.0
2023-02-06 14:23:56,0.0,0.428333,0.0,0.44845,0.510929,0.752071,0.0,0.431151,0.151421,0.51333,0.0,0.409715,0.086602,0.512446,0.0,0.45365,0.0,0.440961,1.0
2023-02-06 14:23:58,0.0,0.426751,0.0,0.443973,0.510929,0.747741,0.0,0.428138,0.151421,0.508983,0.0,0.406274,0.086602,0.50913,0.0,0.44837,0.0,0.436934,1.0
2023-02-06 14:24:00,0.0,0.454609,0.0,0.473526,0.510929,0.785067,0.0,0.457725,0.151421,0.538014,0.0,0.432575,0.086602,0.541726,0.0,0.476776,0.0,0.464016,1.0
2023-02-06 14:24:02,0.0,0.426944,0.0,0.44529,0.510929,0.749401,0.0,0.431424,0.151421,0.507795,0.0,0.406093,0.086602,0.512116,0.0,0.447039,0.0,0.43431,1.0
2023-02-06 14:24:04,0.0,0.428037,0.0,0.443659,0.510929,0.748302,0.0,0.431066,0.151421,0.506347,0.0,0.405258,0.086602,0.511702,0.0,0.444701,0.0,0.433162,1.0
2023-02-06 14:24:06,0.0,0.529358,0.0,0.552326,0.510929,0.884183,0.0,0.535641,0.151421,0.616619,0.0,0.503374,0.086602,0.627737,0.0,0.553854,0.0,0.538216,1.0
2023-02-06 14:24:08,0.0,0.501814,0.0,0.521506,0.510929,0.845286,0.0,0.505441,0.151421,0.586288,0.0,0.476317,0.086602,0.594416,0.0,0.523833,0.0,0.510204,1.0
2023-02-06 14:24:10,0.0,0.451166,0.0,0.469937,0.510929,0.780544,0.0,0.454233,0.151421,0.534358,0.0,0.42931,0.086602,0.537849,0.0,0.473188,0.0,0.460528,1.0
2023-02-06 14:24:12,0.0,0.490128,0.0,0.511875,0.510929,0.832422,0.0,0.493414,0.151421,0.577809,0.0,0.467631,0.086602,0.581591,0.0,0.516624,0.0,0.502637,1.0
